"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Click loss","run-multi-task-debiasing-1-logit - Click loss__MIN","run-multi-task-debiasing-1-logit - Click loss__MAX"
"100420","502096","502096","502096","0.10861392319202423","0.10861392319202423","0.10861392319202423"
"100449","502241","502241","502241","0.09347428381443024","0.09347428381443024","0.09347428381443024"
"100468","502336","502336","502336","0.11669948697090149","0.11669948697090149","0.11669948697090149"
"100493","502461","502461","502461","0.13120228052139282","0.13120228052139282","0.13120228052139282"
"100508","502536","502536","502536","0.15183591842651367","0.15183591842651367","0.15183591842651367"
"100528","502636","502636","502636","0.2790451645851135","0.2790451645851135","0.2790451645851135"
"100530","502646","502646","502646","0.06954475492238998","0.06954475492238998","0.06954475492238998"
"100551","502751","502751","502751","0.2098860889673233","0.2098860889673233","0.2098860889673233"
"100571","502851","502851","502851","0.4118882417678833","0.4118882417678833","0.4118882417678833"
"100592","502956","502956","502956","0.15387485921382904","0.15387485921382904","0.15387485921382904"
"100594","502966","502966","502966","0.165040522813797","0.165040522813797","0.165040522813797"
"100613","503061","503061","503061","0.33500540256500244","0.33500540256500244","0.33500540256500244"
"100620","503096","503096","503096","0.2417505979537964","0.2417505979537964","0.2417505979537964"
"100639","503191","503191","503191","0.10252366960048676","0.10252366960048676","0.10252366960048676"
"100642","503206","503206","503206","0.4922490119934082","0.4922490119934082","0.4922490119934082"
"100644","503216","503216","503216","0.29677867889404297","0.29677867889404297","0.29677867889404297"
"100659","503291","503291","503291","0.14795729517936707","0.14795729517936707","0.14795729517936707"
"100660","503296","503296","503296","0.18499049544334412","0.18499049544334412","0.18499049544334412"
"100661","503301","503301","503301","0.38606584072113037","0.38606584072113037","0.38606584072113037"
"100664","503316","503316","503316","0.16222909092903137","0.16222909092903137","0.16222909092903137"
"100672","503356","503356","503356","0.18088224530220032","0.18088224530220032","0.18088224530220032"
"100674","503366","503366","503366","0.08815864473581314","0.08815864473581314","0.08815864473581314"
"100690","503446","503446","503446","0.19522973895072937","0.19522973895072937","0.19522973895072937"
"100694","503466","503466","503466","0.20159634947776794","0.20159634947776794","0.20159634947776794"
"100714","503566","503566","503566","0.37362566590309143","0.37362566590309143","0.37362566590309143"
"100756","503776","503776","503776","0.24049325287342072","0.24049325287342072","0.24049325287342072"
"100769","503841","503841","503841","0.14391204714775085","0.14391204714775085","0.14391204714775085"
"100776","503876","503876","503876","0.20915880799293518","0.20915880799293518","0.20915880799293518"
"100780","503896","503896","503896","0.3420788049697876","0.3420788049697876","0.3420788049697876"
"100790","503946","503946","503946","0.2957387864589691","0.2957387864589691","0.2957387864589691"
"100791","503951","503951","503951","0.1556282639503479","0.1556282639503479","0.1556282639503479"
"100798","503986","503986","503986","0.158328577876091","0.158328577876091","0.158328577876091"
"100807","504031","504031","504031","0.12840519845485687","0.12840519845485687","0.12840519845485687"
"100809","504041","504041","504041","0.40854984521865845","0.40854984521865845","0.40854984521865845"
"100832","504156","504156","504156","0.22309955954551697","0.22309955954551697","0.22309955954551697"
"100839","504191","504191","504191","0.24701625108718872","0.24701625108718872","0.24701625108718872"
"100840","504196","504196","504196","0.23120924830436707","0.23120924830436707","0.23120924830436707"
"100848","504236","504236","504236","0.25617334246635437","0.25617334246635437","0.25617334246635437"
"100876","504376","504376","504376","0.2256513237953186","0.2256513237953186","0.2256513237953186"
"100889","504441","504441","504441","0.3933842182159424","0.3933842182159424","0.3933842182159424"
"100898","504486","504486","504486","0.21685892343521118","0.21685892343521118","0.21685892343521118"
"100913","504561","504561","504561","0.10132941603660583","0.10132941603660583","0.10132941603660583"
"100917","504581","504581","504581","0.2524913549423218","0.2524913549423218","0.2524913549423218"
"100923","504611","504611","504611","0.2054271399974823","0.2054271399974823","0.2054271399974823"
"100933","504661","504661","504661","0.38300445675849915","0.38300445675849915","0.38300445675849915"
"100935","504671","504671","504671","0.19678190350532532","0.19678190350532532","0.19678190350532532"
"100972","504856","504856","504856","0.18634097278118134","0.18634097278118134","0.18634097278118134"
"100975","504871","504871","504871","0.25776660442352295","0.25776660442352295","0.25776660442352295"
"100978","504886","504886","504886","0.3600051999092102","0.3600051999092102","0.3600051999092102"
"100985","504921","504921","504921","0.14123018085956573","0.14123018085956573","0.14123018085956573"
"101007","505031","505031","505031","0.3171808123588562","0.3171808123588562","0.3171808123588562"
"101029","505141","505141","505141","0.37151846289634705","0.37151846289634705","0.37151846289634705"
"101034","505166","505166","505166","0.27407145500183105","0.27407145500183105","0.27407145500183105"
"101095","505471","505471","505471","0.17088451981544495","0.17088451981544495","0.17088451981544495"
"101104","505516","505516","505516","0.21538721024990082","0.21538721024990082","0.21538721024990082"
"101106","505526","505526","505526","0.37790220975875854","0.37790220975875854","0.37790220975875854"
"101109","505541","505541","505541","0.11566731333732605","0.11566731333732605","0.11566731333732605"
"101129","505641","505641","505641","0.21682590246200562","0.21682590246200562","0.21682590246200562"
"101141","505701","505701","505701","0.14804568886756897","0.14804568886756897","0.14804568886756897"
"101147","505731","505731","505731","0.3189438581466675","0.3189438581466675","0.3189438581466675"
"101164","505816","505816","505816","0.2576361894607544","0.2576361894607544","0.2576361894607544"
"101166","505826","505826","505826","0.2882280945777893","0.2882280945777893","0.2882280945777893"
"101181","505901","505901","505901","0.3350672721862793","0.3350672721862793","0.3350672721862793"
"101204","506016","506016","506016","0.19920606911182404","0.19920606911182404","0.19920606911182404"
"101219","506091","506091","506091","0.31492793560028076","0.31492793560028076","0.31492793560028076"
"101225","506121","506121","506121","0.18924778699874878","0.18924778699874878","0.18924778699874878"
"101245","506221","506221","506221","0.4972323179244995","0.4972323179244995","0.4972323179244995"
"101255","506271","506271","506271","0.08280627429485321","0.08280627429485321","0.08280627429485321"
"101257","506281","506281","506281","0.33637040853500366","0.33637040853500366","0.33637040853500366"
"101267","506331","506331","506331","0.18289078772068024","0.18289078772068024","0.18289078772068024"
"101281","506401","506401","506401","0.2795051336288452","0.2795051336288452","0.2795051336288452"
"101293","506461","506461","506461","0.3901159167289734","0.3901159167289734","0.3901159167289734"
"101294","506466","506466","506466","0.4005648195743561","0.4005648195743561","0.4005648195743561"
"101297","506481","506481","506481","0.16132989525794983","0.16132989525794983","0.16132989525794983"
"101309","506541","506541","506541","0.15149568021297455","0.15149568021297455","0.15149568021297455"
"101321","506601","506601","506601","0.26002830266952515","0.26002830266952515","0.26002830266952515"
"101347","506731","506731","506731","0.2482597827911377","0.2482597827911377","0.2482597827911377"
"101348","506736","506736","506736","0.21679475903511047","0.21679475903511047","0.21679475903511047"
"101351","506751","506751","506751","0.20459133386611938","0.20459133386611938","0.20459133386611938"
"101354","506766","506766","506766","0.17849698662757874","0.17849698662757874","0.17849698662757874"
"101355","506771","506771","506771","0.22524695098400116","0.22524695098400116","0.22524695098400116"
"101360","506796","506796","506796","0.2932131886482239","0.2932131886482239","0.2932131886482239"
"101366","506826","506826","506826","0.1970108598470688","0.1970108598470688","0.1970108598470688"
"101377","506881","506881","506881","0.11707920581102371","0.11707920581102371","0.11707920581102371"
"101382","506906","506906","506906","0.16772617399692535","0.16772617399692535","0.16772617399692535"
"101402","507006","507006","507006","0.2769818902015686","0.2769818902015686","0.2769818902015686"
"101410","507046","507046","507046","0.16630256175994873","0.16630256175994873","0.16630256175994873"
"101424","507116","507116","507116","0.31261128187179565","0.31261128187179565","0.31261128187179565"
"101441","507201","507201","507201","0.23646289110183716","0.23646289110183716","0.23646289110183716"
"101446","507226","507226","507226","0.1535899043083191","0.1535899043083191","0.1535899043083191"
"101462","507306","507306","507306","0.21981629729270935","0.21981629729270935","0.21981629729270935"
"101472","507356","507356","507356","0.3706541657447815","0.3706541657447815","0.3706541657447815"
"101481","507401","507401","507401","0.44656991958618164","0.44656991958618164","0.44656991958618164"
"101497","507481","507481","507481","0.18510732054710388","0.18510732054710388","0.18510732054710388"
"101505","507521","507521","507521","0.2888217568397522","0.2888217568397522","0.2888217568397522"
"101522","507606","507606","507606","0.23085767030715942","0.23085767030715942","0.23085767030715942"
"101524","507616","507616","507616","0.31677526235580444","0.31677526235580444","0.31677526235580444"
"101527","507631","507631","507631","0.18295586109161377","0.18295586109161377","0.18295586109161377"
"101541","507701","507701","507701","0.21942484378814697","0.21942484378814697","0.21942484378814697"
"101577","507881","507881","507881","0.4748513698577881","0.4748513698577881","0.4748513698577881"
"101586","507926","507926","507926","0.1619972139596939","0.1619972139596939","0.1619972139596939"
"101626","508126","508126","508126","0.298728346824646","0.298728346824646","0.298728346824646"
"101648","508236","508236","508236","0.24544592201709747","0.24544592201709747","0.24544592201709747"
"101651","508251","508251","508251","0.1948455274105072","0.1948455274105072","0.1948455274105072"
"101685","508421","508421","508421","0.10884951055049896","0.10884951055049896","0.10884951055049896"
"101697","508481","508481","508481","0.14986424148082733","0.14986424148082733","0.14986424148082733"
"101718","508586","508586","508586","0.32434117794036865","0.32434117794036865","0.32434117794036865"
"101768","508836","508836","508836","0.27348655462265015","0.27348655462265015","0.27348655462265015"
"101779","508891","508891","508891","0.18928781151771545","0.18928781151771545","0.18928781151771545"
"101793","508961","508961","508961","0.1537628471851349","0.1537628471851349","0.1537628471851349"
"101802","509006","509006","509006","0.18617913126945496","0.18617913126945496","0.18617913126945496"
"101803","509011","509011","509011","0.3986705541610718","0.3986705541610718","0.3986705541610718"
"101807","509031","509031","509031","0.2355041205883026","0.2355041205883026","0.2355041205883026"
"101808","509036","509036","509036","0.06629794090986252","0.06629794090986252","0.06629794090986252"
"101812","509056","509056","509056","0.15891142189502716","0.15891142189502716","0.15891142189502716"
"101813","509061","509061","509061","0.2866247296333313","0.2866247296333313","0.2866247296333313"
"101824","509116","509116","509116","0.2657690942287445","0.2657690942287445","0.2657690942287445"
"101856","509276","509276","509276","0.061543576419353485","0.061543576419353485","0.061543576419353485"
"101860","509296","509296","509296","0.20910295844078064","0.20910295844078064","0.20910295844078064"
"101863","509311","509311","509311","0.21470597386360168","0.21470597386360168","0.21470597386360168"
"101886","509426","509426","509426","0.18200546503067017","0.18200546503067017","0.18200546503067017"
"101892","509456","509456","509456","0.12179633975028992","0.12179633975028992","0.12179633975028992"
"101894","509466","509466","509466","0.20741724967956543","0.20741724967956543","0.20741724967956543"
"101900","509496","509496","509496","0.3303103446960449","0.3303103446960449","0.3303103446960449"
"101913","509561","509561","509561","0.2883928120136261","0.2883928120136261","0.2883928120136261"
"101919","509591","509591","509591","0.1645820140838623","0.1645820140838623","0.1645820140838623"
"101923","509611","509611","509611","0.3980112671852112","0.3980112671852112","0.3980112671852112"
"101924","509616","509616","509616","0.2299259901046753","0.2299259901046753","0.2299259901046753"
"101941","509701","509701","509701","0.28580084443092346","0.28580084443092346","0.28580084443092346"
"101951","509751","509751","509751","0.19706180691719055","0.19706180691719055","0.19706180691719055"
"101967","509831","509831","509831","0.19116847217082977","0.19116847217082977","0.19116847217082977"
"101988","509936","509936","509936","0.14679977297782898","0.14679977297782898","0.14679977297782898"
"101991","509951","509951","509951","0.3062903583049774","0.3062903583049774","0.3062903583049774"
"101995","509971","509971","509971","0.1707947999238968","0.1707947999238968","0.1707947999238968"
"102016","510076","510076","510076","0.09543848037719727","0.09543848037719727","0.09543848037719727"
"102027","510131","510131","510131","0.1782674491405487","0.1782674491405487","0.1782674491405487"
"102031","510151","510151","510151","0.4679079055786133","0.4679079055786133","0.4679079055786133"
"102053","510261","510261","510261","0.2608761787414551","0.2608761787414551","0.2608761787414551"
"102064","510316","510316","510316","0.286294162273407","0.286294162273407","0.286294162273407"
"102094","510466","510466","510466","0.25674712657928467","0.25674712657928467","0.25674712657928467"
"102103","510511","510511","510511","0.24735282361507416","0.24735282361507416","0.24735282361507416"
"102106","510526","510526","510526","0.1703757494688034","0.1703757494688034","0.1703757494688034"
"102144","510716","510716","510716","0.18799234926700592","0.18799234926700592","0.18799234926700592"
"102149","510741","510741","510741","0.2624145746231079","0.2624145746231079","0.2624145746231079"
"102166","510826","510826","510826","0.20200106501579285","0.20200106501579285","0.20200106501579285"
"102172","510856","510856","510856","0.16907113790512085","0.16907113790512085","0.16907113790512085"
"102214","511066","511066","511066","0.30999279022216797","0.30999279022216797","0.30999279022216797"
"102223","511111","511111","511111","0.3129374086856842","0.3129374086856842","0.3129374086856842"
"102235","511171","511171","511171","0.1279984712600708","0.1279984712600708","0.1279984712600708"
"102239","511191","511191","511191","0.21098050475120544","0.21098050475120544","0.21098050475120544"
"102243","511211","511211","511211","0.4623529613018036","0.4623529613018036","0.4623529613018036"
"102244","511216","511216","511216","0.215447336435318","0.215447336435318","0.215447336435318"
"102256","511276","511276","511276","0.14548517763614655","0.14548517763614655","0.14548517763614655"
"102258","511286","511286","511286","0.3956104516983032","0.3956104516983032","0.3956104516983032"
"102301","511501","511501","511501","0.19904059171676636","0.19904059171676636","0.19904059171676636"
"102316","511576","511576","511576","0.3677060306072235","0.3677060306072235","0.3677060306072235"
"102319","511591","511591","511591","0.2721746265888214","0.2721746265888214","0.2721746265888214"
"102331","511651","511651","511651","0.22252070903778076","0.22252070903778076","0.22252070903778076"
"102342","511706","511706","511706","0.3428976535797119","0.3428976535797119","0.3428976535797119"
"102372","511856","511856","511856","0.2911815047264099","0.2911815047264099","0.2911815047264099"
"102415","512071","512071","512071","0.20011767745018005","0.20011767745018005","0.20011767745018005"
"102416","512076","512076","512076","0.31942951679229736","0.31942951679229736","0.31942951679229736"
"102427","512131","512131","512131","0.2411881387233734","0.2411881387233734","0.2411881387233734"
"102438","512186","512186","512186","0.17199324071407318","0.17199324071407318","0.17199324071407318"
"102459","512291","512291","512291","0.10133945196866989","0.10133945196866989","0.10133945196866989"
"102487","512431","512431","512431","0.34925124049186707","0.34925124049186707","0.34925124049186707"
"102503","512511","512511","512511","0.2744550108909607","0.2744550108909607","0.2744550108909607"
"102539","512691","512691","512691","0.34986206889152527","0.34986206889152527","0.34986206889152527"
"102551","512751","512751","512751","0.10604748129844666","0.10604748129844666","0.10604748129844666"
"102570","512846","512846","512846","0.26612433791160583","0.26612433791160583","0.26612433791160583"
"102603","513011","513011","513011","0.2614925503730774","0.2614925503730774","0.2614925503730774"
"102605","513021","513021","513021","0.26522406935691833","0.26522406935691833","0.26522406935691833"
"102607","513031","513031","513031","0.42338380217552185","0.42338380217552185","0.42338380217552185"
"102624","513116","513116","513116","0.23416206240653992","0.23416206240653992","0.23416206240653992"
"102625","513121","513121","513121","0.18933381140232086","0.18933381140232086","0.18933381140232086"
"102645","513221","513221","513221","0.2768402099609375","0.2768402099609375","0.2768402099609375"
"102654","513266","513266","513266","0.21432733535766602","0.21432733535766602","0.21432733535766602"
"102675","513371","513371","513371","0.23860865831375122","0.23860865831375122","0.23860865831375122"
"102682","513406","513406","513406","0.6578036546707153","0.6578036546707153","0.6578036546707153"
"102685","513421","513421","513421","0.2655671238899231","0.2655671238899231","0.2655671238899231"
"102696","513476","513476","513476","0.40576592087745667","0.40576592087745667","0.40576592087745667"
"102702","513506","513506","513506","0.1771010458469391","0.1771010458469391","0.1771010458469391"
"102710","513546","513546","513546","0.0898914486169815","0.0898914486169815","0.0898914486169815"
"102713","513561","513561","513561","0.36292213201522827","0.36292213201522827","0.36292213201522827"
"102720","513596","513596","513596","0.21911391615867615","0.21911391615867615","0.21911391615867615"
"102722","513606","513606","513606","0.26850801706314087","0.26850801706314087","0.26850801706314087"
"102724","513616","513616","513616","0.15906454622745514","0.15906454622745514","0.15906454622745514"
"102747","513731","513731","513731","0.1848144382238388","0.1848144382238388","0.1848144382238388"
"102760","513796","513796","513796","0.2697581648826599","0.2697581648826599","0.2697581648826599"
"102776","513876","513876","513876","0.341920405626297","0.341920405626297","0.341920405626297"
"102780","513896","513896","513896","0.1739494949579239","0.1739494949579239","0.1739494949579239"
"102782","513906","513906","513906","0.26230207085609436","0.26230207085609436","0.26230207085609436"
"102785","513921","513921","513921","0.14503702521324158","0.14503702521324158","0.14503702521324158"
"102795","513971","513971","513971","0.22159849107265472","0.22159849107265472","0.22159849107265472"
"102801","514001","514001","514001","0.25605666637420654","0.25605666637420654","0.25605666637420654"
"102824","514116","514116","514116","0.20032626390457153","0.20032626390457153","0.20032626390457153"
"102830","514146","514146","514146","0.22814655303955078","0.22814655303955078","0.22814655303955078"
"102831","514151","514151","514151","0.1317804753780365","0.1317804753780365","0.1317804753780365"
"102832","514156","514156","514156","0.27172714471817017","0.27172714471817017","0.27172714471817017"
"102857","514281","514281","514281","0.15286657214164734","0.15286657214164734","0.15286657214164734"
"102869","514341","514341","514341","0.3229750692844391","0.3229750692844391","0.3229750692844391"
"102877","514381","514381","514381","0.20186080038547516","0.20186080038547516","0.20186080038547516"
"102891","514451","514451","514451","0.18780331313610077","0.18780331313610077","0.18780331313610077"
"102895","514471","514471","514471","0.13458497822284698","0.13458497822284698","0.13458497822284698"
"102898","514486","514486","514486","0.12917259335517883","0.12917259335517883","0.12917259335517883"
"102903","514511","514511","514511","0.1407831311225891","0.1407831311225891","0.1407831311225891"
"102906","514526","514526","514526","0.20861691236495972","0.20861691236495972","0.20861691236495972"
"102911","514551","514551","514551","0.17125791311264038","0.17125791311264038","0.17125791311264038"
"102915","514571","514571","514571","0.1431376039981842","0.1431376039981842","0.1431376039981842"
"102917","514581","514581","514581","0.25649675726890564","0.25649675726890564","0.25649675726890564"
"102922","514606","514606","514606","0.1394348293542862","0.1394348293542862","0.1394348293542862"
"102929","514641","514641","514641","0.30798202753067017","0.30798202753067017","0.30798202753067017"
"102940","514696","514696","514696","0.19086936116218567","0.19086936116218567","0.19086936116218567"
"102944","514716","514716","514716","0.1931426227092743","0.1931426227092743","0.1931426227092743"
"102955","514771","514771","514771","0.07251599431037903","0.07251599431037903","0.07251599431037903"
"102964","514816","514816","514816","0.4443749189376831","0.4443749189376831","0.4443749189376831"
"102973","514861","514861","514861","0.22932326793670654","0.22932326793670654","0.22932326793670654"
"102975","514871","514871","514871","0.32600337266921997","0.32600337266921997","0.32600337266921997"
"102981","514901","514901","514901","0.3165864944458008","0.3165864944458008","0.3165864944458008"
"102988","514936","514936","514936","0.161056786775589","0.161056786775589","0.161056786775589"
"103003","515011","515011","515011","0.20180092751979828","0.20180092751979828","0.20180092751979828"
"103013","515061","515061","515061","0.11451835930347443","0.11451835930347443","0.11451835930347443"
"103030","515146","515146","515146","0.12436749041080475","0.12436749041080475","0.12436749041080475"
"103033","515161","515161","515161","0.2811644673347473","0.2811644673347473","0.2811644673347473"
"103054","515266","515266","515266","0.1865166574716568","0.1865166574716568","0.1865166574716568"
"103082","515406","515406","515406","0.08779504895210266","0.08779504895210266","0.08779504895210266"
"103101","515501","515501","515501","0.22282235324382782","0.22282235324382782","0.22282235324382782"
"103127","515631","515631","515631","0.3059673011302948","0.3059673011302948","0.3059673011302948"
"103128","515636","515636","515636","0.07700701057910919","0.07700701057910919","0.07700701057910919"
"103138","515686","515686","515686","0.11399436742067337","0.11399436742067337","0.11399436742067337"
"103166","515826","515826","515826","0.259113609790802","0.259113609790802","0.259113609790802"
"103182","515906","515906","515906","0.12594789266586304","0.12594789266586304","0.12594789266586304"
"103205","516021","516021","516021","0.2551577091217041","0.2551577091217041","0.2551577091217041"
"103226","516126","516126","516126","0.160635843873024","0.160635843873024","0.160635843873024"
"103265","516321","516321","516321","0.1447024643421173","0.1447024643421173","0.1447024643421173"
"103312","516556","516556","516556","0.39238685369491577","0.39238685369491577","0.39238685369491577"
"103355","516771","516771","516771","0.16595332324504852","0.16595332324504852","0.16595332324504852"
"103385","516921","516921","516921","0.11366017162799835","0.11366017162799835","0.11366017162799835"
"103391","516951","516951","516951","0.16615378856658936","0.16615378856658936","0.16615378856658936"
"103402","517006","517006","517006","0.20921406149864197","0.20921406149864197","0.20921406149864197"
"103412","517056","517056","517056","0.4656197130680084","0.4656197130680084","0.4656197130680084"
"103418","517086","517086","517086","0.2154550552368164","0.2154550552368164","0.2154550552368164"
"103449","517241","517241","517241","0.2034495770931244","0.2034495770931244","0.2034495770931244"
"103463","517311","517311","517311","0.1406630426645279","0.1406630426645279","0.1406630426645279"
"103469","517341","517341","517341","0.1865839958190918","0.1865839958190918","0.1865839958190918"
"103474","517366","517366","517366","0.2079082429409027","0.2079082429409027","0.2079082429409027"
"103484","517416","517416","517416","0.19966058433055878","0.19966058433055878","0.19966058433055878"
"103523","517611","517611","517611","0.22294831275939941","0.22294831275939941","0.22294831275939941"
"103529","517641","517641","517641","0.21923232078552246","0.21923232078552246","0.21923232078552246"
"103541","517701","517701","517701","0.206865131855011","0.206865131855011","0.206865131855011"
"103551","517751","517751","517751","0.3165835738182068","0.3165835738182068","0.3165835738182068"
"103555","517771","517771","517771","0.1350085288286209","0.1350085288286209","0.1350085288286209"
"103556","517776","517776","517776","0.16571444272994995","0.16571444272994995","0.16571444272994995"
"103560","517796","517796","517796","0.1330568790435791","0.1330568790435791","0.1330568790435791"
"103562","517806","517806","517806","0.1540830433368683","0.1540830433368683","0.1540830433368683"
"103574","517866","517866","517866","0.20421327650547028","0.20421327650547028","0.20421327650547028"
"103585","517921","517921","517921","0.14499741792678833","0.14499741792678833","0.14499741792678833"
"103588","517936","517936","517936","0.4958476424217224","0.4958476424217224","0.4958476424217224"
"103591","517951","517951","517951","0.09773817658424377","0.09773817658424377","0.09773817658424377"
"103626","518126","518126","518126","0.17728064954280853","0.17728064954280853","0.17728064954280853"
"103640","518196","518196","518196","0.37734556198120117","0.37734556198120117","0.37734556198120117"
"103652","518256","518256","518256","0.21084824204444885","0.21084824204444885","0.21084824204444885"
"103656","518276","518276","518276","0.3997079133987427","0.3997079133987427","0.3997079133987427"
"103674","518366","518366","518366","0.4820566177368164","0.4820566177368164","0.4820566177368164"
"103676","518376","518376","518376","0.1449490189552307","0.1449490189552307","0.1449490189552307"
"103702","518506","518506","518506","0.12148213386535645","0.12148213386535645","0.12148213386535645"
"103719","518591","518591","518591","0.24560695886611938","0.24560695886611938","0.24560695886611938"
"103720","518596","518596","518596","0.5689756274223328","0.5689756274223328","0.5689756274223328"
"103725","518621","518621","518621","0.20168599486351013","0.20168599486351013","0.20168599486351013"
"103743","518711","518711","518711","0.3645797371864319","0.3645797371864319","0.3645797371864319"
"103768","518836","518836","518836","0.2821357250213623","0.2821357250213623","0.2821357250213623"
"103777","518881","518881","518881","0.16908329725265503","0.16908329725265503","0.16908329725265503"
"103791","518951","518951","518951","0.2673701047897339","0.2673701047897339","0.2673701047897339"
"103803","519011","519011","519011","0.3161134719848633","0.3161134719848633","0.3161134719848633"
"103813","519061","519061","519061","0.15071870386600494","0.15071870386600494","0.15071870386600494"
"103814","519066","519066","519066","0.10065258294343948","0.10065258294343948","0.10065258294343948"
"103818","519086","519086","519086","0.136212557554245","0.136212557554245","0.136212557554245"
"103828","519136","519136","519136","0.23468071222305298","0.23468071222305298","0.23468071222305298"
"103847","519231","519231","519231","0.20316433906555176","0.20316433906555176","0.20316433906555176"
"103850","519246","519246","519246","0.37643712759017944","0.37643712759017944","0.37643712759017944"
"103855","519271","519271","519271","0.15308156609535217","0.15308156609535217","0.15308156609535217"
"103864","519316","519316","519316","0.25888746976852417","0.25888746976852417","0.25888746976852417"
"103880","519396","519396","519396","0.3255828619003296","0.3255828619003296","0.3255828619003296"
"103886","519426","519426","519426","0.11157350242137909","0.11157350242137909","0.11157350242137909"
"103927","519631","519631","519631","0.2483643740415573","0.2483643740415573","0.2483643740415573"
"103963","519811","519811","519811","0.3553965985774994","0.3553965985774994","0.3553965985774994"
"103971","519851","519851","519851","0.10962148010730743","0.10962148010730743","0.10962148010730743"
"103992","519956","519956","519956","0.18494045734405518","0.18494045734405518","0.18494045734405518"
"103998","519986","519986","519986","0.2259364277124405","0.2259364277124405","0.2259364277124405"
"104007","520031","520031","520031","0.19494102895259857","0.19494102895259857","0.19494102895259857"
"104008","520036","520036","520036","0.18341423571109772","0.18341423571109772","0.18341423571109772"
"104012","520056","520056","520056","0.23309272527694702","0.23309272527694702","0.23309272527694702"
"104032","520156","520156","520156","0.11357516050338745","0.11357516050338745","0.11357516050338745"
"104035","520171","520171","520171","0.28756964206695557","0.28756964206695557","0.28756964206695557"
"104040","520196","520196","520196","0.2146328091621399","0.2146328091621399","0.2146328091621399"
"104084","520416","520416","520416","0.37407171726226807","0.37407171726226807","0.37407171726226807"
"104093","520461","520461","520461","0.15426120162010193","0.15426120162010193","0.15426120162010193"
"104105","520521","520521","520521","0.3491321802139282","0.3491321802139282","0.3491321802139282"
"104131","520651","520651","520651","0.2466941475868225","0.2466941475868225","0.2466941475868225"
"104133","520661","520661","520661","0.23031862080097198","0.23031862080097198","0.23031862080097198"
"104140","520696","520696","520696","0.2073240578174591","0.2073240578174591","0.2073240578174591"
"104172","520856","520856","520856","0.24896171689033508","0.24896171689033508","0.24896171689033508"
"104173","520861","520861","520861","0.28178539872169495","0.28178539872169495","0.28178539872169495"
"104176","520876","520876","520876","0.1963503062725067","0.1963503062725067","0.1963503062725067"
"104204","521016","521016","521016","0.16131603717803955","0.16131603717803955","0.16131603717803955"
"104227","521131","521131","521131","0.4110831022262573","0.4110831022262573","0.4110831022262573"
"104237","521181","521181","521181","0.15469560027122498","0.15469560027122498","0.15469560027122498"
"104247","521231","521231","521231","0.16518118977546692","0.16518118977546692","0.16518118977546692"
"104257","521281","521281","521281","0.3767183721065521","0.3767183721065521","0.3767183721065521"
"104258","521286","521286","521286","0.21448811888694763","0.21448811888694763","0.21448811888694763"
"104259","521291","521291","521291","0.1220809742808342","0.1220809742808342","0.1220809742808342"
"104263","521311","521311","521311","0.14969417452812195","0.14969417452812195","0.14969417452812195"
"104281","521401","521401","521401","0.19898971915245056","0.19898971915245056","0.19898971915245056"
"104299","521491","521491","521491","0.3772795498371124","0.3772795498371124","0.3772795498371124"
"104318","521586","521586","521586","0.2183150351047516","0.2183150351047516","0.2183150351047516"
"104323","521611","521611","521611","0.11806342005729675","0.11806342005729675","0.11806342005729675"
"104338","521686","521686","521686","0.15788424015045166","0.15788424015045166","0.15788424015045166"
"104342","521706","521706","521706","0.3067052960395813","0.3067052960395813","0.3067052960395813"
"104355","521771","521771","521771","0.12576131522655487","0.12576131522655487","0.12576131522655487"
"104385","521921","521921","521921","0.19587314128875732","0.19587314128875732","0.19587314128875732"
"104412","522056","522056","522056","0.1272076964378357","0.1272076964378357","0.1272076964378357"
"104418","522086","522086","522086","0.08187752962112427","0.08187752962112427","0.08187752962112427"
"104442","522206","522206","522206","0.1629721075296402","0.1629721075296402","0.1629721075296402"
"104449","522241","522241","522241","0.3330872654914856","0.3330872654914856","0.3330872654914856"
"104459","522291","522291","522291","0.13237901031970978","0.13237901031970978","0.13237901031970978"
"104463","522311","522311","522311","0.3529139757156372","0.3529139757156372","0.3529139757156372"
"104492","522456","522456","522456","0.2808765769004822","0.2808765769004822","0.2808765769004822"
"104513","522561","522561","522561","0.23218530416488647","0.23218530416488647","0.23218530416488647"
"104519","522591","522591","522591","0.22483102977275848","0.22483102977275848","0.22483102977275848"
"104530","522646","522646","522646","0.14712271094322205","0.14712271094322205","0.14712271094322205"
"104534","522666","522666","522666","0.3088796138763428","0.3088796138763428","0.3088796138763428"
"104564","522816","522816","522816","0.23577040433883667","0.23577040433883667","0.23577040433883667"
"104581","522901","522901","522901","0.22648273408412933","0.22648273408412933","0.22648273408412933"
"104627","523131","523131","523131","0.12956246733665466","0.12956246733665466","0.12956246733665466"
"104639","523191","523191","523191","0.22610436379909515","0.22610436379909515","0.22610436379909515"
"104650","523246","523246","523246","0.1834324151277542","0.1834324151277542","0.1834324151277542"
"104687","523431","523431","523431","0.1311187446117401","0.1311187446117401","0.1311187446117401"
"104714","523566","523566","523566","0.21572959423065186","0.21572959423065186","0.21572959423065186"
