"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Total loss","run-multi-task-debiasing-separate-logits - Total loss__MIN","run-multi-task-debiasing-separate-logits - Total loss__MAX"
"107972","539855","539855","539855","2.8392720222473145","2.8392720222473145","2.8392720222473145"
"107983","539910","539910","539910","2.788869857788086","2.788869857788086","2.788869857788086"
"108010","540045","540045","540045","3.940213441848755","3.940213441848755","3.940213441848755"
"108029","540140","540140","540140","2.9031684398651123","2.9031684398651123","2.9031684398651123"
"108038","540185","540185","540185","3.9785637855529785","3.9785637855529785","3.9785637855529785"
"108040","540195","540195","540195","2.884984016418457","2.884984016418457","2.884984016418457"
"108047","540230","540230","540230","3.5296435356140137","3.5296435356140137","3.5296435356140137"
"108051","540250","540250","540250","5.315656661987305","5.315656661987305","5.315656661987305"
"108061","540300","540300","540300","2.2206838130950928","2.2206838130950928","2.2206838130950928"
"108076","540375","540375","540375","2.8166897296905518","2.8166897296905518","2.8166897296905518"
"108101","540500","540500","540500","2.7908544540405273","2.7908544540405273","2.7908544540405273"
"108137","540680","540680","540680","3.3551034927368164","3.3551034927368164","3.3551034927368164"
"108139","540690","540690","540690","2.641806125640869","2.641806125640869","2.641806125640869"
"108142","540705","540705","540705","2.7064754962921143","2.7064754962921143","2.7064754962921143"
"108147","540730","540730","540730","3.121286392211914","3.121286392211914","3.121286392211914"
"108154","540765","540765","540765","2.0662598609924316","2.0662598609924316","2.0662598609924316"
"108158","540785","540785","540785","2.4065897464752197","2.4065897464752197","2.4065897464752197"
"108164","540815","540815","540815","2.5020883083343506","2.5020883083343506","2.5020883083343506"
"108171","540850","540850","540850","3.159191370010376","3.159191370010376","3.159191370010376"
"108175","540870","540870","540870","2.5772252082824707","2.5772252082824707","2.5772252082824707"
"108207","541030","541030","541030","2.4035513401031494","2.4035513401031494","2.4035513401031494"
"108238","541185","541185","541185","3.8185062408447266","3.8185062408447266","3.8185062408447266"
"108273","541360","541360","541360","3.412093162536621","3.412093162536621","3.412093162536621"
"108294","541465","541465","541465","2.6410117149353027","2.6410117149353027","2.6410117149353027"
"108303","541510","541510","541510","2.2000319957733154","2.2000319957733154","2.2000319957733154"
"108305","541520","541520","541520","2.733175754547119","2.733175754547119","2.733175754547119"
"108319","541590","541590","541590","2.718383312225342","2.718383312225342","2.718383312225342"
"108338","541685","541685","541685","2.6005804538726807","2.6005804538726807","2.6005804538726807"
"108339","541690","541690","541690","3.8452911376953125","3.8452911376953125","3.8452911376953125"
"108341","541700","541700","541700","2.909395694732666","2.909395694732666","2.909395694732666"
"108345","541720","541720","541720","2.2268080711364746","2.2268080711364746","2.2268080711364746"
"108346","541725","541725","541725","2.9341068267822266","2.9341068267822266","2.9341068267822266"
"108394","541965","541965","541965","2.593501091003418","2.593501091003418","2.593501091003418"
"108423","542110","542110","542110","2.480714797973633","2.480714797973633","2.480714797973633"
"108430","542145","542145","542145","2.2969470024108887","2.2969470024108887","2.2969470024108887"
"108446","542225","542225","542225","2.8935441970825195","2.8935441970825195","2.8935441970825195"
"108447","542230","542230","542230","2.7823190689086914","2.7823190689086914","2.7823190689086914"
"108454","542265","542265","542265","2.7305526733398438","2.7305526733398438","2.7305526733398438"
"108462","542305","542305","542305","3.098820209503174","3.098820209503174","3.098820209503174"
"108470","542345","542345","542345","3.7295641899108887","3.7295641899108887","3.7295641899108887"
"108490","542445","542445","542445","2.594728469848633","2.594728469848633","2.594728469848633"
"108518","542585","542585","542585","2.2864267826080322","2.2864267826080322","2.2864267826080322"
"108528","542635","542635","542635","2.7226624488830566","2.7226624488830566","2.7226624488830566"
"108530","542645","542645","542645","2.2723984718322754","2.2723984718322754","2.2723984718322754"
"108535","542670","542670","542670","2.7721056938171387","2.7721056938171387","2.7721056938171387"
"108537","542680","542680","542680","2.8465375900268555","2.8465375900268555","2.8465375900268555"
"108539","542690","542690","542690","2.0828166007995605","2.0828166007995605","2.0828166007995605"
"108551","542750","542750","542750","2.6362569332122803","2.6362569332122803","2.6362569332122803"
"108601","543000","543000","543000","4.063568115234375","4.063568115234375","4.063568115234375"
"108618","543085","543085","543085","2.689192771911621","2.689192771911621","2.689192771911621"
"108633","543160","543160","543160","2.624128818511963","2.624128818511963","2.624128818511963"
"108646","543225","543225","543225","2.7949702739715576","2.7949702739715576","2.7949702739715576"
"108659","543290","543290","543290","2.992584466934204","2.992584466934204","2.992584466934204"
"108670","543345","543345","543345","2.040343761444092","2.040343761444092","2.040343761444092"
"108671","543350","543350","543350","3.5079758167266846","3.5079758167266846","3.5079758167266846"
"108679","543390","543390","543390","2.10653018951416","2.10653018951416","2.10653018951416"
"108712","543555","543555","543555","2.638442039489746","2.638442039489746","2.638442039489746"
"108722","543605","543605","543605","3.1159350872039795","3.1159350872039795","3.1159350872039795"
"108750","543745","543745","543745","3.5884506702423096","3.5884506702423096","3.5884506702423096"
"108754","543765","543765","543765","3.7968575954437256","3.7968575954437256","3.7968575954437256"
"108758","543785","543785","543785","3.1755800247192383","3.1755800247192383","3.1755800247192383"
"108764","543815","543815","543815","3.353689670562744","3.353689670562744","3.353689670562744"
"108804","544015","544015","544015","2.832643508911133","2.832643508911133","2.832643508911133"
"108809","544040","544040","544040","2.2195210456848145","2.2195210456848145","2.2195210456848145"
"108818","544085","544085","544085","3.3600974082946777","3.3600974082946777","3.3600974082946777"
"108841","544200","544200","544200","3.559267520904541","3.559267520904541","3.559267520904541"
"108849","544240","544240","544240","2.5628185272216797","2.5628185272216797","2.5628185272216797"
"108862","544305","544305","544305","3.4285054206848145","3.4285054206848145","3.4285054206848145"
"108883","544410","544410","544410","2.595905303955078","2.595905303955078","2.595905303955078"
"108892","544455","544455","544455","1.7304089069366455","1.7304089069366455","1.7304089069366455"
"108895","544470","544470","544470","3.4256300926208496","3.4256300926208496","3.4256300926208496"
"108896","544475","544475","544475","2.660017251968384","2.660017251968384","2.660017251968384"
"108897","544480","544480","544480","3.8152759075164795","3.8152759075164795","3.8152759075164795"
"108919","544590","544590","544590","2.0477123260498047","2.0477123260498047","2.0477123260498047"
"108948","544735","544735","544735","2.9916298389434814","2.9916298389434814","2.9916298389434814"
"108956","544775","544775","544775","2.6670188903808594","2.6670188903808594","2.6670188903808594"
"108960","544795","544795","544795","2.9620184898376465","2.9620184898376465","2.9620184898376465"
"108969","544840","544840","544840","3.74554181098938","3.74554181098938","3.74554181098938"
"108979","544890","544890","544890","3.018808126449585","3.018808126449585","3.018808126449585"
"108984","544915","544915","544915","6.077582836151123","6.077582836151123","6.077582836151123"
"108993","544960","544960","544960","1.785684585571289","1.785684585571289","1.785684585571289"
"109006","545025","545025","545025","3.0306949615478516","3.0306949615478516","3.0306949615478516"
"109016","545075","545075","545075","2.714557647705078","2.714557647705078","2.714557647705078"
"109020","545095","545095","545095","2.919172525405884","2.919172525405884","2.919172525405884"
"109025","545120","545120","545120","2.6866109371185303","2.6866109371185303","2.6866109371185303"
"109029","545140","545140","545140","2.515079975128174","2.515079975128174","2.515079975128174"
"109041","545200","545200","545200","3.1411027908325195","3.1411027908325195","3.1411027908325195"
"109051","545250","545250","545250","3.0916805267333984","3.0916805267333984","3.0916805267333984"
"109053","545260","545260","545260","2.31230092048645","2.31230092048645","2.31230092048645"
"109073","545360","545360","545360","2.765009641647339","2.765009641647339","2.765009641647339"
"109085","545420","545420","545420","3.368109941482544","3.368109941482544","3.368109941482544"
"109121","545600","545600","545600","3.0177690982818604","3.0177690982818604","3.0177690982818604"
"109138","545685","545685","545685","1.6475679874420166","1.6475679874420166","1.6475679874420166"
"109152","545755","545755","545755","2.8942041397094727","2.8942041397094727","2.8942041397094727"
"109153","545760","545760","545760","1.9172381162643433","1.9172381162643433","1.9172381162643433"
"109157","545780","545780","545780","2.3346915245056152","2.3346915245056152","2.3346915245056152"
"109174","545865","545865","545865","3.2922744750976562","3.2922744750976562","3.2922744750976562"
"109198","545985","545985","545985","2.55999493598938","2.55999493598938","2.55999493598938"
"109201","546000","546000","546000","2.6400444507598877","2.6400444507598877","2.6400444507598877"
"109213","546060","546060","546060","2.370652198791504","2.370652198791504","2.370652198791504"
"109238","546185","546185","546185","2.8665614128112793","2.8665614128112793","2.8665614128112793"
"109242","546205","546205","546205","1.5428659915924072","1.5428659915924072","1.5428659915924072"
"109244","546215","546215","546215","2.7328691482543945","2.7328691482543945","2.7328691482543945"
"109245","546220","546220","546220","2.5305209159851074","2.5305209159851074","2.5305209159851074"
"109247","546230","546230","546230","2.439120292663574","2.439120292663574","2.439120292663574"
"109254","546265","546265","546265","2.4825851917266846","2.4825851917266846","2.4825851917266846"
"109264","546315","546315","546315","2.5915474891662598","2.5915474891662598","2.5915474891662598"
"109266","546325","546325","546325","3.0185770988464355","3.0185770988464355","3.0185770988464355"
"109272","546355","546355","546355","3.101257085800171","3.101257085800171","3.101257085800171"
"109277","546380","546380","546380","2.919567108154297","2.919567108154297","2.919567108154297"
"109279","546390","546390","546390","4.343856334686279","4.343856334686279","4.343856334686279"
"109292","546455","546455","546455","2.6004855632781982","2.6004855632781982","2.6004855632781982"
"109294","546465","546465","546465","3.2038941383361816","3.2038941383361816","3.2038941383361816"
"109300","546495","546495","546495","1.727134108543396","1.727134108543396","1.727134108543396"
"109303","546510","546510","546510","3.0606727600097656","3.0606727600097656","3.0606727600097656"
"109316","546575","546575","546575","3.541929244995117","3.541929244995117","3.541929244995117"
"109317","546580","546580","546580","5.531402587890625","5.531402587890625","5.531402587890625"
"109333","546660","546660","546660","2.7354671955108643","2.7354671955108643","2.7354671955108643"
"109351","546750","546750","546750","1.4887077808380127","1.4887077808380127","1.4887077808380127"
"109353","546760","546760","546760","3.194387435913086","3.194387435913086","3.194387435913086"
"109360","546795","546795","546795","2.5095808506011963","2.5095808506011963","2.5095808506011963"
"109371","546850","546850","546850","3.273158073425293","3.273158073425293","3.273158073425293"
"109391","546950","546950","546950","2.7002453804016113","2.7002453804016113","2.7002453804016113"
"109403","547010","547010","547010","4.585896015167236","4.585896015167236","4.585896015167236"
"109449","547240","547240","547240","2.219123125076294","2.219123125076294","2.219123125076294"
"109460","547295","547295","547295","3.2154951095581055","3.2154951095581055","3.2154951095581055"
"109469","547340","547340","547340","3.8651206493377686","3.8651206493377686","3.8651206493377686"
"109472","547355","547355","547355","2.485858917236328","2.485858917236328","2.485858917236328"
"109478","547385","547385","547385","2.6477606296539307","2.6477606296539307","2.6477606296539307"
"109481","547400","547400","547400","2.6926164627075195","2.6926164627075195","2.6926164627075195"
"109508","547535","547535","547535","2.298447608947754","2.298447608947754","2.298447608947754"
"109510","547545","547545","547545","2.270871162414551","2.270871162414551","2.270871162414551"
"109536","547675","547675","547675","1.8037464618682861","1.8037464618682861","1.8037464618682861"
"109544","547715","547715","547715","2.5122933387756348","2.5122933387756348","2.5122933387756348"
"109556","547775","547775","547775","2.631427764892578","2.631427764892578","2.631427764892578"
"109581","547900","547900","547900","2.7254528999328613","2.7254528999328613","2.7254528999328613"
"109608","548035","548035","548035","1.7875865697860718","1.7875865697860718","1.7875865697860718"
"109645","548220","548220","548220","2.2669873237609863","2.2669873237609863","2.2669873237609863"
"109646","548225","548225","548225","3.3211872577667236","3.3211872577667236","3.3211872577667236"
"109663","548310","548310","548310","2.3003199100494385","2.3003199100494385","2.3003199100494385"
"109682","548405","548405","548405","2.8170173168182373","2.8170173168182373","2.8170173168182373"
"109683","548410","548410","548410","2.412482261657715","2.412482261657715","2.412482261657715"
"109696","548475","548475","548475","1.4708434343338013","1.4708434343338013","1.4708434343338013"
"109722","548605","548605","548605","2.236860990524292","2.236860990524292","2.236860990524292"
"109729","548640","548640","548640","4.239019393920898","4.239019393920898","4.239019393920898"
"109771","548850","548850","548850","1.8150943517684937","1.8150943517684937","1.8150943517684937"
"109790","548945","548945","548945","4.695539474487305","4.695539474487305","4.695539474487305"
"109838","549185","549185","549185","2.2132959365844727","2.2132959365844727","2.2132959365844727"
"109841","549200","549200","549200","2.6300530433654785","2.6300530433654785","2.6300530433654785"
"109873","549360","549360","549360","2.736518621444702","2.736518621444702","2.736518621444702"
"109885","549420","549420","549420","4.192748069763184","4.192748069763184","4.192748069763184"
"109898","549485","549485","549485","3.261310577392578","3.261310577392578","3.261310577392578"
"109903","549510","549510","549510","2.8025646209716797","2.8025646209716797","2.8025646209716797"
"109906","549525","549525","549525","3.133329153060913","3.133329153060913","3.133329153060913"
"109908","549535","549535","549535","2.677316427230835","2.677316427230835","2.677316427230835"
"109918","549585","549585","549585","2.054354429244995","2.054354429244995","2.054354429244995"
"109929","549640","549640","549640","1.9779585599899292","1.9779585599899292","1.9779585599899292"
"109933","549660","549660","549660","2.3311662673950195","2.3311662673950195","2.3311662673950195"
"109940","549695","549695","549695","3.405238389968872","3.405238389968872","3.405238389968872"
"109952","549755","549755","549755","3.175044059753418","3.175044059753418","3.175044059753418"
"109958","549785","549785","549785","3.1554555892944336","3.1554555892944336","3.1554555892944336"
"109975","549870","549870","549870","2.4305059909820557","2.4305059909820557","2.4305059909820557"
"109980","549895","549895","549895","1.6742960214614868","1.6742960214614868","1.6742960214614868"
"109987","549930","549930","549930","3.0532450675964355","3.0532450675964355","3.0532450675964355"
"109994","549965","549965","549965","3.9153707027435303","3.9153707027435303","3.9153707027435303"
"110006","550025","550025","550025","3.2179207801818848","3.2179207801818848","3.2179207801818848"
"110008","550035","550035","550035","2.7761240005493164","2.7761240005493164","2.7761240005493164"
"110070","550345","550345","550345","3.167863607406616","3.167863607406616","3.167863607406616"
"110086","550425","550425","550425","2.4537365436553955","2.4537365436553955","2.4537365436553955"
"110092","550455","550455","550455","1.922519326210022","1.922519326210022","1.922519326210022"
"110094","550465","550465","550465","2.650566816329956","2.650566816329956","2.650566816329956"
"110097","550480","550480","550480","3.5585532188415527","3.5585532188415527","3.5585532188415527"
"110138","550685","550685","550685","3.26346492767334","3.26346492767334","3.26346492767334"
"110145","550720","550720","550720","3.6499106884002686","3.6499106884002686","3.6499106884002686"
"110166","550825","550825","550825","2.76552152633667","2.76552152633667","2.76552152633667"
"110187","550930","550930","550930","3.3924221992492676","3.3924221992492676","3.3924221992492676"
"110201","551000","551000","551000","2.211686611175537","2.211686611175537","2.211686611175537"
"110226","551125","551125","551125","2.8576266765594482","2.8576266765594482","2.8576266765594482"
"110236","551175","551175","551175","3.063913345336914","3.063913345336914","3.063913345336914"
"110239","551190","551190","551190","2.3885881900787354","2.3885881900787354","2.3885881900787354"
"110253","551260","551260","551260","2.4979023933410645","2.4979023933410645","2.4979023933410645"
"110256","551275","551275","551275","4.757641315460205","4.757641315460205","4.757641315460205"
"110258","551285","551285","551285","3.424685001373291","3.424685001373291","3.424685001373291"
"110271","551350","551350","551350","2.443272352218628","2.443272352218628","2.443272352218628"
"110275","551370","551370","551370","2.3558576107025146","2.3558576107025146","2.3558576107025146"
"110278","551385","551385","551385","3.9003772735595703","3.9003772735595703","3.9003772735595703"
"110305","551520","551520","551520","2.6241912841796875","2.6241912841796875","2.6241912841796875"
"110344","551715","551715","551715","2.24489426612854","2.24489426612854","2.24489426612854"
"110387","551930","551930","551930","3.692732334136963","3.692732334136963","3.692732334136963"
"110392","551955","551955","551955","2.2561583518981934","2.2561583518981934","2.2561583518981934"
"110408","552035","552035","552035","3.3135948181152344","3.3135948181152344","3.3135948181152344"
"110436","552175","552175","552175","3.1350436210632324","3.1350436210632324","3.1350436210632324"
"110449","552240","552240","552240","1.938080906867981","1.938080906867981","1.938080906867981"
"110467","552330","552330","552330","2.4105470180511475","2.4105470180511475","2.4105470180511475"
"110506","552525","552525","552525","2.5986008644104004","2.5986008644104004","2.5986008644104004"
"110524","552615","552615","552615","3.2968595027923584","3.2968595027923584","3.2968595027923584"
"110543","552710","552710","552710","3.464691638946533","3.464691638946533","3.464691638946533"
"110544","552715","552715","552715","3.0931639671325684","3.0931639671325684","3.0931639671325684"
"110549","552740","552740","552740","3.643446683883667","3.643446683883667","3.643446683883667"
"110559","552790","552790","552790","2.7527523040771484","2.7527523040771484","2.7527523040771484"
"110575","552870","552870","552870","3.9474949836730957","3.9474949836730957","3.9474949836730957"
"110623","553110","553110","553110","2.987811326980591","2.987811326980591","2.987811326980591"
"110631","553150","553150","553150","3.473498821258545","3.473498821258545","3.473498821258545"
"110688","553435","553435","553435","2.278250217437744","2.278250217437744","2.278250217437744"
"110689","553440","553440","553440","3.711148500442505","3.711148500442505","3.711148500442505"
"110734","553665","553665","553665","2.814075469970703","2.814075469970703","2.814075469970703"
"110737","553680","553680","553680","2.5926966667175293","2.5926966667175293","2.5926966667175293"
"110739","553690","553690","553690","2.902082920074463","2.902082920074463","2.902082920074463"
"110749","553740","553740","553740","1.7751972675323486","1.7751972675323486","1.7751972675323486"
"110752","553755","553755","553755","2.693223476409912","2.693223476409912","2.693223476409912"
"110770","553845","553845","553845","2.3332505226135254","2.3332505226135254","2.3332505226135254"
"110779","553890","553890","553890","3.0542523860931396","3.0542523860931396","3.0542523860931396"
"110797","553980","553980","553980","2.097012758255005","2.097012758255005","2.097012758255005"
"110802","554005","554005","554005","1.9639859199523926","1.9639859199523926","1.9639859199523926"
"110822","554105","554105","554105","4.159608364105225","4.159608364105225","4.159608364105225"
"110826","554125","554125","554125","2.391766309738159","2.391766309738159","2.391766309738159"
"110832","554155","554155","554155","2.527632713317871","2.527632713317871","2.527632713317871"
"110833","554160","554160","554160","2.579150676727295","2.579150676727295","2.579150676727295"
"110862","554305","554305","554305","4.199558258056641","4.199558258056641","4.199558258056641"
"110875","554370","554370","554370","2.3669557571411133","2.3669557571411133","2.3669557571411133"
"110880","554395","554395","554395","3.352114200592041","3.352114200592041","3.352114200592041"
"110895","554470","554470","554470","2.223959445953369","2.223959445953369","2.223959445953369"
"110905","554520","554520","554520","2.137289524078369","2.137289524078369","2.137289524078369"
"110912","554555","554555","554555","3.745352268218994","3.745352268218994","3.745352268218994"
"110982","554905","554905","554905","3.8288650512695312","3.8288650512695312","3.8288650512695312"
"110991","554950","554950","554950","4.323430061340332","4.323430061340332","4.323430061340332"
"110992","554955","554955","554955","2.274324893951416","2.274324893951416","2.274324893951416"
"111019","555090","555090","555090","2.536999464035034","2.536999464035034","2.536999464035034"
"111028","555135","555135","555135","3.1430394649505615","3.1430394649505615","3.1430394649505615"
"111033","555160","555160","555160","1.9947667121887207","1.9947667121887207","1.9947667121887207"
"111060","555295","555295","555295","2.7118899822235107","2.7118899822235107","2.7118899822235107"
"111065","555320","555320","555320","3.5846328735351562","3.5846328735351562","3.5846328735351562"
"111084","555415","555415","555415","2.837826728820801","2.837826728820801","2.837826728820801"
"111088","555435","555435","555435","2.3335506916046143","2.3335506916046143","2.3335506916046143"
"111102","555505","555505","555505","3.463789463043213","3.463789463043213","3.463789463043213"
"111118","555585","555585","555585","2.2411255836486816","2.2411255836486816","2.2411255836486816"
"111121","555600","555600","555600","2.5981194972991943","2.5981194972991943","2.5981194972991943"
"111122","555605","555605","555605","2.736086368560791","2.736086368560791","2.736086368560791"
"111123","555610","555610","555610","2.562082529067993","2.562082529067993","2.562082529067993"
"111141","555700","555700","555700","3.2151987552642822","3.2151987552642822","3.2151987552642822"
"111143","555710","555710","555710","2.427159309387207","2.427159309387207","2.427159309387207"
"111153","555760","555760","555760","2.086289644241333","2.086289644241333","2.086289644241333"
"111170","555845","555845","555845","4.097002983093262","4.097002983093262","4.097002983093262"
"111226","556125","556125","556125","3.38877010345459","3.38877010345459","3.38877010345459"
"111230","556145","556145","556145","2.619689702987671","2.619689702987671","2.619689702987671"
"111235","556170","556170","556170","2.448579788208008","2.448579788208008","2.448579788208008"
"111242","556205","556205","556205","4.157904624938965","4.157904624938965","4.157904624938965"
"111263","556310","556310","556310","1.975112795829773","1.975112795829773","1.975112795829773"
"111283","556410","556410","556410","2.5919289588928223","2.5919289588928223","2.5919289588928223"
"111293","556460","556460","556460","3.048063278198242","3.048063278198242","3.048063278198242"
"111299","556490","556490","556490","1.8156636953353882","1.8156636953353882","1.8156636953353882"
"111302","556505","556505","556505","1.7861719131469727","1.7861719131469727","1.7861719131469727"
"111334","556665","556665","556665","2.2644150257110596","2.2644150257110596","2.2644150257110596"
"111338","556685","556685","556685","2.6161906719207764","2.6161906719207764","2.6161906719207764"
"111341","556700","556700","556700","3.8706860542297363","3.8706860542297363","3.8706860542297363"
"111344","556715","556715","556715","2.6874513626098633","2.6874513626098633","2.6874513626098633"
"111353","556760","556760","556760","1.8983628749847412","1.8983628749847412","1.8983628749847412"
"111367","556830","556830","556830","3.3129501342773438","3.3129501342773438","3.3129501342773438"
"111368","556835","556835","556835","2.3445522785186768","2.3445522785186768","2.3445522785186768"
"111371","556850","556850","556850","3.059295654296875","3.059295654296875","3.059295654296875"
"111377","556880","556880","556880","4.182754039764404","4.182754039764404","4.182754039764404"
"111380","556895","556895","556895","3.2623257637023926","3.2623257637023926","3.2623257637023926"
"111400","556995","556995","556995","2.136075496673584","2.136075496673584","2.136075496673584"
"111435","557170","557170","557170","3.292494297027588","3.292494297027588","3.292494297027588"
"111444","557215","557215","557215","2.6333279609680176","2.6333279609680176","2.6333279609680176"
"111448","557235","557235","557235","2.2186367511749268","2.2186367511749268","2.2186367511749268"
"111450","557245","557245","557245","4.290770530700684","4.290770530700684","4.290770530700684"
"111453","557260","557260","557260","2.7459216117858887","2.7459216117858887","2.7459216117858887"
"111485","557420","557420","557420","3.8468618392944336","3.8468618392944336","3.8468618392944336"
"111492","557455","557455","557455","3.3184585571289062","3.3184585571289062","3.3184585571289062"
"111498","557485","557485","557485","1.8683161735534668","1.8683161735534668","1.8683161735534668"
"111502","557505","557505","557505","2.882715940475464","2.882715940475464","2.882715940475464"
"111506","557525","557525","557525","3.5477352142333984","3.5477352142333984","3.5477352142333984"
"111555","557770","557770","557770","2.772057056427002","2.772057056427002","2.772057056427002"
"111568","557835","557835","557835","2.310776710510254","2.310776710510254","2.310776710510254"
"111609","558040","558040","558040","3.2267370223999023","3.2267370223999023","3.2267370223999023"
"111621","558100","558100","558100","2.1087679862976074","2.1087679862976074","2.1087679862976074"
"111647","558230","558230","558230","2.5927906036376953","2.5927906036376953","2.5927906036376953"
"111648","558235","558235","558235","3.23861026763916","3.23861026763916","3.23861026763916"
"111649","558240","558240","558240","2.952406883239746","2.952406883239746","2.952406883239746"
"111656","558275","558275","558275","2.4254276752471924","2.4254276752471924","2.4254276752471924"
"111658","558285","558285","558285","2.960297107696533","2.960297107696533","2.960297107696533"
"111711","558550","558550","558550","2.3746156692504883","2.3746156692504883","2.3746156692504883"
"111741","558700","558700","558700","3.631404399871826","3.631404399871826","3.631404399871826"
"111742","558705","558705","558705","3.016169548034668","3.016169548034668","3.016169548034668"
"111756","558775","558775","558775","2.8678600788116455","2.8678600788116455","2.8678600788116455"
"111758","558785","558785","558785","3.517791748046875","3.517791748046875","3.517791748046875"
"111796","558975","558975","558975","2.857079029083252","2.857079029083252","2.857079029083252"
"111809","559040","559040","559040","2.869915246963501","2.869915246963501","2.869915246963501"
"111816","559075","559075","559075","2.722907066345215","2.722907066345215","2.722907066345215"
"111839","559190","559190","559190","2.2262768745422363","2.2262768745422363","2.2262768745422363"
"111882","559405","559405","559405","3.1135523319244385","3.1135523319244385","3.1135523319244385"
"111897","559480","559480","559480","2.427830696105957","2.427830696105957","2.427830696105957"
"111902","559505","559505","559505","1.8935811519622803","1.8935811519622803","1.8935811519622803"
"111909","559540","559540","559540","2.4570631980895996","2.4570631980895996","2.4570631980895996"
"111928","559635","559635","559635","2.3731846809387207","2.3731846809387207","2.3731846809387207"
"111933","559660","559660","559660","2.277451515197754","2.277451515197754","2.277451515197754"
"111947","559730","559730","559730","2.127565383911133","2.127565383911133","2.127565383911133"
"111950","559745","559745","559745","2.997532606124878","2.997532606124878","2.997532606124878"
"111958","559785","559785","559785","2.957667827606201","2.957667827606201","2.957667827606201"
"111966","559825","559825","559825","3.200767993927002","3.200767993927002","3.200767993927002"
"111983","559910","559910","559910","2.9559717178344727","2.9559717178344727","2.9559717178344727"
"111987","559930","559930","559930","2.9663171768188477","2.9663171768188477","2.9663171768188477"
"111990","559945","559945","559945","3.0884034633636475","3.0884034633636475","3.0884034633636475"
"111991","559950","559950","559950","2.7645418643951416","2.7645418643951416","2.7645418643951416"
"111992","559955","559955","559955","3.0216574668884277","3.0216574668884277","3.0216574668884277"
"112005","560020","560020","560020","2.4559412002563477","2.4559412002563477","2.4559412002563477"
"112010","560045","560045","560045","3.0334725379943848","3.0334725379943848","3.0334725379943848"
"112013","560060","560060","560060","2.985478401184082","2.985478401184082","2.985478401184082"
"112030","560145","560145","560145","2.759941577911377","2.759941577911377","2.759941577911377"
"112054","560265","560265","560265","2.672353744506836","2.672353744506836","2.672353744506836"
"112068","560335","560335","560335","3.467212438583374","3.467212438583374","3.467212438583374"
"112075","560370","560370","560370","2.185422897338867","2.185422897338867","2.185422897338867"
"112079","560390","560390","560390","2.4509801864624023","2.4509801864624023","2.4509801864624023"
"112090","560445","560445","560445","3.2938389778137207","3.2938389778137207","3.2938389778137207"
"112095","560470","560470","560470","2.7119274139404297","2.7119274139404297","2.7119274139404297"
"112101","560500","560500","560500","3.1647801399230957","3.1647801399230957","3.1647801399230957"
"112122","560605","560605","560605","2.1872470378875732","2.1872470378875732","2.1872470378875732"
"112127","560630","560630","560630","3.3659744262695312","3.3659744262695312","3.3659744262695312"
"112131","560650","560650","560650","4.02086877822876","4.02086877822876","4.02086877822876"
"112134","560665","560665","560665","2.7075448036193848","2.7075448036193848","2.7075448036193848"
"112135","560670","560670","560670","3.8366012573242188","3.8366012573242188","3.8366012573242188"
"112174","560865","560865","560865","2.799971103668213","2.799971103668213","2.799971103668213"
"112183","560910","560910","560910","2.779305934906006","2.779305934906006","2.779305934906006"
"112193","560960","560960","560960","2.7100353240966797","2.7100353240966797","2.7100353240966797"
"112205","561020","561020","561020","4.209745407104492","4.209745407104492","4.209745407104492"
"112219","561090","561090","561090","3.67620849609375","3.67620849609375","3.67620849609375"
"112236","561175","561175","561175","2.711834192276001","2.711834192276001","2.711834192276001"
"112238","561185","561185","561185","3.7532808780670166","3.7532808780670166","3.7532808780670166"
"112243","561210","561210","561210","3.64163875579834","3.64163875579834","3.64163875579834"
"112257","561280","561280","561280","2.411799430847168","2.411799430847168","2.411799430847168"
"112300","561495","561495","561495","1.3191319704055786","1.3191319704055786","1.3191319704055786"
"112312","561555","561555","561555","2.9960079193115234","2.9960079193115234","2.9960079193115234"
"112332","561655","561655","561655","2.913817882537842","2.913817882537842","2.913817882537842"
"112333","561660","561660","561660","2.73923921585083","2.73923921585083","2.73923921585083"
"112390","561945","561945","561945","2.03865909576416","2.03865909576416","2.03865909576416"
"112391","561950","561950","561950","2.6731700897216797","2.6731700897216797","2.6731700897216797"
"112401","562000","562000","562000","3.756783962249756","3.756783962249756","3.756783962249756"
"112410","562045","562045","562045","2.9463698863983154","2.9463698863983154","2.9463698863983154"
"112412","562055","562055","562055","3.027956008911133","3.027956008911133","3.027956008911133"
"112429","562140","562140","562140","2.513000011444092","2.513000011444092","2.513000011444092"
"112453","562260","562260","562260","2.882814407348633","2.882814407348633","2.882814407348633"
"112471","562350","562350","562350","2.0811164379119873","2.0811164379119873","2.0811164379119873"
"112476","562375","562375","562375","2.598062515258789","2.598062515258789","2.598062515258789"
"112489","562440","562440","562440","2.4962706565856934","2.4962706565856934","2.4962706565856934"
"112491","562450","562450","562450","1.9853975772857666","1.9853975772857666","1.9853975772857666"
"112496","562475","562475","562475","3.1540732383728027","3.1540732383728027","3.1540732383728027"
"112524","562615","562615","562615","2.6405446529388428","2.6405446529388428","2.6405446529388428"
"112525","562620","562620","562620","2.1269569396972656","2.1269569396972656","2.1269569396972656"
