"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"104290","521448","521448","521448","1.5080386400222778","1.5080386400222778","1.5080386400222778"
"104299","521493","521493","521493","1.9795362949371338","1.9795362949371338","1.9795362949371338"
"104313","521563","521563","521563","1.3352183103561401","1.3352183103561401","1.3352183103561401"
"104323","521613","521613","521613","0.6328893899917603","0.6328893899917603","0.6328893899917603"
"104335","521673","521673","521673","0.2917860746383667","0.2917860746383667","0.2917860746383667"
"104340","521698","521698","521698","1.1654572486877441","1.1654572486877441","1.1654572486877441"
"104348","521738","521738","521738","1.505570650100708","1.505570650100708","1.505570650100708"
"104359","521793","521793","521793","0.3064056634902954","0.3064056634902954","0.3064056634902954"
"104370","521848","521848","521848","1.3830875158309937","1.3830875158309937","1.3830875158309937"
"104389","521943","521943","521943","1.3991912603378296","1.3991912603378296","1.3991912603378296"
"104390","521948","521948","521948","0.1755678653717041","0.1755678653717041","0.1755678653717041"
"104409","522043","522043","522043","1.18819260597229","1.18819260597229","1.18819260597229"
"104438","522188","522188","522188","0.5351907014846802","0.5351907014846802","0.5351907014846802"
"104446","522228","522228","522228","0.732628583908081","0.732628583908081","0.732628583908081"
"104452","522258","522258","522258","0.7998844385147095","0.7998844385147095","0.7998844385147095"
"104470","522348","522348","522348","0.24935072660446167","0.24935072660446167","0.24935072660446167"
"104483","522413","522413","522413","0.28981536626815796","0.28981536626815796","0.28981536626815796"
"104488","522438","522438","522438","0.6931729316711426","0.6931729316711426","0.6931729316711426"
"104491","522453","522453","522453","0.8762010335922241","0.8762010335922241","0.8762010335922241"
"104534","522668","522668","522668","1.7581360340118408","1.7581360340118408","1.7581360340118408"
"104569","522843","522843","522843","0.7806222438812256","0.7806222438812256","0.7806222438812256"
"104570","522848","522848","522848","0.6092531681060791","0.6092531681060791","0.6092531681060791"
"104572","522858","522858","522858","0.4789426326751709","0.4789426326751709","0.4789426326751709"
"104578","522888","522888","522888","0.5818477272987366","0.5818477272987366","0.5818477272987366"
"104617","523083","523083","523083","0.6345142722129822","0.6345142722129822","0.6345142722129822"
"104639","523193","523193","523193","0.6652820110321045","0.6652820110321045","0.6652820110321045"
"104648","523238","523238","523238","1.6005064249038696","1.6005064249038696","1.6005064249038696"
"104663","523313","523313","523313","0.2725118398666382","0.2725118398666382","0.2725118398666382"
"104667","523333","523333","523333","0.2907489538192749","0.2907489538192749","0.2907489538192749"
"104675","523373","523373","523373","0.9929331541061401","0.9929331541061401","0.9929331541061401"
"104677","523383","523383","523383","0.4562426805496216","0.4562426805496216","0.4562426805496216"
"104694","523468","523468","523468","0.24776238203048706","0.24776238203048706","0.24776238203048706"
"104699","523493","523493","523493","0.3983463644981384","0.3983463644981384","0.3983463644981384"
"104705","523523","523523","523523","1.3881030082702637","1.3881030082702637","1.3881030082702637"
"104712","523558","523558","523558","0.13636958599090576","0.13636958599090576","0.13636958599090576"
"104713","523563","523563","523563","2.2391374111175537","2.2391374111175537","2.2391374111175537"
"104720","523598","523598","523598","0.9535237550735474","0.9535237550735474","0.9535237550735474"
"104731","523653","523653","523653","2.57907772064209","2.57907772064209","2.57907772064209"
"104741","523703","523703","523703","0.5079886317253113","0.5079886317253113","0.5079886317253113"
"104766","523828","523828","523828","0.1974146068096161","0.1974146068096161","0.1974146068096161"
"104793","523963","523963","523963","1.1602011919021606","1.1602011919021606","1.1602011919021606"
"104810","524048","524048","524048","0.5596209764480591","0.5596209764480591","0.5596209764480591"
"104821","524103","524103","524103","0.5049923658370972","0.5049923658370972","0.5049923658370972"
"104824","524118","524118","524118","0.11673612892627716","0.11673612892627716","0.11673612892627716"
"104882","524408","524408","524408","0.4914510250091553","0.4914510250091553","0.4914510250091553"
"104888","524438","524438","524438","1.427243709564209","1.427243709564209","1.427243709564209"
"104914","524568","524568","524568","0.4593970775604248","0.4593970775604248","0.4593970775604248"
"104926","524628","524628","524628","0.5603909492492676","0.5603909492492676","0.5603909492492676"
"104936","524678","524678","524678","1.6597237586975098","1.6597237586975098","1.6597237586975098"
"104944","524718","524718","524718","0.32545173168182373","0.32545173168182373","0.32545173168182373"
"104948","524738","524738","524738","0.3958843946456909","0.3958843946456909","0.3958843946456909"
"104950","524748","524748","524748","0.459593266248703","0.459593266248703","0.459593266248703"
"104989","524943","524943","524943","0.3065665066242218","0.3065665066242218","0.3065665066242218"
"104996","524978","524978","524978","1.3880155086517334","1.3880155086517334","1.3880155086517334"
"104997","524983","524983","524983","0.48201611638069153","0.48201611638069153","0.48201611638069153"
"104998","524988","524988","524988","0.25011786818504333","0.25011786818504333","0.25011786818504333"
"105000","524998","524998","524998","0.6470699310302734","0.6470699310302734","0.6470699310302734"
"105004","525018","525018","525018","0.2702879309654236","0.2702879309654236","0.2702879309654236"
"105008","525038","525038","525038","0.4932684600353241","0.4932684600353241","0.4932684600353241"
"105010","525048","525048","525048","1.0929052829742432","1.0929052829742432","1.0929052829742432"
"105028","525138","525138","525138","0.6440281867980957","0.6440281867980957","0.6440281867980957"
"105053","525263","525263","525263","0.30459314584732056","0.30459314584732056","0.30459314584732056"
"105055","525273","525273","525273","0.8988240361213684","0.8988240361213684","0.8988240361213684"
"105091","525453","525453","525453","0.38086745142936707","0.38086745142936707","0.38086745142936707"
"105099","525493","525493","525493","0.7955998182296753","0.7955998182296753","0.7955998182296753"
"105121","525603","525603","525603","0.1713036298751831","0.1713036298751831","0.1713036298751831"
"105133","525663","525663","525663","0.6294804811477661","0.6294804811477661","0.6294804811477661"
"105143","525713","525713","525713","0.48601365089416504","0.48601365089416504","0.48601365089416504"
"105145","525723","525723","525723","0.2335018813610077","0.2335018813610077","0.2335018813610077"
"105153","525763","525763","525763","0.35921943187713623","0.35921943187713623","0.35921943187713623"
"105155","525773","525773","525773","0.4947863817214966","0.4947863817214966","0.4947863817214966"
"105157","525783","525783","525783","0.7543423771858215","0.7543423771858215","0.7543423771858215"
"105159","525793","525793","525793","3.438802719116211","3.438802719116211","3.438802719116211"
"105179","525893","525893","525893","1.4352974891662598","1.4352974891662598","1.4352974891662598"
"105186","525928","525928","525928","0.5119870901107788","0.5119870901107788","0.5119870901107788"
"105187","525933","525933","525933","0.7064350247383118","0.7064350247383118","0.7064350247383118"
"105188","525938","525938","525938","0.8899130821228027","0.8899130821228027","0.8899130821228027"
"105193","525963","525963","525963","1.2090325355529785","1.2090325355529785","1.2090325355529785"
"105215","526073","526073","526073","0.45335111021995544","0.45335111021995544","0.45335111021995544"
"105216","526078","526078","526078","0.7354978322982788","0.7354978322982788","0.7354978322982788"
"105256","526278","526278","526278","1.1165128946304321","1.1165128946304321","1.1165128946304321"
"105264","526318","526318","526318","0.29454582929611206","0.29454582929611206","0.29454582929611206"
"105266","526328","526328","526328","1.5392671823501587","1.5392671823501587","1.5392671823501587"
"105273","526363","526363","526363","0.6386144161224365","0.6386144161224365","0.6386144161224365"
"105278","526388","526388","526388","0.3589212894439697","0.3589212894439697","0.3589212894439697"
"105284","526418","526418","526418","1.7198277711868286","1.7198277711868286","1.7198277711868286"
"105291","526453","526453","526453","1.049208164215088","1.049208164215088","1.049208164215088"
"105294","526468","526468","526468","0.479835569858551","0.479835569858551","0.479835569858551"
"105297","526483","526483","526483","1.2594438791275024","1.2594438791275024","1.2594438791275024"
"105306","526528","526528","526528","0.9225819110870361","0.9225819110870361","0.9225819110870361"
"105319","526593","526593","526593","0.6295683979988098","0.6295683979988098","0.6295683979988098"
"105328","526638","526638","526638","0.943095862865448","0.943095862865448","0.943095862865448"
"105335","526673","526673","526673","0.23030948638916016","0.23030948638916016","0.23030948638916016"
"105351","526753","526753","526753","0.6281394958496094","0.6281394958496094","0.6281394958496094"
"105396","526978","526978","526978","1.235178828239441","1.235178828239441","1.235178828239441"
"105412","527058","527058","527058","1.1226134300231934","1.1226134300231934","1.1226134300231934"
"105424","527118","527118","527118","0.7855876684188843","0.7855876684188843","0.7855876684188843"
"105427","527133","527133","527133","1.561394453048706","1.561394453048706","1.561394453048706"
"105428","527138","527138","527138","0.6752097606658936","0.6752097606658936","0.6752097606658936"
"105438","527188","527188","527188","0.6262009143829346","0.6262009143829346","0.6262009143829346"
"105444","527218","527218","527218","0.6054946184158325","0.6054946184158325","0.6054946184158325"
"105495","527473","527473","527473","1.673627495765686","1.673627495765686","1.673627495765686"
"105518","527588","527588","527588","0.8439034223556519","0.8439034223556519","0.8439034223556519"
"105524","527618","527618","527618","1.192659616470337","1.192659616470337","1.192659616470337"
"105558","527788","527788","527788","0.30659404397010803","0.30659404397010803","0.30659404397010803"
"105574","527868","527868","527868","0.09047756344079971","0.09047756344079971","0.09047756344079971"
"105618","528088","528088","528088","0.6207006573677063","0.6207006573677063","0.6207006573677063"
"105626","528128","528128","528128","0.2771173119544983","0.2771173119544983","0.2771173119544983"
"105664","528318","528318","528318","0.4987509250640869","0.4987509250640869","0.4987509250640869"
"105673","528363","528363","528363","0.5433064103126526","0.5433064103126526","0.5433064103126526"
"105682","528408","528408","528408","1.215235710144043","1.215235710144043","1.215235710144043"
"105683","528413","528413","528413","1.128935694694519","1.128935694694519","1.128935694694519"
"105713","528563","528563","528563","1.4048266410827637","1.4048266410827637","1.4048266410827637"
"105714","528568","528568","528568","0.5814549326896667","0.5814549326896667","0.5814549326896667"
"105731","528653","528653","528653","0.5190556049346924","0.5190556049346924","0.5190556049346924"
"105749","528743","528743","528743","0.6461491584777832","0.6461491584777832","0.6461491584777832"
"105761","528803","528803","528803","0.17091217637062073","0.17091217637062073","0.17091217637062073"
"105797","528983","528983","528983","0.4611520767211914","0.4611520767211914","0.4611520767211914"
"105808","529038","529038","529038","0.6301205158233643","0.6301205158233643","0.6301205158233643"
"105837","529183","529183","529183","0.9557982087135315","0.9557982087135315","0.9557982087135315"
"105852","529258","529258","529258","0.48142188787460327","0.48142188787460327","0.48142188787460327"
"105855","529273","529273","529273","1.1411091089248657","1.1411091089248657","1.1411091089248657"
"105865","529323","529323","529323","0.5478036403656006","0.5478036403656006","0.5478036403656006"
"105873","529363","529363","529363","0.3021063506603241","0.3021063506603241","0.3021063506603241"
"105882","529408","529408","529408","1.2606580257415771","1.2606580257415771","1.2606580257415771"
"105883","529413","529413","529413","1.5807886123657227","1.5807886123657227","1.5807886123657227"
"105888","529438","529438","529438","1.1459969282150269","1.1459969282150269","1.1459969282150269"
"105909","529543","529543","529543","1.611678957939148","1.611678957939148","1.611678957939148"
"105928","529638","529638","529638","1.1924431324005127","1.1924431324005127","1.1924431324005127"
"105965","529823","529823","529823","1.736195683479309","1.736195683479309","1.736195683479309"
"105969","529843","529843","529843","1.880096435546875","1.880096435546875","1.880096435546875"
"105982","529908","529908","529908","0.8040208220481873","0.8040208220481873","0.8040208220481873"
"105985","529923","529923","529923","1.817662000656128","1.817662000656128","1.817662000656128"
"106017","530083","530083","530083","1.1417944431304932","1.1417944431304932","1.1417944431304932"
"106041","530203","530203","530203","0.7864353060722351","0.7864353060722351","0.7864353060722351"
"106044","530218","530218","530218","0.8582276105880737","0.8582276105880737","0.8582276105880737"
"106047","530233","530233","530233","1.0062174797058105","1.0062174797058105","1.0062174797058105"
"106055","530273","530273","530273","0.8244726657867432","0.8244726657867432","0.8244726657867432"
"106067","530333","530333","530333","0.42204201221466064","0.42204201221466064","0.42204201221466064"
"106072","530358","530358","530358","0.39485108852386475","0.39485108852386475","0.39485108852386475"
"106092","530458","530458","530458","0.6304053664207458","0.6304053664207458","0.6304053664207458"
"106124","530618","530618","530618","0.19962868094444275","0.19962868094444275","0.19962868094444275"
"106143","530713","530713","530713","0.8393223285675049","0.8393223285675049","0.8393223285675049"
"106146","530728","530728","530728","0.6936671137809753","0.6936671137809753","0.6936671137809753"
"106161","530803","530803","530803","0.31618404388427734","0.31618404388427734","0.31618404388427734"
"106175","530873","530873","530873","1.1960158348083496","1.1960158348083496","1.1960158348083496"
"106201","531003","531003","531003","0.2551455795764923","0.2551455795764923","0.2551455795764923"
"106214","531068","531068","531068","1.8871886730194092","1.8871886730194092","1.8871886730194092"
"106235","531173","531173","531173","0.8022929430007935","0.8022929430007935","0.8022929430007935"
"106248","531238","531238","531238","1.1082786321640015","1.1082786321640015","1.1082786321640015"
"106259","531293","531293","531293","0.7408236265182495","0.7408236265182495","0.7408236265182495"
"106267","531333","531333","531333","0.17919903993606567","0.17919903993606567","0.17919903993606567"
"106273","531363","531363","531363","0.2770678699016571","0.2770678699016571","0.2770678699016571"
"106286","531428","531428","531428","0.4233938455581665","0.4233938455581665","0.4233938455581665"
"106289","531443","531443","531443","0.7493287920951843","0.7493287920951843","0.7493287920951843"
"106322","531608","531608","531608","1.1707241535186768","1.1707241535186768","1.1707241535186768"
"106323","531613","531613","531613","0.8156946897506714","0.8156946897506714","0.8156946897506714"
"106327","531633","531633","531633","0.9270631670951843","0.9270631670951843","0.9270631670951843"
"106328","531638","531638","531638","0.7534605264663696","0.7534605264663696","0.7534605264663696"
"106343","531713","531713","531713","1.2026443481445312","1.2026443481445312","1.2026443481445312"
"106348","531738","531738","531738","0.7155088186264038","0.7155088186264038","0.7155088186264038"
"106357","531783","531783","531783","0.37677058577537537","0.37677058577537537","0.37677058577537537"
"106368","531838","531838","531838","0.537159264087677","0.537159264087677","0.537159264087677"
"106386","531928","531928","531928","1.0706137418746948","1.0706137418746948","1.0706137418746948"
"106400","531998","531998","531998","0.8339588046073914","0.8339588046073914","0.8339588046073914"
"106403","532013","532013","532013","1.4906128644943237","1.4906128644943237","1.4906128644943237"
"106423","532113","532113","532113","0.5280163884162903","0.5280163884162903","0.5280163884162903"
"106444","532218","532218","532218","0.7711195945739746","0.7711195945739746","0.7711195945739746"
"106460","532298","532298","532298","0.3489454388618469","0.3489454388618469","0.3489454388618469"
"106461","532303","532303","532303","0.3808310329914093","0.3808310329914093","0.3808310329914093"
"106465","532323","532323","532323","1.3204288482666016","1.3204288482666016","1.3204288482666016"
"106472","532358","532358","532358","0.9117742776870728","0.9117742776870728","0.9117742776870728"
"106475","532373","532373","532373","0.24040552973747253","0.24040552973747253","0.24040552973747253"
"106494","532468","532468","532468","0.35377970337867737","0.35377970337867737","0.35377970337867737"
"106500","532498","532498","532498","1.205871820449829","1.205871820449829","1.205871820449829"
"106512","532558","532558","532558","0.7813897132873535","0.7813897132873535","0.7813897132873535"
"106514","532568","532568","532568","0.4889785051345825","0.4889785051345825","0.4889785051345825"
"106519","532593","532593","532593","0.9664711952209473","0.9664711952209473","0.9664711952209473"
"106527","532633","532633","532633","0.9263414144515991","0.9263414144515991","0.9263414144515991"
"106532","532658","532658","532658","1.1369787454605103","1.1369787454605103","1.1369787454605103"
"106542","532708","532708","532708","1.0075889825820923","1.0075889825820923","1.0075889825820923"
"106550","532748","532748","532748","0.7458081841468811","0.7458081841468811","0.7458081841468811"
"106557","532783","532783","532783","0.3259351849555969","0.3259351849555969","0.3259351849555969"
"106578","532888","532888","532888","0.5550210475921631","0.5550210475921631","0.5550210475921631"
"106579","532893","532893","532893","0.8636228442192078","0.8636228442192078","0.8636228442192078"
"106589","532943","532943","532943","1.3481497764587402","1.3481497764587402","1.3481497764587402"
"106598","532988","532988","532988","0.7004402875900269","0.7004402875900269","0.7004402875900269"
"106603","533013","533013","533013","0.8637244701385498","0.8637244701385498","0.8637244701385498"
"106610","533048","533048","533048","0.7940517067909241","0.7940517067909241","0.7940517067909241"
"106625","533123","533123","533123","0.5312048196792603","0.5312048196792603","0.5312048196792603"
"106642","533208","533208","533208","1.2835389375686646","1.2835389375686646","1.2835389375686646"
"106645","533223","533223","533223","1.1481589078903198","1.1481589078903198","1.1481589078903198"
"106684","533418","533418","533418","2.061861038208008","2.061861038208008","2.061861038208008"
"106694","533468","533468","533468","1.6202919483184814","1.6202919483184814","1.6202919483184814"
"106699","533493","533493","533493","1.1446778774261475","1.1446778774261475","1.1446778774261475"
"106715","533573","533573","533573","1.1032336950302124","1.1032336950302124","1.1032336950302124"
"106730","533648","533648","533648","1.0946123600006104","1.0946123600006104","1.0946123600006104"
"106734","533668","533668","533668","0.6291930079460144","0.6291930079460144","0.6291930079460144"
"106736","533678","533678","533678","1.7532981634140015","1.7532981634140015","1.7532981634140015"
"106739","533693","533693","533693","0.3142284154891968","0.3142284154891968","0.3142284154891968"
"106740","533698","533698","533698","1.2130358219146729","1.2130358219146729","1.2130358219146729"
"106747","533733","533733","533733","0.14910191297531128","0.14910191297531128","0.14910191297531128"
"106751","533753","533753","533753","1.159404993057251","1.159404993057251","1.159404993057251"
"106762","533808","533808","533808","0.8217594027519226","0.8217594027519226","0.8217594027519226"
"106765","533823","533823","533823","0.4802383780479431","0.4802383780479431","0.4802383780479431"
"106800","533998","533998","533998","0.4247262179851532","0.4247262179851532","0.4247262179851532"
"106838","534188","534188","534188","0.23529741168022156","0.23529741168022156","0.23529741168022156"
"106841","534203","534203","534203","0.32049405574798584","0.32049405574798584","0.32049405574798584"
"106842","534208","534208","534208","1.0229427814483643","1.0229427814483643","1.0229427814483643"
"106851","534253","534253","534253","1.2760282754898071","1.2760282754898071","1.2760282754898071"
"106877","534383","534383","534383","0.5858986377716064","0.5858986377716064","0.5858986377716064"
"106887","534433","534433","534433","0.5940190553665161","0.5940190553665161","0.5940190553665161"
"106902","534508","534508","534508","0.632394015789032","0.632394015789032","0.632394015789032"
"106908","534538","534538","534538","0.295291543006897","0.295291543006897","0.295291543006897"
"106913","534563","534563","534563","0.22671109437942505","0.22671109437942505","0.22671109437942505"
"106933","534663","534663","534663","0.3016948103904724","0.3016948103904724","0.3016948103904724"
"106950","534748","534748","534748","0.7246930003166199","0.7246930003166199","0.7246930003166199"
"106958","534788","534788","534788","1.0281037092208862","1.0281037092208862","1.0281037092208862"
"106965","534823","534823","534823","1.0701689720153809","1.0701689720153809","1.0701689720153809"
"106981","534903","534903","534903","0.3476867973804474","0.3476867973804474","0.3476867973804474"
"106993","534963","534963","534963","0.7771011590957642","0.7771011590957642","0.7771011590957642"
"107001","535003","535003","535003","0.9989324808120728","0.9989324808120728","0.9989324808120728"
"107022","535108","535108","535108","0.19535546004772186","0.19535546004772186","0.19535546004772186"
"107025","535123","535123","535123","2.0833959579467773","2.0833959579467773","2.0833959579467773"
"107048","535238","535238","535238","0.24263551831245422","0.24263551831245422","0.24263551831245422"
"107058","535288","535288","535288","1.1105413436889648","1.1105413436889648","1.1105413436889648"
"107096","535478","535478","535478","0.4582034945487976","0.4582034945487976","0.4582034945487976"
"107101","535503","535503","535503","1.236842393875122","1.236842393875122","1.236842393875122"
"107119","535593","535593","535593","0.7479442358016968","0.7479442358016968","0.7479442358016968"
"107127","535633","535633","535633","0.3313206434249878","0.3313206434249878","0.3313206434249878"
"107178","535888","535888","535888","0.1445980668067932","0.1445980668067932","0.1445980668067932"
"107202","536008","536008","536008","0.778001070022583","0.778001070022583","0.778001070022583"
"107208","536038","536038","536038","0.21617627143859863","0.21617627143859863","0.21617627143859863"
"107225","536123","536123","536123","0.18374159932136536","0.18374159932136536","0.18374159932136536"
"107241","536203","536203","536203","0.17180798947811127","0.17180798947811127","0.17180798947811127"
"107265","536323","536323","536323","0.6682621240615845","0.6682621240615845","0.6682621240615845"
"107266","536328","536328","536328","0.22036707401275635","0.22036707401275635","0.22036707401275635"
"107288","536438","536438","536438","0.5593350529670715","0.5593350529670715","0.5593350529670715"
"107298","536488","536488","536488","0.22876863181591034","0.22876863181591034","0.22876863181591034"
"107311","536553","536553","536553","0.7316632866859436","0.7316632866859436","0.7316632866859436"
"107314","536568","536568","536568","1.3738529682159424","1.3738529682159424","1.3738529682159424"
"107332","536658","536658","536658","1.036473274230957","1.036473274230957","1.036473274230957"
"107334","536668","536668","536668","1.1345759630203247","1.1345759630203247","1.1345759630203247"
"107364","536818","536818","536818","0.2363472878932953","0.2363472878932953","0.2363472878932953"
"107396","536978","536978","536978","0.9389271140098572","0.9389271140098572","0.9389271140098572"
"107397","536983","536983","536983","0.3230370283126831","0.3230370283126831","0.3230370283126831"
"107399","536993","536993","536993","0.4386158883571625","0.4386158883571625","0.4386158883571625"
"107425","537123","537123","537123","0.13908633589744568","0.13908633589744568","0.13908633589744568"
"107433","537163","537163","537163","0.13973510265350342","0.13973510265350342","0.13973510265350342"
"107437","537183","537183","537183","0.8485379219055176","0.8485379219055176","0.8485379219055176"
"107438","537188","537188","537188","0.08601782470941544","0.08601782470941544","0.08601782470941544"
"107450","537248","537248","537248","1.2610129117965698","1.2610129117965698","1.2610129117965698"
"107459","537293","537293","537293","0.7141739726066589","0.7141739726066589","0.7141739726066589"
"107491","537453","537453","537453","0.7183321714401245","0.7183321714401245","0.7183321714401245"
"107493","537463","537463","537463","0.5086788535118103","0.5086788535118103","0.5086788535118103"
"107494","537468","537468","537468","1.7081395387649536","1.7081395387649536","1.7081395387649536"
"107501","537503","537503","537503","0.8188195824623108","0.8188195824623108","0.8188195824623108"
"107505","537523","537523","537523","1.9453415870666504","1.9453415870666504","1.9453415870666504"
"107516","537578","537578","537578","0.47233474254608154","0.47233474254608154","0.47233474254608154"
"107525","537623","537623","537623","0.40728914737701416","0.40728914737701416","0.40728914737701416"
"107537","537683","537683","537683","0.9432983994483948","0.9432983994483948","0.9432983994483948"
"107558","537788","537788","537788","1.6083202362060547","1.6083202362060547","1.6083202362060547"
"107581","537903","537903","537903","0.47987881302833557","0.47987881302833557","0.47987881302833557"
"107601","538003","538003","538003","0.6468155980110168","0.6468155980110168","0.6468155980110168"
"107604","538018","538018","538018","0.12998610734939575","0.12998610734939575","0.12998610734939575"
"107625","538123","538123","538123","0.8726363182067871","0.8726363182067871","0.8726363182067871"
"107684","538418","538418","538418","1.4016375541687012","1.4016375541687012","1.4016375541687012"
"107688","538438","538438","538438","0.5912244319915771","0.5912244319915771","0.5912244319915771"
"107695","538473","538473","538473","0.9353782534599304","0.9353782534599304","0.9353782534599304"
"107702","538508","538508","538508","0.35150855779647827","0.35150855779647827","0.35150855779647827"
"107709","538543","538543","538543","0.7368251085281372","0.7368251085281372","0.7368251085281372"
"107730","538648","538648","538648","0.32545432448387146","0.32545432448387146","0.32545432448387146"
"107760","538798","538798","538798","0.30333632230758667","0.30333632230758667","0.30333632230758667"
"107788","538938","538938","538938","0.2084079533815384","0.2084079533815384","0.2084079533815384"
"107805","539023","539023","539023","0.4553554058074951","0.4553554058074951","0.4553554058074951"
"107815","539073","539073","539073","1.165543794631958","1.165543794631958","1.165543794631958"
"107818","539088","539088","539088","0.5322234630584717","0.5322234630584717","0.5322234630584717"
"107835","539173","539173","539173","0.3264926075935364","0.3264926075935364","0.3264926075935364"
"107836","539178","539178","539178","0.40643638372421265","0.40643638372421265","0.40643638372421265"
"107840","539198","539198","539198","0.2192058116197586","0.2192058116197586","0.2192058116197586"
"107853","539263","539263","539263","1.2710766792297363","1.2710766792297363","1.2710766792297363"
"107882","539408","539408","539408","0.5740259289741516","0.5740259289741516","0.5740259289741516"
"107897","539483","539483","539483","1.476545810699463","1.476545810699463","1.476545810699463"
"107910","539548","539548","539548","0.22379261255264282","0.22379261255264282","0.22379261255264282"
"107926","539628","539628","539628","0.3606534004211426","0.3606534004211426","0.3606534004211426"
"107934","539668","539668","539668","1.0192612409591675","1.0192612409591675","1.0192612409591675"
"107943","539713","539713","539713","0.6977505683898926","0.6977505683898926","0.6977505683898926"
"107945","539723","539723","539723","1.1324776411056519","1.1324776411056519","1.1324776411056519"
"107970","539848","539848","539848","0.4906623363494873","0.4906623363494873","0.4906623363494873"
"107980","539898","539898","539898","0.44391918182373047","0.44391918182373047","0.44391918182373047"
"107982","539908","539908","539908","1.8640958070755005","1.8640958070755005","1.8640958070755005"
"107983","539913","539913","539913","0.5490173101425171","0.5490173101425171","0.5490173101425171"
"107994","539968","539968","539968","0.5375832319259644","0.5375832319259644","0.5375832319259644"
"108009","540043","540043","540043","0.6360536217689514","0.6360536217689514","0.6360536217689514"
"108033","540163","540163","540163","1.1137688159942627","1.1137688159942627","1.1137688159942627"
"108061","540303","540303","540303","0.16610315442085266","0.16610315442085266","0.16610315442085266"
"108096","540478","540478","540478","2.137205123901367","2.137205123901367","2.137205123901367"
"108102","540508","540508","540508","0.3022350072860718","0.3022350072860718","0.3022350072860718"
"108141","540703","540703","540703","0.8991668820381165","0.8991668820381165","0.8991668820381165"
"108149","540743","540743","540743","0.3211003541946411","0.3211003541946411","0.3211003541946411"
"108160","540798","540798","540798","0.5036414861679077","0.5036414861679077","0.5036414861679077"
"108164","540818","540818","540818","0.23559783399105072","0.23559783399105072","0.23559783399105072"
"108192","540958","540958","540958","0.3108498752117157","0.3108498752117157","0.3108498752117157"
"108196","540978","540978","540978","1.602662205696106","1.602662205696106","1.602662205696106"
"108200","540998","540998","540998","0.8146719336509705","0.8146719336509705","0.8146719336509705"
"108206","541028","541028","541028","0.32634592056274414","0.32634592056274414","0.32634592056274414"
"108221","541103","541103","541103","0.14918357133865356","0.14918357133865356","0.14918357133865356"
"108240","541198","541198","541198","1.4117902517318726","1.4117902517318726","1.4117902517318726"
"108246","541228","541228","541228","0.1452091783285141","0.1452091783285141","0.1452091783285141"
"108268","541338","541338","541338","0.7154938578605652","0.7154938578605652","0.7154938578605652"
"108309","541543","541543","541543","0.1669192612171173","0.1669192612171173","0.1669192612171173"
"108312","541558","541558","541558","0.5738613605499268","0.5738613605499268","0.5738613605499268"
"108313","541563","541563","541563","1.6506825685501099","1.6506825685501099","1.6506825685501099"
"108322","541608","541608","541608","2.5227999687194824","2.5227999687194824","2.5227999687194824"
"108326","541628","541628","541628","0.926430344581604","0.926430344581604","0.926430344581604"
"108333","541663","541663","541663","0.39054882526397705","0.39054882526397705","0.39054882526397705"
"108391","541953","541953","541953","0.4912632405757904","0.4912632405757904","0.4912632405757904"
"108407","542033","542033","542033","0.4103925824165344","0.4103925824165344","0.4103925824165344"
"108411","542053","542053","542053","0.1847268044948578","0.1847268044948578","0.1847268044948578"
"108464","542318","542318","542318","0.4512156844139099","0.4512156844139099","0.4512156844139099"
"108485","542423","542423","542423","1.3416619300842285","1.3416619300842285","1.3416619300842285"
"108498","542488","542488","542488","0.5269953608512878","0.5269953608512878","0.5269953608512878"
"108525","542623","542623","542623","0.8648568987846375","0.8648568987846375","0.8648568987846375"
"108530","542648","542648","542648","0.4143533706665039","0.4143533706665039","0.4143533706665039"
"108538","542688","542688","542688","0.3788266181945801","0.3788266181945801","0.3788266181945801"
"108568","542838","542838","542838","0.7025619149208069","0.7025619149208069","0.7025619149208069"
"108570","542848","542848","542848","1.3059931993484497","1.3059931993484497","1.3059931993484497"
"108573","542863","542863","542863","1.2056609392166138","1.2056609392166138","1.2056609392166138"
"108581","542903","542903","542903","0.3152485489845276","0.3152485489845276","0.3152485489845276"
"108601","543003","543003","543003","1.6518287658691406","1.6518287658691406","1.6518287658691406"
"108607","543033","543033","543033","0.26436346769332886","0.26436346769332886","0.26436346769332886"
"108608","543038","543038","543038","0.5673961639404297","0.5673961639404297","0.5673961639404297"
"108611","543053","543053","543053","1.5812809467315674","1.5812809467315674","1.5812809467315674"
"108617","543083","543083","543083","0.5149011015892029","0.5149011015892029","0.5149011015892029"
"108627","543133","543133","543133","1.186891794204712","1.186891794204712","1.186891794204712"
"108639","543193","543193","543193","0.5268715023994446","0.5268715023994446","0.5268715023994446"
"108656","543278","543278","543278","1.186191201210022","1.186191201210022","1.186191201210022"
"108660","543298","543298","543298","0.7021967172622681","0.7021967172622681","0.7021967172622681"
"108666","543328","543328","543328","1.2706632614135742","1.2706632614135742","1.2706632614135742"
"108668","543338","543338","543338","0.6338304877281189","0.6338304877281189","0.6338304877281189"
