"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Dwell-time loss","run-multi-task-debiasing-separate-logits - Dwell-time loss__MIN","run-multi-task-debiasing-separate-logits - Dwell-time loss__MAX"
"91624","458118","458118","458118","0.30062082409858704","0.30062082409858704","0.30062082409858704"
"91628","458138","458138","458138","0.9155681133270264","0.9155681133270264","0.9155681133270264"
"91630","458148","458148","458148","0.8006376028060913","0.8006376028060913","0.8006376028060913"
"91638","458188","458188","458188","1.8127872943878174","1.8127872943878174","1.8127872943878174"
"91674","458368","458368","458368","0.7270716428756714","0.7270716428756714","0.7270716428756714"
"91692","458458","458458","458458","0.5091649293899536","0.5091649293899536","0.5091649293899536"
"91694","458468","458468","458468","1.4734938144683838","1.4734938144683838","1.4734938144683838"
"91723","458613","458613","458613","0.7647240161895752","0.7647240161895752","0.7647240161895752"
"91724","458618","458618","458618","0.1624084711074829","0.1624084711074829","0.1624084711074829"
"91739","458693","458693","458693","1.1625882387161255","1.1625882387161255","1.1625882387161255"
"91762","458808","458808","458808","0.8704268336296082","0.8704268336296082","0.8704268336296082"
"91765","458823","458823","458823","1.187983512878418","1.187983512878418","1.187983512878418"
"91769","458843","458843","458843","0.13141359388828278","0.13141359388828278","0.13141359388828278"
"91773","458863","458863","458863","0.5160838961601257","0.5160838961601257","0.5160838961601257"
"91792","458958","458958","458958","1.4692085981369019","1.4692085981369019","1.4692085981369019"
"91800","458998","458998","458998","0.4774828255176544","0.4774828255176544","0.4774828255176544"
"91801","459003","459003","459003","1.4706486463546753","1.4706486463546753","1.4706486463546753"
"91805","459023","459023","459023","0.8814495801925659","0.8814495801925659","0.8814495801925659"
"91807","459033","459033","459033","0.3626944422721863","0.3626944422721863","0.3626944422721863"
"91821","459103","459103","459103","0.3457373380661011","0.3457373380661011","0.3457373380661011"
"91828","459138","459138","459138","0.4428841471672058","0.4428841471672058","0.4428841471672058"
"91832","459158","459158","459158","0.5305078029632568","0.5305078029632568","0.5305078029632568"
"91835","459173","459173","459173","0.8825801610946655","0.8825801610946655","0.8825801610946655"
"91870","459348","459348","459348","0.5068423748016357","0.5068423748016357","0.5068423748016357"
"91875","459373","459373","459373","0.8296261429786682","0.8296261429786682","0.8296261429786682"
"91881","459403","459403","459403","0.9945028424263","0.9945028424263","0.9945028424263"
"91891","459453","459453","459453","1.529569387435913","1.529569387435913","1.529569387435913"
"91900","459498","459498","459498","1.5401055812835693","1.5401055812835693","1.5401055812835693"
"91907","459533","459533","459533","1.394834280014038","1.394834280014038","1.394834280014038"
"91921","459603","459603","459603","0.14338071644306183","0.14338071644306183","0.14338071644306183"
"91962","459808","459808","459808","0.6977980136871338","0.6977980136871338","0.6977980136871338"
"91964","459818","459818","459818","0.8737413883209229","0.8737413883209229","0.8737413883209229"
"91965","459823","459823","459823","0.8110523223876953","0.8110523223876953","0.8110523223876953"
"91969","459843","459843","459843","0.8095740079879761","0.8095740079879761","0.8095740079879761"
"91973","459863","459863","459863","0.8243981599807739","0.8243981599807739","0.8243981599807739"
"91976","459878","459878","459878","1.1393961906433105","1.1393961906433105","1.1393961906433105"
"91980","459898","459898","459898","0.5520809888839722","0.5520809888839722","0.5520809888839722"
"91982","459908","459908","459908","1.8511483669281006","1.8511483669281006","1.8511483669281006"
"91989","459943","459943","459943","0.2086360603570938","0.2086360603570938","0.2086360603570938"
"92000","459998","459998","459998","0.6327385306358337","0.6327385306358337","0.6327385306358337"
"92007","460033","460033","460033","0.4922857880592346","0.4922857880592346","0.4922857880592346"
"92032","460158","460158","460158","0.9998313188552856","0.9998313188552856","0.9998313188552856"
"92043","460213","460213","460213","1.6792612075805664","1.6792612075805664","1.6792612075805664"
"92047","460233","460233","460233","0.24199511110782623","0.24199511110782623","0.24199511110782623"
"92052","460258","460258","460258","0.8950247764587402","0.8950247764587402","0.8950247764587402"
"92059","460293","460293","460293","0.7386382818222046","0.7386382818222046","0.7386382818222046"
"92063","460313","460313","460313","0.8738110065460205","0.8738110065460205","0.8738110065460205"
"92104","460518","460518","460518","0.16122876107692719","0.16122876107692719","0.16122876107692719"
"92140","460698","460698","460698","1.0668774843215942","1.0668774843215942","1.0668774843215942"
"92145","460723","460723","460723","0.1988902986049652","0.1988902986049652","0.1988902986049652"
"92148","460738","460738","460738","0.6170182228088379","0.6170182228088379","0.6170182228088379"
"92158","460788","460788","460788","0.8931962847709656","0.8931962847709656","0.8931962847709656"
"92170","460848","460848","460848","1.6165279150009155","1.6165279150009155","1.6165279150009155"
"92173","460863","460863","460863","1.120072841644287","1.120072841644287","1.120072841644287"
"92174","460868","460868","460868","0.3743172585964203","0.3743172585964203","0.3743172585964203"
"92224","461118","461118","461118","0.46590524911880493","0.46590524911880493","0.46590524911880493"
"92237","461183","461183","461183","0.26056116819381714","0.26056116819381714","0.26056116819381714"
"92246","461228","461228","461228","1.0482664108276367","1.0482664108276367","1.0482664108276367"
"92258","461288","461288","461288","0.535049557685852","0.535049557685852","0.535049557685852"
"92274","461368","461368","461368","0.7078016996383667","0.7078016996383667","0.7078016996383667"
"92299","461493","461493","461493","1.795211911201477","1.795211911201477","1.795211911201477"
"92309","461543","461543","461543","0.19771750271320343","0.19771750271320343","0.19771750271320343"
"92322","461608","461608","461608","1.2076584100723267","1.2076584100723267","1.2076584100723267"
"92329","461643","461643","461643","1.3198001384735107","1.3198001384735107","1.3198001384735107"
"92349","461743","461743","461743","0.20993295311927795","0.20993295311927795","0.20993295311927795"
"92354","461768","461768","461768","1.6168373823165894","1.6168373823165894","1.6168373823165894"
"92379","461893","461893","461893","1.163318157196045","1.163318157196045","1.163318157196045"
"92380","461898","461898","461898","0.8013365268707275","0.8013365268707275","0.8013365268707275"
"92384","461918","461918","461918","0.28373008966445923","0.28373008966445923","0.28373008966445923"
"92389","461943","461943","461943","0.9878638386726379","0.9878638386726379","0.9878638386726379"
"92392","461958","461958","461958","0.888642430305481","0.888642430305481","0.888642430305481"
"92421","462103","462103","462103","0.6025071144104004","0.6025071144104004","0.6025071144104004"
"92430","462148","462148","462148","1.1270077228546143","1.1270077228546143","1.1270077228546143"
"92439","462193","462193","462193","0.16394102573394775","0.16394102573394775","0.16394102573394775"
"92447","462233","462233","462233","0.22129535675048828","0.22129535675048828","0.22129535675048828"
"92451","462253","462253","462253","2.0517468452453613","2.0517468452453613","2.0517468452453613"
"92456","462278","462278","462278","1.2100472450256348","1.2100472450256348","1.2100472450256348"
"92462","462308","462308","462308","0.14174142479896545","0.14174142479896545","0.14174142479896545"
"92484","462418","462418","462418","0.29223737120628357","0.29223737120628357","0.29223737120628357"
"92516","462578","462578","462578","1.1855149269104004","1.1855149269104004","1.1855149269104004"
"92528","462638","462638","462638","1.3466875553131104","1.3466875553131104","1.3466875553131104"
"92529","462643","462643","462643","0.9234429001808167","0.9234429001808167","0.9234429001808167"
"92535","462673","462673","462673","1.285607933998108","1.285607933998108","1.285607933998108"
"92552","462758","462758","462758","0.29281508922576904","0.29281508922576904","0.29281508922576904"
"92559","462793","462793","462793","0.7151598930358887","0.7151598930358887","0.7151598930358887"
"92563","462813","462813","462813","0.6070752143859863","0.6070752143859863","0.6070752143859863"
"92577","462883","462883","462883","0.6108664870262146","0.6108664870262146","0.6108664870262146"
"92586","462928","462928","462928","0.25039494037628174","0.25039494037628174","0.25039494037628174"
"92597","462983","462983","462983","0.5462005138397217","0.5462005138397217","0.5462005138397217"
"92598","462988","462988","462988","1.4098308086395264","1.4098308086395264","1.4098308086395264"
"92625","463123","463123","463123","0.9270015954971313","0.9270015954971313","0.9270015954971313"
"92627","463133","463133","463133","1.068498969078064","1.068498969078064","1.068498969078064"
"92628","463138","463138","463138","0.7330079078674316","0.7330079078674316","0.7330079078674316"
"92654","463268","463268","463268","2.74369740486145","2.74369740486145","2.74369740486145"
"92661","463303","463303","463303","0.3234889507293701","0.3234889507293701","0.3234889507293701"
"92663","463313","463313","463313","0.9786375164985657","0.9786375164985657","0.9786375164985657"
"92671","463353","463353","463353","0.5525917410850525","0.5525917410850525","0.5525917410850525"
"92674","463368","463368","463368","0.560128390789032","0.560128390789032","0.560128390789032"
"92701","463503","463503","463503","0.1873137205839157","0.1873137205839157","0.1873137205839157"
"92709","463543","463543","463543","1.3480198383331299","1.3480198383331299","1.3480198383331299"
"92750","463748","463748","463748","2.2609963417053223","2.2609963417053223","2.2609963417053223"
"92753","463763","463763","463763","0.2493024468421936","0.2493024468421936","0.2493024468421936"
"92763","463813","463813","463813","0.9792570471763611","0.9792570471763611","0.9792570471763611"
"92790","463948","463948","463948","0.2655234634876251","0.2655234634876251","0.2655234634876251"
"92810","464048","464048","464048","0.14158642292022705","0.14158642292022705","0.14158642292022705"
"92821","464103","464103","464103","0.8920167088508606","0.8920167088508606","0.8920167088508606"
"92852","464258","464258","464258","0.8273211121559143","0.8273211121559143","0.8273211121559143"
"92861","464303","464303","464303","0.14551261067390442","0.14551261067390442","0.14551261067390442"
"92871","464353","464353","464353","1.6886872053146362","1.6886872053146362","1.6886872053146362"
"92874","464368","464368","464368","0.3518831729888916","0.3518831729888916","0.3518831729888916"
"92876","464378","464378","464378","0.5691731572151184","0.5691731572151184","0.5691731572151184"
"92879","464393","464393","464393","0.6237825751304626","0.6237825751304626","0.6237825751304626"
"92880","464398","464398","464398","0.30946892499923706","0.30946892499923706","0.30946892499923706"
"92884","464418","464418","464418","0.227890282869339","0.227890282869339","0.227890282869339"
"92895","464473","464473","464473","0.9698601365089417","0.9698601365089417","0.9698601365089417"
"92899","464493","464493","464493","0.6427977681159973","0.6427977681159973","0.6427977681159973"
"92901","464503","464503","464503","2.132877826690674","2.132877826690674","2.132877826690674"
"92906","464528","464528","464528","0.4600520730018616","0.4600520730018616","0.4600520730018616"
"92910","464548","464548","464548","0.3487297296524048","0.3487297296524048","0.3487297296524048"
"92918","464588","464588","464588","0.7512239217758179","0.7512239217758179","0.7512239217758179"
"92920","464598","464598","464598","2.0649211406707764","2.0649211406707764","2.0649211406707764"
"92922","464608","464608","464608","0.539198100566864","0.539198100566864","0.539198100566864"
"92925","464623","464623","464623","2.0461323261260986","2.0461323261260986","2.0461323261260986"
"92936","464678","464678","464678","0.11012531816959381","0.11012531816959381","0.11012531816959381"
"92964","464818","464818","464818","0.9139531850814819","0.9139531850814819","0.9139531850814819"
"92967","464833","464833","464833","1.134181022644043","1.134181022644043","1.134181022644043"
"92970","464848","464848","464848","0.6637227535247803","0.6637227535247803","0.6637227535247803"
"92986","464928","464928","464928","1.7423815727233887","1.7423815727233887","1.7423815727233887"
"93028","465138","465138","465138","1.443955421447754","1.443955421447754","1.443955421447754"
"93032","465158","465158","465158","0.4456690549850464","0.4456690549850464","0.4456690549850464"
"93041","465203","465203","465203","0.8291463851928711","0.8291463851928711","0.8291463851928711"
"93053","465263","465263","465263","0.8394719362258911","0.8394719362258911","0.8394719362258911"
"93055","465273","465273","465273","0.26882100105285645","0.26882100105285645","0.26882100105285645"
"93063","465313","465313","465313","0.15610846877098083","0.15610846877098083","0.15610846877098083"
"93111","465553","465553","465553","0.38924819231033325","0.38924819231033325","0.38924819231033325"
"93122","465608","465608","465608","0.7429522275924683","0.7429522275924683","0.7429522275924683"
"93131","465653","465653","465653","0.8546749949455261","0.8546749949455261","0.8546749949455261"
"93137","465683","465683","465683","0.16951118409633636","0.16951118409633636","0.16951118409633636"
"93147","465733","465733","465733","0.5357171297073364","0.5357171297073364","0.5357171297073364"
"93159","465793","465793","465793","1.9546459913253784","1.9546459913253784","1.9546459913253784"
"93171","465853","465853","465853","1.1792641878128052","1.1792641878128052","1.1792641878128052"
"93192","465958","465958","465958","0.3863453269004822","0.3863453269004822","0.3863453269004822"
"93197","465983","465983","465983","0.4560930132865906","0.4560930132865906","0.4560930132865906"
"93201","466003","466003","466003","0.16985027492046356","0.16985027492046356","0.16985027492046356"
"93215","466073","466073","466073","0.43790513277053833","0.43790513277053833","0.43790513277053833"
"93223","466113","466113","466113","0.8900715112686157","0.8900715112686157","0.8900715112686157"
"93230","466148","466148","466148","0.7866566181182861","0.7866566181182861","0.7866566181182861"
"93237","466183","466183","466183","1.1766692399978638","1.1766692399978638","1.1766692399978638"
"93242","466208","466208","466208","0.4580722153186798","0.4580722153186798","0.4580722153186798"
"93248","466238","466238","466238","0.10106104612350464","0.10106104612350464","0.10106104612350464"
"93249","466243","466243","466243","0.8926242589950562","0.8926242589950562","0.8926242589950562"
"93250","466248","466248","466248","2.0906476974487305","2.0906476974487305","2.0906476974487305"
"93254","466268","466268","466268","1.0731183290481567","1.0731183290481567","1.0731183290481567"
"93259","466293","466293","466293","0.6982342004776001","0.6982342004776001","0.6982342004776001"
"93282","466408","466408","466408","0.811433732509613","0.811433732509613","0.811433732509613"
"93289","466443","466443","466443","0.4440712034702301","0.4440712034702301","0.4440712034702301"
"93290","466448","466448","466448","0.2718120515346527","0.2718120515346527","0.2718120515346527"
"93291","466453","466453","466453","0.14917229115962982","0.14917229115962982","0.14917229115962982"
"93300","466498","466498","466498","0.9881467819213867","0.9881467819213867","0.9881467819213867"
"93304","466518","466518","466518","0.25456565618515015","0.25456565618515015","0.25456565618515015"
"93307","466533","466533","466533","1.30950927734375","1.30950927734375","1.30950927734375"
"93309","466543","466543","466543","1.2435758113861084","1.2435758113861084","1.2435758113861084"
"93311","466553","466553","466553","1.4071115255355835","1.4071115255355835","1.4071115255355835"
"93316","466578","466578","466578","0.8056514263153076","0.8056514263153076","0.8056514263153076"
"93361","466803","466803","466803","0.8534250259399414","0.8534250259399414","0.8534250259399414"
"93393","466963","466963","466963","0.6425781846046448","0.6425781846046448","0.6425781846046448"
"93413","467063","467063","467063","0.22703182697296143","0.22703182697296143","0.22703182697296143"
"93415","467073","467073","467073","0.1506490856409073","0.1506490856409073","0.1506490856409073"
"93425","467123","467123","467123","0.21559983491897583","0.21559983491897583","0.21559983491897583"
"93427","467133","467133","467133","2.2652320861816406","2.2652320861816406","2.2652320861816406"
"93429","467143","467143","467143","1.0649666786193848","1.0649666786193848","1.0649666786193848"
"93435","467173","467173","467173","0.8157265782356262","0.8157265782356262","0.8157265782356262"
"93441","467203","467203","467203","0.11602890491485596","0.11602890491485596","0.11602890491485596"
"93443","467213","467213","467213","0.9132170677185059","0.9132170677185059","0.9132170677185059"
"93498","467488","467488","467488","0.9833507537841797","0.9833507537841797","0.9833507537841797"
"93512","467558","467558","467558","0.690471887588501","0.690471887588501","0.690471887588501"
"93579","467893","467893","467893","0.24588264524936676","0.24588264524936676","0.24588264524936676"
"93586","467928","467928","467928","1.0259896516799927","1.0259896516799927","1.0259896516799927"
"93623","468113","468113","468113","0.2514891028404236","0.2514891028404236","0.2514891028404236"
"93678","468388","468388","468388","0.988380491733551","0.988380491733551","0.988380491733551"
"93680","468398","468398","468398","0.7398878335952759","0.7398878335952759","0.7398878335952759"
"93700","468498","468498","468498","1.5078301429748535","1.5078301429748535","1.5078301429748535"
"93708","468538","468538","468538","0.3498261868953705","0.3498261868953705","0.3498261868953705"
"93711","468553","468553","468553","0.618274450302124","0.618274450302124","0.618274450302124"
"93713","468563","468563","468563","0.776302695274353","0.776302695274353","0.776302695274353"
"93716","468578","468578","468578","0.28832024335861206","0.28832024335861206","0.28832024335861206"
"93723","468613","468613","468613","0.7531262636184692","0.7531262636184692","0.7531262636184692"
"93726","468628","468628","468628","0.9406870603561401","0.9406870603561401","0.9406870603561401"
"93762","468808","468808","468808","2.1475260257720947","2.1475260257720947","2.1475260257720947"
"93767","468833","468833","468833","1.103168249130249","1.103168249130249","1.103168249130249"
"93769","468843","468843","468843","0.8691105842590332","0.8691105842590332","0.8691105842590332"
"93864","469318","469318","469318","1.2515103816986084","1.2515103816986084","1.2515103816986084"
"93886","469428","469428","469428","0.8291124701499939","0.8291124701499939","0.8291124701499939"
"93889","469443","469443","469443","1.0247083902359009","1.0247083902359009","1.0247083902359009"
"93897","469483","469483","469483","1.8431247472763062","1.8431247472763062","1.8431247472763062"
"93903","469513","469513","469513","0.3608342409133911","0.3608342409133911","0.3608342409133911"
"93931","469653","469653","469653","0.47423091530799866","0.47423091530799866","0.47423091530799866"
"93932","469658","469658","469658","0.1226549744606018","0.1226549744606018","0.1226549744606018"
"93963","469813","469813","469813","0.48019203543663025","0.48019203543663025","0.48019203543663025"
"93997","469983","469983","469983","0.3429871201515198","0.3429871201515198","0.3429871201515198"
"94024","470118","470118","470118","0.694442629814148","0.694442629814148","0.694442629814148"
"94034","470168","470168","470168","1.1036174297332764","1.1036174297332764","1.1036174297332764"
"94051","470253","470253","470253","1.068692684173584","1.068692684173584","1.068692684173584"
"94061","470303","470303","470303","0.3184133768081665","0.3184133768081665","0.3184133768081665"
"94095","470473","470473","470473","1.620121717453003","1.620121717453003","1.620121717453003"
"94116","470578","470578","470578","0.5158956050872803","0.5158956050872803","0.5158956050872803"
"94121","470603","470603","470603","0.447831928730011","0.447831928730011","0.447831928730011"
"94159","470793","470793","470793","0.509103000164032","0.509103000164032","0.509103000164032"
"94256","471278","471278","471278","0.4998919367790222","0.4998919367790222","0.4998919367790222"
"94260","471298","471298","471298","0.4379495680332184","0.4379495680332184","0.4379495680332184"
"94273","471363","471363","471363","0.5337356328964233","0.5337356328964233","0.5337356328964233"
"94287","471433","471433","471433","0.4832465946674347","0.4832465946674347","0.4832465946674347"
"94288","471438","471438","471438","0.4541577994823456","0.4541577994823456","0.4541577994823456"
"94309","471543","471543","471543","2.1057138442993164","2.1057138442993164","2.1057138442993164"
"94311","471553","471553","471553","0.7836452722549438","0.7836452722549438","0.7836452722549438"
"94316","471578","471578","471578","0.5265899300575256","0.5265899300575256","0.5265899300575256"
"94327","471633","471633","471633","1.466876745223999","1.466876745223999","1.466876745223999"
"94328","471638","471638","471638","0.22938743233680725","0.22938743233680725","0.22938743233680725"
"94335","471673","471673","471673","0.8856953978538513","0.8856953978538513","0.8856953978538513"
"94346","471728","471728","471728","1.041985034942627","1.041985034942627","1.041985034942627"
"94349","471743","471743","471743","0.5671871900558472","0.5671871900558472","0.5671871900558472"
"94357","471783","471783","471783","0.9193964004516602","0.9193964004516602","0.9193964004516602"
"94370","471848","471848","471848","0.7172913551330566","0.7172913551330566","0.7172913551330566"
"94375","471873","471873","471873","0.3059692978858948","0.3059692978858948","0.3059692978858948"
"94381","471903","471903","471903","0.32738611102104187","0.32738611102104187","0.32738611102104187"
"94388","471938","471938","471938","1.7405685186386108","1.7405685186386108","1.7405685186386108"
"94390","471948","471948","471948","2.736060619354248","2.736060619354248","2.736060619354248"
"94393","471963","471963","471963","0.37998348474502563","0.37998348474502563","0.37998348474502563"
"94401","472003","472003","472003","0.6566947102546692","0.6566947102546692","0.6566947102546692"
"94415","472073","472073","472073","2.15444016456604","2.15444016456604","2.15444016456604"
"94446","472228","472228","472228","0.42474305629730225","0.42474305629730225","0.42474305629730225"
"94456","472278","472278","472278","0.12735936045646667","0.12735936045646667","0.12735936045646667"
"94462","472308","472308","472308","0.7466952800750732","0.7466952800750732","0.7466952800750732"
"94484","472418","472418","472418","0.16404764354228973","0.16404764354228973","0.16404764354228973"
"94502","472508","472508","472508","0.9891934394836426","0.9891934394836426","0.9891934394836426"
"94535","472673","472673","472673","0.6994690895080566","0.6994690895080566","0.6994690895080566"
"94544","472718","472718","472718","0.07234847545623779","0.07234847545623779","0.07234847545623779"
"94547","472733","472733","472733","0.6899402141571045","0.6899402141571045","0.6899402141571045"
"94571","472853","472853","472853","0.9228051900863647","0.9228051900863647","0.9228051900863647"
"94578","472888","472888","472888","0.7414458394050598","0.7414458394050598","0.7414458394050598"
"94585","472923","472923","472923","3.449206590652466","3.449206590652466","3.449206590652466"
"94586","472928","472928","472928","0.5427107214927673","0.5427107214927673","0.5427107214927673"
"94651","473253","473253","473253","0.9391303062438965","0.9391303062438965","0.9391303062438965"
"94678","473388","473388","473388","1.109149694442749","1.109149694442749","1.109149694442749"
"94679","473393","473393","473393","0.2752165198326111","0.2752165198326111","0.2752165198326111"
"94690","473448","473448","473448","0.5465721487998962","0.5465721487998962","0.5465721487998962"
"94728","473638","473638","473638","1.3589329719543457","1.3589329719543457","1.3589329719543457"
"94747","473733","473733","473733","1.3103249073028564","1.3103249073028564","1.3103249073028564"
"94764","473818","473818","473818","0.46971315145492554","0.46971315145492554","0.46971315145492554"
"94766","473828","473828","473828","1.1524510383605957","1.1524510383605957","1.1524510383605957"
"94787","473933","473933","473933","0.39548158645629883","0.39548158645629883","0.39548158645629883"
"94871","474353","474353","474353","0.17077940702438354","0.17077940702438354","0.17077940702438354"
"94911","474553","474553","474553","0.809116005897522","0.809116005897522","0.809116005897522"
"94928","474638","474638","474638","0.3257068991661072","0.3257068991661072","0.3257068991661072"
"94941","474703","474703","474703","1.7201006412506104","1.7201006412506104","1.7201006412506104"
"94967","474833","474833","474833","1.4426689147949219","1.4426689147949219","1.4426689147949219"
"94972","474858","474858","474858","0.9113205075263977","0.9113205075263977","0.9113205075263977"
"94977","474883","474883","474883","0.80121248960495","0.80121248960495","0.80121248960495"
"94990","474948","474948","474948","1.290400743484497","1.290400743484497","1.290400743484497"
"95004","475018","475018","475018","0.13681283593177795","0.13681283593177795","0.13681283593177795"
"95010","475048","475048","475048","1.678909420967102","1.678909420967102","1.678909420967102"
"95021","475103","475103","475103","0.47355756163597107","0.47355756163597107","0.47355756163597107"
"95060","475298","475298","475298","0.299687922000885","0.299687922000885","0.299687922000885"
"95062","475308","475308","475308","0.6010420918464661","0.6010420918464661","0.6010420918464661"
"95072","475358","475358","475358","1.6694047451019287","1.6694047451019287","1.6694047451019287"
"95074","475368","475368","475368","1.336637258529663","1.336637258529663","1.336637258529663"
"95075","475373","475373","475373","1.1613531112670898","1.1613531112670898","1.1613531112670898"
"95078","475388","475388","475388","0.7405637502670288","0.7405637502670288","0.7405637502670288"
"95088","475438","475438","475438","0.9428667426109314","0.9428667426109314","0.9428667426109314"
"95094","475468","475468","475468","0.3920118510723114","0.3920118510723114","0.3920118510723114"
"95132","475658","475658","475658","0.2619449496269226","0.2619449496269226","0.2619449496269226"
"95137","475683","475683","475683","1.249924659729004","1.249924659729004","1.249924659729004"
"95142","475708","475708","475708","1.9015107154846191","1.9015107154846191","1.9015107154846191"
"95149","475743","475743","475743","1.9920814037322998","1.9920814037322998","1.9920814037322998"
"95161","475803","475803","475803","1.6681174039840698","1.6681174039840698","1.6681174039840698"
"95164","475818","475818","475818","0.6362800002098083","0.6362800002098083","0.6362800002098083"
"95176","475878","475878","475878","1.317894697189331","1.317894697189331","1.317894697189331"
"95177","475883","475883","475883","1.2709968090057373","1.2709968090057373","1.2709968090057373"
"95178","475888","475888","475888","1.428524374961853","1.428524374961853","1.428524374961853"
"95183","475913","475913","475913","1.672601342201233","1.672601342201233","1.672601342201233"
"95192","475958","475958","475958","1.7922651767730713","1.7922651767730713","1.7922651767730713"
"95195","475973","475973","475973","0.39479124546051025","0.39479124546051025","0.39479124546051025"
"95222","476108","476108","476108","0.4602400064468384","0.4602400064468384","0.4602400064468384"
"95250","476248","476248","476248","0.5012021660804749","0.5012021660804749","0.5012021660804749"
"95302","476508","476508","476508","0.0927293598651886","0.0927293598651886","0.0927293598651886"
"95309","476543","476543","476543","0.2296232432126999","0.2296232432126999","0.2296232432126999"
"95323","476613","476613","476613","0.19458985328674316","0.19458985328674316","0.19458985328674316"
"95373","476863","476863","476863","0.13106387853622437","0.13106387853622437","0.13106387853622437"
"95377","476883","476883","476883","0.7981622815132141","0.7981622815132141","0.7981622815132141"
"95381","476903","476903","476903","0.7706259489059448","0.7706259489059448","0.7706259489059448"
"95391","476953","476953","476953","1.1554009914398193","1.1554009914398193","1.1554009914398193"
"95401","477003","477003","477003","0.7444955110549927","0.7444955110549927","0.7444955110549927"
"95404","477018","477018","477018","1.0693377256393433","1.0693377256393433","1.0693377256393433"
"95427","477133","477133","477133","0.7020629644393921","0.7020629644393921","0.7020629644393921"
"95434","477168","477168","477168","0.4721314609050751","0.4721314609050751","0.4721314609050751"
"95441","477203","477203","477203","0.3770308494567871","0.3770308494567871","0.3770308494567871"
"95462","477308","477308","477308","1.617368459701538","1.617368459701538","1.617368459701538"
"95476","477378","477378","477378","0.4602676033973694","0.4602676033973694","0.4602676033973694"
"95483","477413","477413","477413","1.1810203790664673","1.1810203790664673","1.1810203790664673"
"95484","477418","477418","477418","0.30497604608535767","0.30497604608535767","0.30497604608535767"
"95492","477458","477458","477458","0.8432919383049011","0.8432919383049011","0.8432919383049011"
"95498","477488","477488","477488","1.3586056232452393","1.3586056232452393","1.3586056232452393"
"95501","477503","477503","477503","1.2955355644226074","1.2955355644226074","1.2955355644226074"
"95507","477533","477533","477533","1.8043464422225952","1.8043464422225952","1.8043464422225952"
"95527","477633","477633","477633","1.0353403091430664","1.0353403091430664","1.0353403091430664"
"95554","477768","477768","477768","0.46455657482147217","0.46455657482147217","0.46455657482147217"
"95555","477773","477773","477773","0.31880271434783936","0.31880271434783936","0.31880271434783936"
"95556","477778","477778","477778","1.5560563802719116","1.5560563802719116","1.5560563802719116"
"95559","477793","477793","477793","0.11612991988658905","0.11612991988658905","0.11612991988658905"
"95577","477883","477883","477883","0.18060635030269623","0.18060635030269623","0.18060635030269623"
"95589","477943","477943","477943","0.09539774060249329","0.09539774060249329","0.09539774060249329"
"95590","477948","477948","477948","0.6100825071334839","0.6100825071334839","0.6100825071334839"
"95594","477968","477968","477968","0.594774603843689","0.594774603843689","0.594774603843689"
"95627","478133","478133","478133","0.33876127004623413","0.33876127004623413","0.33876127004623413"
"95637","478183","478183","478183","0.8090506196022034","0.8090506196022034","0.8090506196022034"
"95646","478228","478228","478228","0.676858127117157","0.676858127117157","0.676858127117157"
"95673","478363","478363","478363","0.6153684258460999","0.6153684258460999","0.6153684258460999"
"95677","478383","478383","478383","0.35713979601860046","0.35713979601860046","0.35713979601860046"
"95678","478388","478388","478388","0.4870150089263916","0.4870150089263916","0.4870150089263916"
"95685","478423","478423","478423","1.6420271396636963","1.6420271396636963","1.6420271396636963"
"95700","478498","478498","478498","0.2652854323387146","0.2652854323387146","0.2652854323387146"
"95701","478503","478503","478503","0.17973178625106812","0.17973178625106812","0.17973178625106812"
"95708","478538","478538","478538","0.35115325450897217","0.35115325450897217","0.35115325450897217"
"95721","478603","478603","478603","0.5016645789146423","0.5016645789146423","0.5016645789146423"
"95724","478618","478618","478618","0.5264179110527039","0.5264179110527039","0.5264179110527039"
"95725","478623","478623","478623","0.3398357629776001","0.3398357629776001","0.3398357629776001"
"95734","478668","478668","478668","0.6431776285171509","0.6431776285171509","0.6431776285171509"
"95735","478673","478673","478673","1.203108549118042","1.203108549118042","1.203108549118042"
"95741","478703","478703","478703","0.8058893084526062","0.8058893084526062","0.8058893084526062"
"95742","478708","478708","478708","1.8759751319885254","1.8759751319885254","1.8759751319885254"
"95745","478723","478723","478723","0.8824425935745239","0.8824425935745239","0.8824425935745239"
"95750","478748","478748","478748","0.48411625623703003","0.48411625623703003","0.48411625623703003"
"95780","478898","478898","478898","1.2440581321716309","1.2440581321716309","1.2440581321716309"
"95808","479038","479038","479038","0.6856024861335754","0.6856024861335754","0.6856024861335754"
"95819","479093","479093","479093","0.2769838869571686","0.2769838869571686","0.2769838869571686"
"95832","479158","479158","479158","1.2764885425567627","1.2764885425567627","1.2764885425567627"
"95834","479168","479168","479168","0.6464371085166931","0.6464371085166931","0.6464371085166931"
"95839","479193","479193","479193","0.9220530390739441","0.9220530390739441","0.9220530390739441"
"95845","479223","479223","479223","0.5761041045188904","0.5761041045188904","0.5761041045188904"
"95894","479468","479468","479468","0.7580259442329407","0.7580259442329407","0.7580259442329407"
"95901","479503","479503","479503","1.0891109704971313","1.0891109704971313","1.0891109704971313"
