"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Skip loss","run-multi-task-without-debiasing - Skip loss__MIN","run-multi-task-without-debiasing - Skip loss__MAX"
"99407","497032","497032","497032","0.3799707293510437","0.3799707293510437","0.3799707293510437"
"99413","497062","497062","497062","0.12346909940242767","0.12346909940242767","0.12346909940242767"
"99418","497087","497087","497087","0.269586980342865","0.269586980342865","0.269586980342865"
"99420","497097","497097","497097","0.3313060402870178","0.3313060402870178","0.3313060402870178"
"99440","497197","497197","497197","0.15202856063842773","0.15202856063842773","0.15202856063842773"
"99449","497242","497242","497242","0.18355940282344818","0.18355940282344818","0.18355940282344818"
"99454","497267","497267","497267","0.2638084292411804","0.2638084292411804","0.2638084292411804"
"99463","497312","497312","497312","0.10300780087709427","0.10300780087709427","0.10300780087709427"
"99482","497407","497407","497407","0.1420510709285736","0.1420510709285736","0.1420510709285736"
"99488","497437","497437","497437","0.13036048412322998","0.13036048412322998","0.13036048412322998"
"99501","497502","497502","497502","0.13750943541526794","0.13750943541526794","0.13750943541526794"
"99507","497532","497532","497532","0.5745600461959839","0.5745600461959839","0.5745600461959839"
"99514","497567","497567","497567","0.14056237041950226","0.14056237041950226","0.14056237041950226"
"99517","497582","497582","497582","0.09820163249969482","0.09820163249969482","0.09820163249969482"
"99518","497587","497587","497587","0.1737886667251587","0.1737886667251587","0.1737886667251587"
"99529","497642","497642","497642","0.27331238985061646","0.27331238985061646","0.27331238985061646"
"99534","497667","497667","497667","0.2607787251472473","0.2607787251472473","0.2607787251472473"
"99543","497712","497712","497712","0.2101452648639679","0.2101452648639679","0.2101452648639679"
"99561","497802","497802","497802","0.46022284030914307","0.46022284030914307","0.46022284030914307"
"99564","497817","497817","497817","0.271491676568985","0.271491676568985","0.271491676568985"
"99574","497867","497867","497867","0.21172523498535156","0.21172523498535156","0.21172523498535156"
"99581","497902","497902","497902","0.06544366478919983","0.06544366478919983","0.06544366478919983"
"99596","497977","497977","497977","0.2546211779117584","0.2546211779117584","0.2546211779117584"
"99599","497992","497992","497992","0.26031872630119324","0.26031872630119324","0.26031872630119324"
"99610","498047","498047","498047","0.0641133040189743","0.0641133040189743","0.0641133040189743"
"99621","498102","498102","498102","0.09595400094985962","0.09595400094985962","0.09595400094985962"
"99623","498112","498112","498112","0.36717960238456726","0.36717960238456726","0.36717960238456726"
"99628","498137","498137","498137","0.08680007606744766","0.08680007606744766","0.08680007606744766"
"99629","498142","498142","498142","0.29816877841949463","0.29816877841949463","0.29816877841949463"
"99704","498517","498517","498517","0.4339011311531067","0.4339011311531067","0.4339011311531067"
"99737","498682","498682","498682","0.11842408776283264","0.11842408776283264","0.11842408776283264"
"99739","498692","498692","498692","0.11309322714805603","0.11309322714805603","0.11309322714805603"
"99754","498767","498767","498767","0.5417649149894714","0.5417649149894714","0.5417649149894714"
"99755","498772","498772","498772","0.09851415455341339","0.09851415455341339","0.09851415455341339"
"99773","498862","498862","498862","0.18212032318115234","0.18212032318115234","0.18212032318115234"
"99774","498867","498867","498867","0.2763054668903351","0.2763054668903351","0.2763054668903351"
"99775","498872","498872","498872","0.2858227491378784","0.2858227491378784","0.2858227491378784"
"99780","498897","498897","498897","0.12472977489233017","0.12472977489233017","0.12472977489233017"
"99786","498927","498927","498927","0.1547439992427826","0.1547439992427826","0.1547439992427826"
"99792","498957","498957","498957","0.28013157844543457","0.28013157844543457","0.28013157844543457"
"99796","498977","498977","498977","0.1912844330072403","0.1912844330072403","0.1912844330072403"
"99805","499022","499022","499022","0.3190566301345825","0.3190566301345825","0.3190566301345825"
"99808","499037","499037","499037","0.23877683281898499","0.23877683281898499","0.23877683281898499"
"99810","499047","499047","499047","0.26309841871261597","0.26309841871261597","0.26309841871261597"
"99815","499072","499072","499072","0.3493332266807556","0.3493332266807556","0.3493332266807556"
"99834","499167","499167","499167","0.1346789449453354","0.1346789449453354","0.1346789449453354"
"99835","499172","499172","499172","0.1271994411945343","0.1271994411945343","0.1271994411945343"
"99836","499177","499177","499177","0.09780457615852356","0.09780457615852356","0.09780457615852356"
"99854","499267","499267","499267","0.17437218129634857","0.17437218129634857","0.17437218129634857"
"99857","499282","499282","499282","0.5391600131988525","0.5391600131988525","0.5391600131988525"
"99862","499307","499307","499307","0.21290510892868042","0.21290510892868042","0.21290510892868042"
"99889","499442","499442","499442","0.39281392097473145","0.39281392097473145","0.39281392097473145"
"99898","499487","499487","499487","0.2905060052871704","0.2905060052871704","0.2905060052871704"
"99904","499517","499517","499517","0.23803554475307465","0.23803554475307465","0.23803554475307465"
"99906","499527","499527","499527","0.15892624855041504","0.15892624855041504","0.15892624855041504"
"99917","499582","499582","499582","0.3612842857837677","0.3612842857837677","0.3612842857837677"
"99925","499622","499622","499622","0.39719876646995544","0.39719876646995544","0.39719876646995544"
"99933","499662","499662","499662","0.17203964293003082","0.17203964293003082","0.17203964293003082"
"99944","499717","499717","499717","0.3645933270454407","0.3645933270454407","0.3645933270454407"
"99954","499767","499767","499767","0.13392707705497742","0.13392707705497742","0.13392707705497742"
"99960","499797","499797","499797","0.22760945558547974","0.22760945558547974","0.22760945558547974"
"99964","499817","499817","499817","0.20043611526489258","0.20043611526489258","0.20043611526489258"
"99986","499927","499927","499927","0.14625081419944763","0.14625081419944763","0.14625081419944763"
"99996","499977","499977","499977","0.1526816487312317","0.1526816487312317","0.1526816487312317"
"100007","500032","500032","500032","0.15584737062454224","0.15584737062454224","0.15584737062454224"
"100043","500212","500212","500212","0.338611900806427","0.338611900806427","0.338611900806427"
"100044","500217","500217","500217","0.3819901943206787","0.3819901943206787","0.3819901943206787"
"100067","500332","500332","500332","0.12432675063610077","0.12432675063610077","0.12432675063610077"
"100070","500347","500347","500347","0.1651553511619568","0.1651553511619568","0.1651553511619568"
"100088","500437","500437","500437","0.16734230518341064","0.16734230518341064","0.16734230518341064"
"100105","500522","500522","500522","0.08843646943569183","0.08843646943569183","0.08843646943569183"
"100122","500607","500607","500607","0.11445960402488708","0.11445960402488708","0.11445960402488708"
"100132","500657","500657","500657","0.22075092792510986","0.22075092792510986","0.22075092792510986"
"100133","500662","500662","500662","0.06209708750247955","0.06209708750247955","0.06209708750247955"
"100145","500722","500722","500722","0.3604857325553894","0.3604857325553894","0.3604857325553894"
"100159","500792","500792","500792","0.09054774045944214","0.09054774045944214","0.09054774045944214"
"100171","500852","500852","500852","0.2657580077648163","0.2657580077648163","0.2657580077648163"
"100187","500932","500932","500932","0.10787723958492279","0.10787723958492279","0.10787723958492279"
"100191","500952","500952","500952","0.2586513161659241","0.2586513161659241","0.2586513161659241"
"100192","500957","500957","500957","0.40852904319763184","0.40852904319763184","0.40852904319763184"
"100222","501107","501107","501107","0.2873694896697998","0.2873694896697998","0.2873694896697998"
"100224","501117","501117","501117","0.6702093482017517","0.6702093482017517","0.6702093482017517"
"100235","501172","501172","501172","0.15183758735656738","0.15183758735656738","0.15183758735656738"
"100236","501177","501177","501177","0.21260076761245728","0.21260076761245728","0.21260076761245728"
"100241","501202","501202","501202","0.0993102416396141","0.0993102416396141","0.0993102416396141"
"100256","501277","501277","501277","0.16764187812805176","0.16764187812805176","0.16764187812805176"
"100270","501347","501347","501347","0.46397483348846436","0.46397483348846436","0.46397483348846436"
"100281","501402","501402","501402","0.33214473724365234","0.33214473724365234","0.33214473724365234"
"100309","501542","501542","501542","0.30214816331863403","0.30214816331863403","0.30214816331863403"
"100312","501557","501557","501557","0.07931864261627197","0.07931864261627197","0.07931864261627197"
"100342","501707","501707","501707","0.13437983393669128","0.13437983393669128","0.13437983393669128"
"100343","501712","501712","501712","0.3501640558242798","0.3501640558242798","0.3501640558242798"
"100368","501837","501837","501837","0.21222223341464996","0.21222223341464996","0.21222223341464996"
"100382","501907","501907","501907","0.4436503052711487","0.4436503052711487","0.4436503052711487"
"100387","501932","501932","501932","0.1297585815191269","0.1297585815191269","0.1297585815191269"
"100406","502027","502027","502027","0.1230408251285553","0.1230408251285553","0.1230408251285553"
"100449","502242","502242","502242","0.0869390144944191","0.0869390144944191","0.0869390144944191"
"100462","502307","502307","502307","0.34718286991119385","0.34718286991119385","0.34718286991119385"
"100464","502317","502317","502317","0.23770540952682495","0.23770540952682495","0.23770540952682495"
"100480","502397","502397","502397","0.19044335186481476","0.19044335186481476","0.19044335186481476"
"100481","502402","502402","502402","0.5019242763519287","0.5019242763519287","0.5019242763519287"
"100510","502547","502547","502547","0.2686965763568878","0.2686965763568878","0.2686965763568878"
"100513","502562","502562","502562","0.33838948607444763","0.33838948607444763","0.33838948607444763"
"100516","502577","502577","502577","0.10047182440757751","0.10047182440757751","0.10047182440757751"
"100524","502617","502617","502617","0.11547975242137909","0.11547975242137909","0.11547975242137909"
"100525","502622","502622","502622","0.33529457449913025","0.33529457449913025","0.33529457449913025"
"100536","502677","502677","502677","0.08970668911933899","0.08970668911933899","0.08970668911933899"
"100538","502687","502687","502687","0.21597477793693542","0.21597477793693542","0.21597477793693542"
"100541","502702","502702","502702","0.21106255054473877","0.21106255054473877","0.21106255054473877"
"100557","502782","502782","502782","0.2503284215927124","0.2503284215927124","0.2503284215927124"
"100558","502787","502787","502787","0.1371939480304718","0.1371939480304718","0.1371939480304718"
"100567","502832","502832","502832","0.7224600315093994","0.7224600315093994","0.7224600315093994"
"100571","502852","502852","502852","0.275695264339447","0.275695264339447","0.275695264339447"
"100579","502892","502892","502892","0.18245574831962585","0.18245574831962585","0.18245574831962585"
"100584","502917","502917","502917","0.2856813967227936","0.2856813967227936","0.2856813967227936"
"100589","502942","502942","502942","0.09545251727104187","0.09545251727104187","0.09545251727104187"
"100592","502957","502957","502957","0.09452027082443237","0.09452027082443237","0.09452027082443237"
"100618","503087","503087","503087","0.3921462893486023","0.3921462893486023","0.3921462893486023"
"100624","503117","503117","503117","0.14323782920837402","0.14323782920837402","0.14323782920837402"
"100630","503147","503147","503147","0.12769702076911926","0.12769702076911926","0.12769702076911926"
"100641","503202","503202","503202","0.09408799558877945","0.09408799558877945","0.09408799558877945"
"100647","503232","503232","503232","0.074797123670578","0.074797123670578","0.074797123670578"
"100652","503257","503257","503257","0.21469126641750336","0.21469126641750336","0.21469126641750336"
"100654","503267","503267","503267","0.2937653362751007","0.2937653362751007","0.2937653362751007"
"100661","503302","503302","503302","0.4621802866458893","0.4621802866458893","0.4621802866458893"
"100668","503337","503337","503337","0.21872355043888092","0.21872355043888092","0.21872355043888092"
"100670","503347","503347","503347","0.2001311182975769","0.2001311182975769","0.2001311182975769"
"100684","503417","503417","503417","0.11477388441562653","0.11477388441562653","0.11477388441562653"
"100688","503437","503437","503437","0.08477793633937836","0.08477793633937836","0.08477793633937836"
"100696","503477","503477","503477","0.4198731780052185","0.4198731780052185","0.4198731780052185"
"100716","503577","503577","503577","0.160957932472229","0.160957932472229","0.160957932472229"
"100720","503597","503597","503597","0.5465339422225952","0.5465339422225952","0.5465339422225952"
"100722","503607","503607","503607","0.365168035030365","0.365168035030365","0.365168035030365"
"100732","503657","503657","503657","0.42928215861320496","0.42928215861320496","0.42928215861320496"
"100742","503707","503707","503707","0.1642986536026001","0.1642986536026001","0.1642986536026001"
"100745","503722","503722","503722","0.1875901222229004","0.1875901222229004","0.1875901222229004"
"100757","503782","503782","503782","0.1690344214439392","0.1690344214439392","0.1690344214439392"
"100772","503857","503857","503857","0.06000593304634094","0.06000593304634094","0.06000593304634094"
"100792","503957","503957","503957","0.2673161029815674","0.2673161029815674","0.2673161029815674"
"100799","503992","503992","503992","0.2553901970386505","0.2553901970386505","0.2553901970386505"
"100807","504032","504032","504032","0.0664883702993393","0.0664883702993393","0.0664883702993393"
"100819","504092","504092","504092","0.4390118718147278","0.4390118718147278","0.4390118718147278"
"100820","504097","504097","504097","0.2603284418582916","0.2603284418582916","0.2603284418582916"
"100822","504107","504107","504107","0.20579639077186584","0.20579639077186584","0.20579639077186584"
"100825","504122","504122","504122","0.1809467077255249","0.1809467077255249","0.1809467077255249"
"100834","504167","504167","504167","0.47094255685806274","0.47094255685806274","0.47094255685806274"
"100837","504182","504182","504182","0.12601663172245026","0.12601663172245026","0.12601663172245026"
"100860","504297","504297","504297","0.23806528747081757","0.23806528747081757","0.23806528747081757"
"100899","504492","504492","504492","0.48481661081314087","0.48481661081314087","0.48481661081314087"
"100900","504497","504497","504497","0.2711622416973114","0.2711622416973114","0.2711622416973114"
"100907","504532","504532","504532","0.4091408848762512","0.4091408848762512","0.4091408848762512"
"100912","504557","504557","504557","0.23032069206237793","0.23032069206237793","0.23032069206237793"
"100928","504637","504637","504637","0.322388231754303","0.322388231754303","0.322388231754303"
"101020","505097","505097","505097","0.20173394680023193","0.20173394680023193","0.20173394680023193"
"101031","505152","505152","505152","0.09849042445421219","0.09849042445421219","0.09849042445421219"
"101063","505312","505312","505312","0.10453685373067856","0.10453685373067856","0.10453685373067856"
"101090","505447","505447","505447","0.2577059864997864","0.2577059864997864","0.2577059864997864"
"101098","505487","505487","505487","0.11007817089557648","0.11007817089557648","0.11007817089557648"
"101115","505572","505572","505572","0.13482609391212463","0.13482609391212463","0.13482609391212463"
"101134","505667","505667","505667","0.0741470605134964","0.0741470605134964","0.0741470605134964"
"101141","505702","505702","505702","0.14793182909488678","0.14793182909488678","0.14793182909488678"
"101171","505852","505852","505852","0.15562035143375397","0.15562035143375397","0.15562035143375397"
"101175","505872","505872","505872","0.32798075675964355","0.32798075675964355","0.32798075675964355"
"101178","505887","505887","505887","0.2959282398223877","0.2959282398223877","0.2959282398223877"
"101190","505947","505947","505947","0.10776564478874207","0.10776564478874207","0.10776564478874207"
"101194","505967","505967","505967","0.0719786137342453","0.0719786137342453","0.0719786137342453"
"101201","506002","506002","506002","0.11294738948345184","0.11294738948345184","0.11294738948345184"
"101209","506042","506042","506042","0.06727875769138336","0.06727875769138336","0.06727875769138336"
"101214","506067","506067","506067","0.3615833520889282","0.3615833520889282","0.3615833520889282"
"101219","506092","506092","506092","0.06963448226451874","0.06963448226451874","0.06963448226451874"
"101225","506122","506122","506122","0.20067285001277924","0.20067285001277924","0.20067285001277924"
"101229","506142","506142","506142","0.1374645084142685","0.1374645084142685","0.1374645084142685"
"101231","506152","506152","506152","0.10323050618171692","0.10323050618171692","0.10323050618171692"
"101233","506162","506162","506162","0.4979904294013977","0.4979904294013977","0.4979904294013977"
"101242","506207","506207","506207","0.42182815074920654","0.42182815074920654","0.42182815074920654"
"101249","506242","506242","506242","0.1024581640958786","0.1024581640958786","0.1024581640958786"
"101264","506317","506317","506317","0.20075014233589172","0.20075014233589172","0.20075014233589172"
"101287","506432","506432","506432","0.31612786650657654","0.31612786650657654","0.31612786650657654"
"101297","506482","506482","506482","0.19823871552944183","0.19823871552944183","0.19823871552944183"
"101315","506572","506572","506572","0.20858265459537506","0.20858265459537506","0.20858265459537506"
"101334","506667","506667","506667","0.13425078988075256","0.13425078988075256","0.13425078988075256"
"101340","506697","506697","506697","0.21654395759105682","0.21654395759105682","0.21654395759105682"
"101358","506787","506787","506787","0.408395379781723","0.408395379781723","0.408395379781723"
"101360","506797","506797","506797","0.3597581088542938","0.3597581088542938","0.3597581088542938"
"101370","506847","506847","506847","0.23108476400375366","0.23108476400375366","0.23108476400375366"
"101383","506912","506912","506912","0.6603965163230896","0.6603965163230896","0.6603965163230896"
"101392","506957","506957","506957","0.12640109658241272","0.12640109658241272","0.12640109658241272"
"101394","506967","506967","506967","0.2930595576763153","0.2930595576763153","0.2930595576763153"
"101410","507047","507047","507047","0.12605313956737518","0.12605313956737518","0.12605313956737518"
"101422","507107","507107","507107","0.11926238983869553","0.11926238983869553","0.11926238983869553"
"101427","507132","507132","507132","0.548973023891449","0.548973023891449","0.548973023891449"
"101433","507162","507162","507162","0.09712895005941391","0.09712895005941391","0.09712895005941391"
"101473","507362","507362","507362","0.07061547785997391","0.07061547785997391","0.07061547785997391"
"101474","507367","507367","507367","0.08098211884498596","0.08098211884498596","0.08098211884498596"
"101481","507402","507402","507402","0.12408308684825897","0.12408308684825897","0.12408308684825897"
"101487","507432","507432","507432","0.25132668018341064","0.25132668018341064","0.25132668018341064"
"101497","507482","507482","507482","0.16713540256023407","0.16713540256023407","0.16713540256023407"
"101508","507537","507537","507537","0.2427649050951004","0.2427649050951004","0.2427649050951004"
"101514","507567","507567","507567","0.17565444111824036","0.17565444111824036","0.17565444111824036"
"101544","507717","507717","507717","0.27553319931030273","0.27553319931030273","0.27553319931030273"
"101552","507757","507757","507757","0.3064071238040924","0.3064071238040924","0.3064071238040924"
"101558","507787","507787","507787","0.4245549738407135","0.4245549738407135","0.4245549738407135"
"101568","507837","507837","507837","0.12958906590938568","0.12958906590938568","0.12958906590938568"
"101571","507852","507852","507852","0.20476970076560974","0.20476970076560974","0.20476970076560974"
"101572","507857","507857","507857","0.19562284648418427","0.19562284648418427","0.19562284648418427"
"101586","507927","507927","507927","0.13447515666484833","0.13447515666484833","0.13447515666484833"
"101591","507952","507952","507952","0.08900722861289978","0.08900722861289978","0.08900722861289978"
"101601","508002","508002","508002","0.5437788963317871","0.5437788963317871","0.5437788963317871"
"101609","508042","508042","508042","0.11676113307476044","0.11676113307476044","0.11676113307476044"
"101632","508157","508157","508157","0.04346669837832451","0.04346669837832451","0.04346669837832451"
"101644","508217","508217","508217","0.0971214547753334","0.0971214547753334","0.0971214547753334"
"101649","508242","508242","508242","0.11357022821903229","0.11357022821903229","0.11357022821903229"
"101678","508387","508387","508387","0.17471908032894135","0.17471908032894135","0.17471908032894135"
"101697","508482","508482","508482","0.09198635071516037","0.09198635071516037","0.09198635071516037"
"101726","508627","508627","508627","0.19316759705543518","0.19316759705543518","0.19316759705543518"
"101744","508717","508717","508717","0.07628250122070312","0.07628250122070312","0.07628250122070312"
"101762","508807","508807","508807","0.24600587785243988","0.24600587785243988","0.24600587785243988"
"101774","508867","508867","508867","0.18874815106391907","0.18874815106391907","0.18874815106391907"
"101806","509027","509027","509027","0.3680775761604309","0.3680775761604309","0.3680775761604309"
"101819","509092","509092","509092","0.23755624890327454","0.23755624890327454","0.23755624890327454"
"101820","509097","509097","509097","0.23857535421848297","0.23857535421848297","0.23857535421848297"
"101830","509147","509147","509147","0.10474386811256409","0.10474386811256409","0.10474386811256409"
"101833","509162","509162","509162","0.19290173053741455","0.19290173053741455","0.19290173053741455"
"101834","509167","509167","509167","0.34326842427253723","0.34326842427253723","0.34326842427253723"
"101852","509257","509257","509257","0.35907724499702454","0.35907724499702454","0.35907724499702454"
"101873","509362","509362","509362","0.054148439317941666","0.054148439317941666","0.054148439317941666"
"101876","509377","509377","509377","0.13098661601543427","0.13098661601543427","0.13098661601543427"
"101878","509387","509387","509387","0.08370868861675262","0.08370868861675262","0.08370868861675262"
"101881","509402","509402","509402","0.2502676546573639","0.2502676546573639","0.2502676546573639"
"101887","509432","509432","509432","0.12537479400634766","0.12537479400634766","0.12537479400634766"
"101893","509462","509462","509462","0.2360779345035553","0.2360779345035553","0.2360779345035553"
"101898","509487","509487","509487","0.3169206380844116","0.3169206380844116","0.3169206380844116"
"101900","509497","509497","509497","0.6323102712631226","0.6323102712631226","0.6323102712631226"
"101902","509507","509507","509507","0.08658035844564438","0.08658035844564438","0.08658035844564438"
"101930","509647","509647","509647","0.4995361566543579","0.4995361566543579","0.4995361566543579"
"101950","509747","509747","509747","0.12671300768852234","0.12671300768852234","0.12671300768852234"
"101953","509762","509762","509762","0.09851361066102982","0.09851361066102982","0.09851361066102982"
"101970","509847","509847","509847","0.4162709712982178","0.4162709712982178","0.4162709712982178"
"101981","509902","509902","509902","0.21406812965869904","0.21406812965869904","0.21406812965869904"
"102029","510142","510142","510142","0.07989947497844696","0.07989947497844696","0.07989947497844696"
"102032","510157","510157","510157","0.065273717045784","0.065273717045784","0.065273717045784"
"102046","510227","510227","510227","0.08462612330913544","0.08462612330913544","0.08462612330913544"
"102047","510232","510232","510232","0.12194811552762985","0.12194811552762985","0.12194811552762985"
"102077","510382","510382","510382","0.12435133755207062","0.12435133755207062","0.12435133755207062"
"102080","510397","510397","510397","0.1063631996512413","0.1063631996512413","0.1063631996512413"
"102108","510537","510537","510537","0.13254359364509583","0.13254359364509583","0.13254359364509583"
"102112","510557","510557","510557","0.10329349339008331","0.10329349339008331","0.10329349339008331"
"102115","510572","510572","510572","0.06001666188240051","0.06001666188240051","0.06001666188240051"
"102156","510777","510777","510777","0.31163641810417175","0.31163641810417175","0.31163641810417175"
"102183","510912","510912","510912","0.09443046897649765","0.09443046897649765","0.09443046897649765"
"102192","510957","510957","510957","0.20034974813461304","0.20034974813461304","0.20034974813461304"
"102195","510972","510972","510972","0.3115813434123993","0.3115813434123993","0.3115813434123993"
"102209","511042","511042","511042","0.09726636111736298","0.09726636111736298","0.09726636111736298"
"102212","511057","511057","511057","0.11873304843902588","0.11873304843902588","0.11873304843902588"
"102219","511092","511092","511092","0.6175143122673035","0.6175143122673035","0.6175143122673035"
"102226","511127","511127","511127","0.29294151067733765","0.29294151067733765","0.29294151067733765"
"102238","511187","511187","511187","0.11003069579601288","0.11003069579601288","0.11003069579601288"
"102243","511212","511212","511212","0.6985300779342651","0.6985300779342651","0.6985300779342651"
"102258","511287","511287","511287","0.09550356864929199","0.09550356864929199","0.09550356864929199"
"102261","511302","511302","511302","0.22856202721595764","0.22856202721595764","0.22856202721595764"
"102274","511367","511367","511367","0.10959259420633316","0.10959259420633316","0.10959259420633316"
"102281","511402","511402","511402","0.05036747828125954","0.05036747828125954","0.05036747828125954"
"102282","511407","511407","511407","0.07476722449064255","0.07476722449064255","0.07476722449064255"
"102291","511452","511452","511452","0.19354039430618286","0.19354039430618286","0.19354039430618286"
"102292","511457","511457","511457","0.8309142589569092","0.8309142589569092","0.8309142589569092"
"102293","511462","511462","511462","0.33033496141433716","0.33033496141433716","0.33033496141433716"
"102294","511467","511467","511467","0.39241650700569153","0.39241650700569153","0.39241650700569153"
"102295","511472","511472","511472","0.44954627752304077","0.44954627752304077","0.44954627752304077"
"102298","511487","511487","511487","0.578514814376831","0.578514814376831","0.578514814376831"
"102309","511542","511542","511542","0.3835452198982239","0.3835452198982239","0.3835452198982239"
"102319","511592","511592","511592","0.315803587436676","0.315803587436676","0.315803587436676"
"102344","511717","511717","511717","0.5482109785079956","0.5482109785079956","0.5482109785079956"
"102365","511822","511822","511822","0.2053728699684143","0.2053728699684143","0.2053728699684143"
"102370","511847","511847","511847","0.1980581283569336","0.1980581283569336","0.1980581283569336"
"102374","511867","511867","511867","0.245619997382164","0.245619997382164","0.245619997382164"
"102406","512027","512027","512027","0.14682909846305847","0.14682909846305847","0.14682909846305847"
"102414","512067","512067","512067","0.15952390432357788","0.15952390432357788","0.15952390432357788"
"102418","512087","512087","512087","0.18558573722839355","0.18558573722839355","0.18558573722839355"
"102435","512172","512172","512172","0.07603468000888824","0.07603468000888824","0.07603468000888824"
"102447","512232","512232","512232","0.4998917579650879","0.4998917579650879","0.4998917579650879"
"102455","512272","512272","512272","0.11413145810365677","0.11413145810365677","0.11413145810365677"
"102469","512342","512342","512342","0.4710064232349396","0.4710064232349396","0.4710064232349396"
"102473","512362","512362","512362","0.15332946181297302","0.15332946181297302","0.15332946181297302"
"102474","512367","512367","512367","0.11459973454475403","0.11459973454475403","0.11459973454475403"
"102477","512382","512382","512382","0.2780371904373169","0.2780371904373169","0.2780371904373169"
"102490","512447","512447","512447","0.24550047516822815","0.24550047516822815","0.24550047516822815"
"102492","512457","512457","512457","0.10202451795339584","0.10202451795339584","0.10202451795339584"
"102495","512472","512472","512472","0.32194775342941284","0.32194775342941284","0.32194775342941284"
"102496","512477","512477","512477","0.2285933643579483","0.2285933643579483","0.2285933643579483"
"102502","512507","512507","512507","0.09920017421245575","0.09920017421245575","0.09920017421245575"
"102508","512537","512537","512537","0.05893990397453308","0.05893990397453308","0.05893990397453308"
"102509","512542","512542","512542","0.42178958654403687","0.42178958654403687","0.42178958654403687"
"102513","512562","512562","512562","0.1419394314289093","0.1419394314289093","0.1419394314289093"
"102518","512587","512587","512587","0.2423974573612213","0.2423974573612213","0.2423974573612213"
"102525","512622","512622","512622","0.1566818654537201","0.1566818654537201","0.1566818654537201"
"102565","512822","512822","512822","0.25988534092903137","0.25988534092903137","0.25988534092903137"
"102579","512892","512892","512892","0.32449477910995483","0.32449477910995483","0.32449477910995483"
"102580","512897","512897","512897","0.041326358914375305","0.041326358914375305","0.041326358914375305"
"102585","512922","512922","512922","0.15917231142520905","0.15917231142520905","0.15917231142520905"
"102601","513002","513002","513002","0.31355157494544983","0.31355157494544983","0.31355157494544983"
"102608","513037","513037","513037","0.4675196409225464","0.4675196409225464","0.4675196409225464"
"102614","513067","513067","513067","0.14599406719207764","0.14599406719207764","0.14599406719207764"
"102620","513097","513097","513097","0.26386886835098267","0.26386886835098267","0.26386886835098267"
"102624","513117","513117","513117","0.2928219437599182","0.2928219437599182","0.2928219437599182"
"102648","513237","513237","513237","0.17486324906349182","0.17486324906349182","0.17486324906349182"
"102654","513267","513267","513267","0.12555630505084991","0.12555630505084991","0.12555630505084991"
"102671","513352","513352","513352","0.6062635183334351","0.6062635183334351","0.6062635183334351"
"102676","513377","513377","513377","0.21169619262218475","0.21169619262218475","0.21169619262218475"
"102680","513397","513397","513397","0.25399601459503174","0.25399601459503174","0.25399601459503174"
"102682","513407","513407","513407","0.4300525188446045","0.4300525188446045","0.4300525188446045"
"102705","513522","513522","513522","0.19992481172084808","0.19992481172084808","0.19992481172084808"
"102769","513842","513842","513842","0.25956010818481445","0.25956010818481445","0.25956010818481445"
"102773","513862","513862","513862","0.09906348586082458","0.09906348586082458","0.09906348586082458"
"102778","513887","513887","513887","0.10653875768184662","0.10653875768184662","0.10653875768184662"
"102796","513977","513977","513977","0.6470310091972351","0.6470310091972351","0.6470310091972351"
"102806","514027","514027","514027","0.16068100929260254","0.16068100929260254","0.16068100929260254"
"102848","514237","514237","514237","0.15062224864959717","0.15062224864959717","0.15062224864959717"
"102852","514257","514257","514257","0.07996708154678345","0.07996708154678345","0.07996708154678345"
"102856","514277","514277","514277","0.23747271299362183","0.23747271299362183","0.23747271299362183"
"102858","514287","514287","514287","0.5136082172393799","0.5136082172393799","0.5136082172393799"
"102872","514357","514357","514357","0.1251315176486969","0.1251315176486969","0.1251315176486969"
"102911","514552","514552","514552","0.33793333172798157","0.33793333172798157","0.33793333172798157"
"102918","514587","514587","514587","0.3711497485637665","0.3711497485637665","0.3711497485637665"
"102926","514627","514627","514627","0.07435332238674164","0.07435332238674164","0.07435332238674164"
"102927","514632","514632","514632","0.4134199023246765","0.4134199023246765","0.4134199023246765"
"102934","514667","514667","514667","0.18889383971691132","0.18889383971691132","0.18889383971691132"
"102945","514722","514722","514722","0.15025615692138672","0.15025615692138672","0.15025615692138672"
"102946","514727","514727","514727","0.0581589937210083","0.0581589937210083","0.0581589937210083"
"102980","514897","514897","514897","0.1655854433774948","0.1655854433774948","0.1655854433774948"
"102994","514967","514967","514967","0.3050768971443176","0.3050768971443176","0.3050768971443176"
"103002","515007","515007","515007","0.3562130331993103","0.3562130331993103","0.3562130331993103"
"103010","515047","515047","515047","0.23436099290847778","0.23436099290847778","0.23436099290847778"
"103012","515057","515057","515057","0.18481072783470154","0.18481072783470154","0.18481072783470154"
"103028","515137","515137","515137","0.48370352387428284","0.48370352387428284","0.48370352387428284"
"103090","515447","515447","515447","0.10291571915149689","0.10291571915149689","0.10291571915149689"
"103097","515482","515482","515482","0.2833046317100525","0.2833046317100525","0.2833046317100525"
"103101","515502","515502","515502","0.16686545312404633","0.16686545312404633","0.16686545312404633"
"103117","515582","515582","515582","0.33197125792503357","0.33197125792503357","0.33197125792503357"
"103123","515612","515612","515612","0.1371925175189972","0.1371925175189972","0.1371925175189972"
