"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"116364","581816","581816","581816","0.18495509028434753","0.18495509028434753","0.18495509028434753"
"116382","581906","581906","581906","0.195537731051445","0.195537731051445","0.195537731051445"
"116391","581951","581951","581951","0.5297906994819641","0.5297906994819641","0.5297906994819641"
"116415","582071","582071","582071","0.1633518636226654","0.1633518636226654","0.1633518636226654"
"116417","582081","582081","582081","0.2159375548362732","0.2159375548362732","0.2159375548362732"
"116425","582121","582121","582121","0.21046891808509827","0.21046891808509827","0.21046891808509827"
"116449","582241","582241","582241","0.19355949759483337","0.19355949759483337","0.19355949759483337"
"116450","582246","582246","582246","0.234586700797081","0.234586700797081","0.234586700797081"
"116458","582286","582286","582286","0.09734220802783966","0.09734220802783966","0.09734220802783966"
"116461","582301","582301","582301","0.09919071197509766","0.09919071197509766","0.09919071197509766"
"116467","582331","582331","582331","0.19427603483200073","0.19427603483200073","0.19427603483200073"
"116495","582471","582471","582471","0.4289358854293823","0.4289358854293823","0.4289358854293823"
"116506","582526","582526","582526","0.29417064785957336","0.29417064785957336","0.29417064785957336"
"116509","582541","582541","582541","0.18451663851737976","0.18451663851737976","0.18451663851737976"
"116515","582571","582571","582571","0.32992610335350037","0.32992610335350037","0.32992610335350037"
"116519","582591","582591","582591","0.22533805668354034","0.22533805668354034","0.22533805668354034"
"116528","582636","582636","582636","0.14152491092681885","0.14152491092681885","0.14152491092681885"
"116563","582811","582811","582811","0.16913968324661255","0.16913968324661255","0.16913968324661255"
"116587","582931","582931","582931","0.3713257908821106","0.3713257908821106","0.3713257908821106"
"116603","583011","583011","583011","0.2739364504814148","0.2739364504814148","0.2739364504814148"
"116617","583081","583081","583081","0.09927496314048767","0.09927496314048767","0.09927496314048767"
"116619","583091","583091","583091","0.23018468916416168","0.23018468916416168","0.23018468916416168"
"116622","583106","583106","583106","0.42869091033935547","0.42869091033935547","0.42869091033935547"
"116640","583196","583196","583196","0.27579227089881897","0.27579227089881897","0.27579227089881897"
"116650","583246","583246","583246","0.3047509789466858","0.3047509789466858","0.3047509789466858"
"116681","583401","583401","583401","0.14075249433517456","0.14075249433517456","0.14075249433517456"
"116686","583426","583426","583426","0.4167013168334961","0.4167013168334961","0.4167013168334961"
"116695","583471","583471","583471","0.4177815318107605","0.4177815318107605","0.4177815318107605"
"116708","583536","583536","583536","0.153501957654953","0.153501957654953","0.153501957654953"
"116724","583616","583616","583616","0.18716096878051758","0.18716096878051758","0.18716096878051758"
"116730","583646","583646","583646","0.13323599100112915","0.13323599100112915","0.13323599100112915"
"116731","583651","583651","583651","0.1883835792541504","0.1883835792541504","0.1883835792541504"
"116739","583691","583691","583691","0.19611124694347382","0.19611124694347382","0.19611124694347382"
"116767","583831","583831","583831","0.40525737404823303","0.40525737404823303","0.40525737404823303"
"116779","583891","583891","583891","0.29381197690963745","0.29381197690963745","0.29381197690963745"
"116785","583921","583921","583921","0.22124961018562317","0.22124961018562317","0.22124961018562317"
"116787","583931","583931","583931","0.14366605877876282","0.14366605877876282","0.14366605877876282"
"116795","583971","583971","583971","0.2142629474401474","0.2142629474401474","0.2142629474401474"
"116807","584031","584031","584031","0.3880656063556671","0.3880656063556671","0.3880656063556671"
"116832","584156","584156","584156","0.2462776154279709","0.2462776154279709","0.2462776154279709"
"116839","584191","584191","584191","0.6140214800834656","0.6140214800834656","0.6140214800834656"
"116847","584231","584231","584231","0.21672159433364868","0.21672159433364868","0.21672159433364868"
"116849","584241","584241","584241","0.25425541400909424","0.25425541400909424","0.25425541400909424"
"116852","584256","584256","584256","0.27424103021621704","0.27424103021621704","0.27424103021621704"
"116853","584261","584261","584261","0.14410990476608276","0.14410990476608276","0.14410990476608276"
"116854","584266","584266","584266","0.2656724452972412","0.2656724452972412","0.2656724452972412"
"116856","584276","584276","584276","0.19941139221191406","0.19941139221191406","0.19941139221191406"
"116857","584281","584281","584281","0.14992398023605347","0.14992398023605347","0.14992398023605347"
"116858","584286","584286","584286","0.13700003921985626","0.13700003921985626","0.13700003921985626"
"116862","584306","584306","584306","0.12134375423192978","0.12134375423192978","0.12134375423192978"
"116866","584326","584326","584326","0.2745510935783386","0.2745510935783386","0.2745510935783386"
"116889","584441","584441","584441","0.1056203693151474","0.1056203693151474","0.1056203693151474"
"116914","584566","584566","584566","0.20789676904678345","0.20789676904678345","0.20789676904678345"
"116925","584621","584621","584621","0.14555656909942627","0.14555656909942627","0.14555656909942627"
"116934","584666","584666","584666","0.4303233325481415","0.4303233325481415","0.4303233325481415"
"116946","584726","584726","584726","0.12683305144309998","0.12683305144309998","0.12683305144309998"
"116948","584736","584736","584736","0.17862506210803986","0.17862506210803986","0.17862506210803986"
"116950","584746","584746","584746","0.2987803518772125","0.2987803518772125","0.2987803518772125"
"116962","584806","584806","584806","0.2359326034784317","0.2359326034784317","0.2359326034784317"
"116966","584826","584826","584826","0.17562729120254517","0.17562729120254517","0.17562729120254517"
"116970","584846","584846","584846","0.10687339305877686","0.10687339305877686","0.10687339305877686"
"116980","584896","584896","584896","0.1486155390739441","0.1486155390739441","0.1486155390739441"
"117006","585026","585026","585026","0.3236267566680908","0.3236267566680908","0.3236267566680908"
"117023","585111","585111","585111","0.26834726333618164","0.26834726333618164","0.26834726333618164"
"117027","585131","585131","585131","0.18183660507202148","0.18183660507202148","0.18183660507202148"
"117050","585246","585246","585246","0.280521959066391","0.280521959066391","0.280521959066391"
"117051","585251","585251","585251","0.1366962194442749","0.1366962194442749","0.1366962194442749"
"117053","585261","585261","585261","0.34131360054016113","0.34131360054016113","0.34131360054016113"
"117062","585306","585306","585306","0.2194172739982605","0.2194172739982605","0.2194172739982605"
"117081","585401","585401","585401","0.19458061456680298","0.19458061456680298","0.19458061456680298"
"117097","585481","585481","585481","0.21326322853565216","0.21326322853565216","0.21326322853565216"
"117115","585571","585571","585571","0.1695125252008438","0.1695125252008438","0.1695125252008438"
"117119","585591","585591","585591","0.30402615666389465","0.30402615666389465","0.30402615666389465"
"117124","585616","585616","585616","0.43582436442375183","0.43582436442375183","0.43582436442375183"
"117142","585706","585706","585706","0.368243545293808","0.368243545293808","0.368243545293808"
"117153","585761","585761","585761","0.1710333526134491","0.1710333526134491","0.1710333526134491"
"117175","585871","585871","585871","0.2645052969455719","0.2645052969455719","0.2645052969455719"
"117178","585886","585886","585886","0.09951859712600708","0.09951859712600708","0.09951859712600708"
"117198","585986","585986","585986","0.12483134865760803","0.12483134865760803","0.12483134865760803"
"117221","586101","586101","586101","0.18457138538360596","0.18457138538360596","0.18457138538360596"
"117223","586111","586111","586111","0.19819730520248413","0.19819730520248413","0.19819730520248413"
"117257","586281","586281","586281","0.15351994335651398","0.15351994335651398","0.15351994335651398"
"117258","586286","586286","586286","0.13105866312980652","0.13105866312980652","0.13105866312980652"
"117281","586401","586401","586401","0.2806611657142639","0.2806611657142639","0.2806611657142639"
"117282","586406","586406","586406","0.23873406648635864","0.23873406648635864","0.23873406648635864"
"117284","586416","586416","586416","0.18392783403396606","0.18392783403396606","0.18392783403396606"
"117295","586471","586471","586471","0.30657321214675903","0.30657321214675903","0.30657321214675903"
"117298","586486","586486","586486","0.18690025806427002","0.18690025806427002","0.18690025806427002"
"117300","586496","586496","586496","0.1496638059616089","0.1496638059616089","0.1496638059616089"
"117318","586586","586586","586586","0.13984811305999756","0.13984811305999756","0.13984811305999756"
"117330","586646","586646","586646","0.26395881175994873","0.26395881175994873","0.26395881175994873"
"117346","586726","586726","586726","0.18380260467529297","0.18380260467529297","0.18380260467529297"
"117355","586771","586771","586771","0.19610369205474854","0.19610369205474854","0.19610369205474854"
"117371","586851","586851","586851","0.22890955209732056","0.22890955209732056","0.22890955209732056"
"117382","586906","586906","586906","0.14660394191741943","0.14660394191741943","0.14660394191741943"
"117400","586996","586996","586996","0.09265060722827911","0.09265060722827911","0.09265060722827911"
"117412","587056","587056","587056","0.11220566928386688","0.11220566928386688","0.11220566928386688"
"117414","587066","587066","587066","0.13996872305870056","0.13996872305870056","0.13996872305870056"
"117416","587076","587076","587076","0.1058725118637085","0.1058725118637085","0.1058725118637085"
"117434","587166","587166","587166","0.2672855854034424","0.2672855854034424","0.2672855854034424"
"117455","587271","587271","587271","0.3154035806655884","0.3154035806655884","0.3154035806655884"
"117462","587306","587306","587306","0.11629099398851395","0.11629099398851395","0.11629099398851395"
"117468","587336","587336","587336","0.18859440088272095","0.18859440088272095","0.18859440088272095"
"117483","587411","587411","587411","0.1838180422782898","0.1838180422782898","0.1838180422782898"
"117497","587481","587481","587481","0.11327503621578217","0.11327503621578217","0.11327503621578217"
"117501","587501","587501","587501","0.35933810472488403","0.35933810472488403","0.35933810472488403"
"117505","587521","587521","587521","0.32772085070610046","0.32772085070610046","0.32772085070610046"
"117506","587526","587526","587526","0.42266061902046204","0.42266061902046204","0.42266061902046204"
"117529","587641","587641","587641","0.19868925213813782","0.19868925213813782","0.19868925213813782"
"117540","587696","587696","587696","0.1556447446346283","0.1556447446346283","0.1556447446346283"
"117542","587706","587706","587706","0.15759888291358948","0.15759888291358948","0.15759888291358948"
"117567","587831","587831","587831","0.19163231551647186","0.19163231551647186","0.19163231551647186"
"117597","587981","587981","587981","0.06669947504997253","0.06669947504997253","0.06669947504997253"
"117599","587991","587991","587991","0.07699732482433319","0.07699732482433319","0.07699732482433319"
"117617","588081","588081","588081","0.3720693588256836","0.3720693588256836","0.3720693588256836"
"117624","588116","588116","588116","0.09302858263254166","0.09302858263254166","0.09302858263254166"
"117627","588131","588131","588131","0.3018909692764282","0.3018909692764282","0.3018909692764282"
"117634","588166","588166","588166","0.16313627362251282","0.16313627362251282","0.16313627362251282"
"117641","588201","588201","588201","0.09384927153587341","0.09384927153587341","0.09384927153587341"
"117652","588256","588256","588256","0.23178301751613617","0.23178301751613617","0.23178301751613617"
"117662","588306","588306","588306","0.13631150126457214","0.13631150126457214","0.13631150126457214"
"117678","588386","588386","588386","0.34564369916915894","0.34564369916915894","0.34564369916915894"
"117679","588391","588391","588391","0.08070898801088333","0.08070898801088333","0.08070898801088333"
"117724","588616","588616","588616","0.17418339848518372","0.17418339848518372","0.17418339848518372"
"117736","588676","588676","588676","0.19053833186626434","0.19053833186626434","0.19053833186626434"
"117757","588781","588781","588781","0.34601473808288574","0.34601473808288574","0.34601473808288574"
"117778","588886","588886","588886","0.37285032868385315","0.37285032868385315","0.37285032868385315"
"117791","588951","588951","588951","0.22585055232048035","0.22585055232048035","0.22585055232048035"
"117809","589041","589041","589041","0.13665169477462769","0.13665169477462769","0.13665169477462769"
"117812","589056","589056","589056","0.1750737428665161","0.1750737428665161","0.1750737428665161"
"117823","589111","589111","589111","0.32456156611442566","0.32456156611442566","0.32456156611442566"
"117826","589126","589126","589126","0.15722066164016724","0.15722066164016724","0.15722066164016724"
"117832","589156","589156","589156","0.13599100708961487","0.13599100708961487","0.13599100708961487"
"117834","589166","589166","589166","0.22805461287498474","0.22805461287498474","0.22805461287498474"
"117840","589196","589196","589196","0.2885337471961975","0.2885337471961975","0.2885337471961975"
"117842","589206","589206","589206","0.208276629447937","0.208276629447937","0.208276629447937"
"117843","589211","589211","589211","0.2626146972179413","0.2626146972179413","0.2626146972179413"
"117863","589311","589311","589311","0.42107048630714417","0.42107048630714417","0.42107048630714417"
"117884","589416","589416","589416","0.15478771924972534","0.15478771924972534","0.15478771924972534"
"117888","589436","589436","589436","0.3661341071128845","0.3661341071128845","0.3661341071128845"
"117897","589481","589481","589481","0.34984055161476135","0.34984055161476135","0.34984055161476135"
"117914","589566","589566","589566","0.25832659006118774","0.25832659006118774","0.25832659006118774"
"117915","589571","589571","589571","0.19587847590446472","0.19587847590446472","0.19587847590446472"
"117918","589586","589586","589586","0.39045804738998413","0.39045804738998413","0.39045804738998413"
"117922","589606","589606","589606","0.3044632077217102","0.3044632077217102","0.3044632077217102"
"117935","589671","589671","589671","0.19079604744911194","0.19079604744911194","0.19079604744911194"
"117937","589681","589681","589681","0.19556613266468048","0.19556613266468048","0.19556613266468048"
"117940","589696","589696","589696","0.08992752432823181","0.08992752432823181","0.08992752432823181"
"117941","589701","589701","589701","0.19142456352710724","0.19142456352710724","0.19142456352710724"
"117955","589771","589771","589771","0.6850520372390747","0.6850520372390747","0.6850520372390747"
"117961","589801","589801","589801","0.11605922132730484","0.11605922132730484","0.11605922132730484"
"117974","589866","589866","589866","0.15135660767555237","0.15135660767555237","0.15135660767555237"
"117994","589966","589966","589966","0.19960902631282806","0.19960902631282806","0.19960902631282806"
"118017","590081","590081","590081","0.20824965834617615","0.20824965834617615","0.20824965834617615"
"118020","590096","590096","590096","0.29186683893203735","0.29186683893203735","0.29186683893203735"
"118025","590121","590121","590121","0.30210453271865845","0.30210453271865845","0.30210453271865845"
"118047","590231","590231","590231","0.22127848863601685","0.22127848863601685","0.22127848863601685"
"118064","590316","590316","590316","0.13123677670955658","0.13123677670955658","0.13123677670955658"
"118073","590361","590361","590361","0.1542384922504425","0.1542384922504425","0.1542384922504425"
"118075","590371","590371","590371","0.14037807285785675","0.14037807285785675","0.14037807285785675"
"118084","590416","590416","590416","0.1700870394706726","0.1700870394706726","0.1700870394706726"
"118091","590451","590451","590451","0.2330150604248047","0.2330150604248047","0.2330150604248047"
"118115","590571","590571","590571","0.21602189540863037","0.21602189540863037","0.21602189540863037"
"118135","590671","590671","590671","0.28664377331733704","0.28664377331733704","0.28664377331733704"
"118147","590731","590731","590731","0.1668315827846527","0.1668315827846527","0.1668315827846527"
"118169","590841","590841","590841","0.13440924882888794","0.13440924882888794","0.13440924882888794"
"118182","590906","590906","590906","0.11451365053653717","0.11451365053653717","0.11451365053653717"
"118194","590966","590966","590966","0.15635469555854797","0.15635469555854797","0.15635469555854797"
"118195","590971","590971","590971","0.4115332067012787","0.4115332067012787","0.4115332067012787"
"118198","590986","590986","590986","0.4346771836280823","0.4346771836280823","0.4346771836280823"
"118204","591016","591016","591016","0.376794695854187","0.376794695854187","0.376794695854187"
"118244","591216","591216","591216","0.27409443259239197","0.27409443259239197","0.27409443259239197"
"118260","591296","591296","591296","0.19521763920783997","0.19521763920783997","0.19521763920783997"
"118303","591511","591511","591511","0.17719537019729614","0.17719537019729614","0.17719537019729614"
"118308","591536","591536","591536","0.24706308543682098","0.24706308543682098","0.24706308543682098"
"118321","591601","591601","591601","0.16292431950569153","0.16292431950569153","0.16292431950569153"
"118336","591676","591676","591676","0.266062468290329","0.266062468290329","0.266062468290329"
"118340","591696","591696","591696","0.35579442977905273","0.35579442977905273","0.35579442977905273"
"118346","591726","591726","591726","0.3003314733505249","0.3003314733505249","0.3003314733505249"
"118353","591761","591761","591761","0.2194659262895584","0.2194659262895584","0.2194659262895584"
"118456","592276","592276","592276","0.23191499710083008","0.23191499710083008","0.23191499710083008"
"118457","592281","592281","592281","0.27037596702575684","0.27037596702575684","0.27037596702575684"
"118464","592316","592316","592316","0.12330874055624008","0.12330874055624008","0.12330874055624008"
"118490","592446","592446","592446","0.2231849581003189","0.2231849581003189","0.2231849581003189"
"118505","592521","592521","592521","0.3176949620246887","0.3176949620246887","0.3176949620246887"
"118538","592686","592686","592686","0.24815039336681366","0.24815039336681366","0.24815039336681366"
"118548","592736","592736","592736","0.12447119504213333","0.12447119504213333","0.12447119504213333"
"118552","592756","592756","592756","0.17935346066951752","0.17935346066951752","0.17935346066951752"
"118584","592916","592916","592916","0.25974807143211365","0.25974807143211365","0.25974807143211365"
"118627","593131","593131","593131","0.2892163395881653","0.2892163395881653","0.2892163395881653"
"118639","593191","593191","593191","0.2628313899040222","0.2628313899040222","0.2628313899040222"
"118647","593231","593231","593231","0.5603727102279663","0.5603727102279663","0.5603727102279663"
"118677","593381","593381","593381","0.1285800039768219","0.1285800039768219","0.1285800039768219"
"118687","593431","593431","593431","0.24833646416664124","0.24833646416664124","0.24833646416664124"
"118695","593471","593471","593471","0.1994631290435791","0.1994631290435791","0.1994631290435791"
"118696","593476","593476","593476","0.2389867901802063","0.2389867901802063","0.2389867901802063"
"118709","593541","593541","593541","0.2989693582057953","0.2989693582057953","0.2989693582057953"
"118718","593586","593586","593586","0.38776159286499023","0.38776159286499023","0.38776159286499023"
"118721","593601","593601","593601","0.22869643568992615","0.22869643568992615","0.22869643568992615"
"118735","593671","593671","593671","0.17806997895240784","0.17806997895240784","0.17806997895240784"
"118756","593776","593776","593776","0.1967124342918396","0.1967124342918396","0.1967124342918396"
"118757","593781","593781","593781","0.20968815684318542","0.20968815684318542","0.20968815684318542"
"118765","593821","593821","593821","0.22173918783664703","0.22173918783664703","0.22173918783664703"
"118772","593856","593856","593856","0.1954760104417801","0.1954760104417801","0.1954760104417801"
"118778","593886","593886","593886","0.21499571204185486","0.21499571204185486","0.21499571204185486"
"118784","593916","593916","593916","0.22612740099430084","0.22612740099430084","0.22612740099430084"
"118788","593936","593936","593936","0.09627968072891235","0.09627968072891235","0.09627968072891235"
"118793","593961","593961","593961","0.26096197962760925","0.26096197962760925","0.26096197962760925"
"118808","594036","594036","594036","0.3985055387020111","0.3985055387020111","0.3985055387020111"
"118863","594311","594311","594311","0.34438347816467285","0.34438347816467285","0.34438347816467285"
"118865","594321","594321","594321","0.21009424328804016","0.21009424328804016","0.21009424328804016"
"118872","594356","594356","594356","0.19585436582565308","0.19585436582565308","0.19585436582565308"
"118885","594421","594421","594421","0.28817474842071533","0.28817474842071533","0.28817474842071533"
"118922","594606","594606","594606","0.18833312392234802","0.18833312392234802","0.18833312392234802"
"118927","594631","594631","594631","0.12339378893375397","0.12339378893375397","0.12339378893375397"
"118940","594696","594696","594696","0.16113674640655518","0.16113674640655518","0.16113674640655518"
"118944","594716","594716","594716","0.28454869985580444","0.28454869985580444","0.28454869985580444"
"118963","594811","594811","594811","0.2875816524028778","0.2875816524028778","0.2875816524028778"
"118975","594871","594871","594871","0.3770359754562378","0.3770359754562378","0.3770359754562378"
"118998","594986","594986","594986","0.33353012800216675","0.33353012800216675","0.33353012800216675"
"119002","595006","595006","595006","0.24612370133399963","0.24612370133399963","0.24612370133399963"
"119035","595171","595171","595171","0.35036948323249817","0.35036948323249817","0.35036948323249817"
"119062","595306","595306","595306","0.14870014786720276","0.14870014786720276","0.14870014786720276"
"119064","595316","595316","595316","0.27573394775390625","0.27573394775390625","0.27573394775390625"
"119072","595356","595356","595356","0.14742740988731384","0.14742740988731384","0.14742740988731384"
"119092","595456","595456","595456","0.1242181584239006","0.1242181584239006","0.1242181584239006"
"119095","595471","595471","595471","0.2424207478761673","0.2424207478761673","0.2424207478761673"
"119097","595481","595481","595481","0.2427738606929779","0.2427738606929779","0.2427738606929779"
"119107","595531","595531","595531","0.2768256962299347","0.2768256962299347","0.2768256962299347"
"119114","595566","595566","595566","0.17907878756523132","0.17907878756523132","0.17907878756523132"
"119117","595581","595581","595581","0.21861474215984344","0.21861474215984344","0.21861474215984344"
"119142","595706","595706","595706","0.2615715563297272","0.2615715563297272","0.2615715563297272"
"119150","595746","595746","595746","0.20218273997306824","0.20218273997306824","0.20218273997306824"
"119191","595951","595951","595951","0.30395978689193726","0.30395978689193726","0.30395978689193726"
"119215","596071","596071","596071","0.10283434391021729","0.10283434391021729","0.10283434391021729"
"119227","596131","596131","596131","0.1408540904521942","0.1408540904521942","0.1408540904521942"
"119232","596156","596156","596156","0.29850417375564575","0.29850417375564575","0.29850417375564575"
"119258","596286","596286","596286","0.34931203722953796","0.34931203722953796","0.34931203722953796"
"119271","596351","596351","596351","0.27209436893463135","0.27209436893463135","0.27209436893463135"
"119286","596426","596426","596426","0.26548734307289124","0.26548734307289124","0.26548734307289124"
"119291","596451","596451","596451","0.1644410938024521","0.1644410938024521","0.1644410938024521"
"119300","596496","596496","596496","0.27402815222740173","0.27402815222740173","0.27402815222740173"
"119304","596516","596516","596516","0.16812892258167267","0.16812892258167267","0.16812892258167267"
"119310","596546","596546","596546","0.462741494178772","0.462741494178772","0.462741494178772"
"119315","596571","596571","596571","0.06231645867228508","0.06231645867228508","0.06231645867228508"
"119327","596631","596631","596631","0.13786987960338593","0.13786987960338593","0.13786987960338593"
"119342","596706","596706","596706","0.11983032524585724","0.11983032524585724","0.11983032524585724"
"119351","596751","596751","596751","0.09310556203126907","0.09310556203126907","0.09310556203126907"
"119352","596756","596756","596756","0.2599242925643921","0.2599242925643921","0.2599242925643921"
"119367","596831","596831","596831","0.13489395380020142","0.13489395380020142","0.13489395380020142"
"119377","596881","596881","596881","0.26098552346229553","0.26098552346229553","0.26098552346229553"
"119419","597091","597091","597091","0.25394338369369507","0.25394338369369507","0.25394338369369507"
"119453","597261","597261","597261","0.373785138130188","0.373785138130188","0.373785138130188"
"119455","597271","597271","597271","0.2804529070854187","0.2804529070854187","0.2804529070854187"
"119461","597301","597301","597301","0.28728604316711426","0.28728604316711426","0.28728604316711426"
"119466","597326","597326","597326","0.1371731162071228","0.1371731162071228","0.1371731162071228"
"119472","597356","597356","597356","0.14616170525550842","0.14616170525550842","0.14616170525550842"
"119477","597381","597381","597381","0.1957889348268509","0.1957889348268509","0.1957889348268509"
"119478","597386","597386","597386","0.21865224838256836","0.21865224838256836","0.21865224838256836"
"119480","597396","597396","597396","0.14232346415519714","0.14232346415519714","0.14232346415519714"
"119483","597411","597411","597411","0.15814101696014404","0.15814101696014404","0.15814101696014404"
"119489","597441","597441","597441","0.4095371961593628","0.4095371961593628","0.4095371961593628"
"119496","597476","597476","597476","0.0831092894077301","0.0831092894077301","0.0831092894077301"
"119544","597716","597716","597716","0.18476736545562744","0.18476736545562744","0.18476736545562744"
"119571","597851","597851","597851","0.21465012431144714","0.21465012431144714","0.21465012431144714"
"119583","597911","597911","597911","0.12693604826927185","0.12693604826927185","0.12693604826927185"
"119595","597971","597971","597971","0.1760076880455017","0.1760076880455017","0.1760076880455017"
"119602","598006","598006","598006","0.1783807873725891","0.1783807873725891","0.1783807873725891"
"119612","598056","598056","598056","0.22403724491596222","0.22403724491596222","0.22403724491596222"
"119617","598081","598081","598081","0.2056361734867096","0.2056361734867096","0.2056361734867096"
"119628","598136","598136","598136","0.14274685084819794","0.14274685084819794","0.14274685084819794"
"119633","598161","598161","598161","0.13673362135887146","0.13673362135887146","0.13673362135887146"
"119637","598181","598181","598181","0.22430697083473206","0.22430697083473206","0.22430697083473206"
"119642","598206","598206","598206","0.14527246356010437","0.14527246356010437","0.14527246356010437"
"119643","598211","598211","598211","0.22029715776443481","0.22029715776443481","0.22029715776443481"
"119647","598231","598231","598231","0.28603124618530273","0.28603124618530273","0.28603124618530273"
"119676","598376","598376","598376","0.08701539039611816","0.08701539039611816","0.08701539039611816"
"119708","598536","598536","598536","0.24698443710803986","0.24698443710803986","0.24698443710803986"
"119711","598551","598551","598551","0.15114793181419373","0.15114793181419373","0.15114793181419373"
"119715","598571","598571","598571","0.45133331418037415","0.45133331418037415","0.45133331418037415"
"119716","598576","598576","598576","0.1295783668756485","0.1295783668756485","0.1295783668756485"
"119760","598796","598796","598796","0.1850988119840622","0.1850988119840622","0.1850988119840622"
"119765","598821","598821","598821","0.18489192426204681","0.18489192426204681","0.18489192426204681"
"119767","598831","598831","598831","0.3501846492290497","0.3501846492290497","0.3501846492290497"
"119769","598841","598841","598841","0.1216115653514862","0.1216115653514862","0.1216115653514862"
"119779","598891","598891","598891","0.21002209186553955","0.21002209186553955","0.21002209186553955"
"119787","598931","598931","598931","0.17203202843666077","0.17203202843666077","0.17203202843666077"
"119794","598966","598966","598966","0.30121275782585144","0.30121275782585144","0.30121275782585144"
"119808","599036","599036","599036","0.09760010242462158","0.09760010242462158","0.09760010242462158"
"119837","599181","599181","599181","0.24363967776298523","0.24363967776298523","0.24363967776298523"
"119848","599236","599236","599236","0.06381070613861084","0.06381070613861084","0.06381070613861084"
"119880","599396","599396","599396","0.11243176460266113","0.11243176460266113","0.11243176460266113"
"119890","599446","599446","599446","0.33360934257507324","0.33360934257507324","0.33360934257507324"
"119901","599501","599501","599501","0.2566566467285156","0.2566566467285156","0.2566566467285156"
"119920","599596","599596","599596","0.22353297472000122","0.22353297472000122","0.22353297472000122"
"119926","599626","599626","599626","0.47056326270103455","0.47056326270103455","0.47056326270103455"
"119953","599761","599761","599761","0.26007285714149475","0.26007285714149475","0.26007285714149475"
"119970","599846","599846","599846","0.16900058090686798","0.16900058090686798","0.16900058090686798"
"119986","599926","599926","599926","0.248551145195961","0.248551145195961","0.248551145195961"
"119995","599971","599971","599971","0.19545932114124298","0.19545932114124298","0.19545932114124298"
"120007","600031","600031","600031","0.25164443254470825","0.25164443254470825","0.25164443254470825"
"120010","600046","600046","600046","0.37132781744003296","0.37132781744003296","0.37132781744003296"
"120015","600071","600071","600071","0.1518491804599762","0.1518491804599762","0.1518491804599762"
"120017","600081","600081","600081","0.13969337940216064","0.13969337940216064","0.13969337940216064"
"120019","600091","600091","600091","0.19557800889015198","0.19557800889015198","0.19557800889015198"
"120023","600111","600111","600111","0.19756044447422028","0.19756044447422028","0.19756044447422028"
"120038","600186","600186","600186","0.1788000464439392","0.1788000464439392","0.1788000464439392"
"120078","600386","600386","600386","0.11864792555570602","0.11864792555570602","0.11864792555570602"
"120093","600461","600461","600461","0.517625093460083","0.517625093460083","0.517625093460083"
"120116","600576","600576","600576","0.14876559376716614","0.14876559376716614","0.14876559376716614"
"120130","600646","600646","600646","0.3176218867301941","0.3176218867301941","0.3176218867301941"
"120145","600721","600721","600721","0.2674710154533386","0.2674710154533386","0.2674710154533386"
"120200","600996","600996","600996","0.11443538218736649","0.11443538218736649","0.11443538218736649"
"120219","601091","601091","601091","0.1877916157245636","0.1877916157245636","0.1877916157245636"
"120230","601146","601146","601146","0.2638927400112152","0.2638927400112152","0.2638927400112152"
"120233","601161","601161","601161","0.19944489002227783","0.19944489002227783","0.19944489002227783"
"120262","601306","601306","601306","0.20104117691516876","0.20104117691516876","0.20104117691516876"
"120286","601426","601426","601426","0.3643600046634674","0.3643600046634674","0.3643600046634674"
"120297","601481","601481","601481","0.17551164329051971","0.17551164329051971","0.17551164329051971"
"120317","601581","601581","601581","0.19611330330371857","0.19611330330371857","0.19611330330371857"
"120337","601681","601681","601681","0.13988521695137024","0.13988521695137024","0.13988521695137024"
"120341","601701","601701","601701","0.18132483959197998","0.18132483959197998","0.18132483959197998"
"120358","601786","601786","601786","0.18343226611614227","0.18343226611614227","0.18343226611614227"
"120364","601816","601816","601816","0.24020257592201233","0.24020257592201233","0.24020257592201233"
"120386","601926","601926","601926","0.2047921121120453","0.2047921121120453","0.2047921121120453"
"120388","601936","601936","601936","0.18374687433242798","0.18374687433242798","0.18374687433242798"
"120407","602031","602031","602031","0.2139219343662262","0.2139219343662262","0.2139219343662262"
"120433","602161","602161","602161","0.12100905925035477","0.12100905925035477","0.12100905925035477"
"120442","602206","602206","602206","0.14011617004871368","0.14011617004871368","0.14011617004871368"
"120446","602226","602226","602226","0.26866573095321655","0.26866573095321655","0.26866573095321655"
"120455","602271","602271","602271","0.15843990445137024","0.15843990445137024","0.15843990445137024"
"120458","602286","602286","602286","0.19800010323524475","0.19800010323524475","0.19800010323524475"
"120459","602291","602291","602291","0.1620023250579834","0.1620023250579834","0.1620023250579834"
"120463","602311","602311","602311","0.21142613887786865","0.21142613887786865","0.21142613887786865"
"120464","602316","602316","602316","0.1462780237197876","0.1462780237197876","0.1462780237197876"
"120484","602416","602416","602416","0.18116863071918488","0.18116863071918488","0.18116863071918488"
"120491","602451","602451","602451","0.07952778041362762","0.07952778041362762","0.07952778041362762"
"120503","602511","602511","602511","0.20447713136672974","0.20447713136672974","0.20447713136672974"
