"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Skip loss","run-multi-task-debiasing-1-logit - Skip loss__MIN","run-multi-task-debiasing-1-logit - Skip loss__MAX"
"98788","493937","493937","493937","0.09935352206230164","0.09935352206230164","0.09935352206230164"
"98810","494047","494047","494047","0.1645892858505249","0.1645892858505249","0.1645892858505249"
"98824","494117","494117","494117","0.16944177448749542","0.16944177448749542","0.16944177448749542"
"98834","494167","494167","494167","0.13024704158306122","0.13024704158306122","0.13024704158306122"
"98868","494337","494337","494337","0.05145524442195892","0.05145524442195892","0.05145524442195892"
"98871","494352","494352","494352","0.6272603869438171","0.6272603869438171","0.6272603869438171"
"98883","494412","494412","494412","0.23047281801700592","0.23047281801700592","0.23047281801700592"
"98893","494462","494462","494462","0.08372314274311066","0.08372314274311066","0.08372314274311066"
"98903","494512","494512","494512","0.17743399739265442","0.17743399739265442","0.17743399739265442"
"98919","494592","494592","494592","0.5097041726112366","0.5097041726112366","0.5097041726112366"
"98925","494622","494622","494622","0.540777325630188","0.540777325630188","0.540777325630188"
"98938","494687","494687","494687","0.32843977212905884","0.32843977212905884","0.32843977212905884"
"98951","494752","494752","494752","0.5568116307258606","0.5568116307258606","0.5568116307258606"
"98953","494762","494762","494762","0.1196863204240799","0.1196863204240799","0.1196863204240799"
"98964","494817","494817","494817","0.4143831729888916","0.4143831729888916","0.4143831729888916"
"98973","494862","494862","494862","0.3148289620876312","0.3148289620876312","0.3148289620876312"
"98985","494922","494922","494922","0.10013838857412338","0.10013838857412338","0.10013838857412338"
"99003","495012","495012","495012","0.3944275975227356","0.3944275975227356","0.3944275975227356"
"99009","495042","495042","495042","0.25191691517829895","0.25191691517829895","0.25191691517829895"
"99012","495057","495057","495057","0.5384333729743958","0.5384333729743958","0.5384333729743958"
"99015","495072","495072","495072","0.18724000453948975","0.18724000453948975","0.18724000453948975"
"99052","495257","495257","495257","0.13144010305404663","0.13144010305404663","0.13144010305404663"
"99067","495332","495332","495332","0.27487945556640625","0.27487945556640625","0.27487945556640625"
"99076","495377","495377","495377","0.34875673055648804","0.34875673055648804","0.34875673055648804"
"99093","495462","495462","495462","0.1985398381948471","0.1985398381948471","0.1985398381948471"
"99097","495482","495482","495482","0.06465108692646027","0.06465108692646027","0.06465108692646027"
"99103","495512","495512","495512","0.18726350367069244","0.18726350367069244","0.18726350367069244"
"99114","495567","495567","495567","0.20717671513557434","0.20717671513557434","0.20717671513557434"
"99126","495627","495627","495627","0.27268651127815247","0.27268651127815247","0.27268651127815247"
"99132","495657","495657","495657","0.16511398553848267","0.16511398553848267","0.16511398553848267"
"99135","495672","495672","495672","0.3387652039527893","0.3387652039527893","0.3387652039527893"
"99160","495797","495797","495797","0.27841752767562866","0.27841752767562866","0.27841752767562866"
"99168","495837","495837","495837","0.0953027755022049","0.0953027755022049","0.0953027755022049"
"99173","495862","495862","495862","0.33198755979537964","0.33198755979537964","0.33198755979537964"
"99175","495872","495872","495872","0.18477430939674377","0.18477430939674377","0.18477430939674377"
"99179","495892","495892","495892","0.2621011734008789","0.2621011734008789","0.2621011734008789"
"99201","496002","496002","496002","0.08153513073921204","0.08153513073921204","0.08153513073921204"
"99219","496092","496092","496092","0.24836602807044983","0.24836602807044983","0.24836602807044983"
"99230","496147","496147","496147","0.17364588379859924","0.17364588379859924","0.17364588379859924"
"99244","496217","496217","496217","0.20094701647758484","0.20094701647758484","0.20094701647758484"
"99248","496237","496237","496237","0.31612423062324524","0.31612423062324524","0.31612423062324524"
"99278","496387","496387","496387","0.11915211379528046","0.11915211379528046","0.11915211379528046"
"99280","496397","496397","496397","0.17400051653385162","0.17400051653385162","0.17400051653385162"
"99287","496432","496432","496432","0.16208717226982117","0.16208717226982117","0.16208717226982117"
"99298","496487","496487","496487","0.1158805713057518","0.1158805713057518","0.1158805713057518"
"99321","496602","496602","496602","0.13931185007095337","0.13931185007095337","0.13931185007095337"
"99326","496627","496627","496627","0.1541474610567093","0.1541474610567093","0.1541474610567093"
"99327","496632","496632","496632","0.257662296295166","0.257662296295166","0.257662296295166"
"99333","496662","496662","496662","0.24706758558750153","0.24706758558750153","0.24706758558750153"
"99341","496702","496702","496702","0.15194307267665863","0.15194307267665863","0.15194307267665863"
"99380","496897","496897","496897","0.1350652575492859","0.1350652575492859","0.1350652575492859"
"99397","496982","496982","496982","0.19213590025901794","0.19213590025901794","0.19213590025901794"
"99406","497027","497027","497027","0.2479621320962906","0.2479621320962906","0.2479621320962906"
"99414","497067","497067","497067","0.12545758485794067","0.12545758485794067","0.12545758485794067"
"99429","497142","497142","497142","0.15914584696292877","0.15914584696292877","0.15914584696292877"
"99473","497362","497362","497362","0.13147440552711487","0.13147440552711487","0.13147440552711487"
"99479","497392","497392","497392","0.13282515108585358","0.13282515108585358","0.13282515108585358"
"99483","497412","497412","497412","0.07254213094711304","0.07254213094711304","0.07254213094711304"
"99501","497502","497502","497502","0.12330126017332077","0.12330126017332077","0.12330126017332077"
"99510","497547","497547","497547","0.5425417423248291","0.5425417423248291","0.5425417423248291"
"99511","497552","497552","497552","0.08777527511119843","0.08777527511119843","0.08777527511119843"
"99516","497577","497577","497577","0.07262881100177765","0.07262881100177765","0.07262881100177765"
"99534","497667","497667","497667","0.24975082278251648","0.24975082278251648","0.24975082278251648"
"99545","497722","497722","497722","0.22022907435894012","0.22022907435894012","0.22022907435894012"
"99561","497802","497802","497802","0.4618777930736542","0.4618777930736542","0.4618777930736542"
"99585","497922","497922","497922","0.19276702404022217","0.19276702404022217","0.19276702404022217"
"99593","497962","497962","497962","0.2150394767522812","0.2150394767522812","0.2150394767522812"
"99613","498062","498062","498062","0.2540184557437897","0.2540184557437897","0.2540184557437897"
"99628","498137","498137","498137","0.0898510217666626","0.0898510217666626","0.0898510217666626"
"99643","498212","498212","498212","0.30856388807296753","0.30856388807296753","0.30856388807296753"
"99662","498307","498307","498307","0.11451315879821777","0.11451315879821777","0.11451315879821777"
"99676","498377","498377","498377","0.1490250527858734","0.1490250527858734","0.1490250527858734"
"99677","498382","498382","498382","0.09694208204746246","0.09694208204746246","0.09694208204746246"
"99783","498912","498912","498912","0.1402360498905182","0.1402360498905182","0.1402360498905182"
"99805","499022","499022","499022","0.3009743094444275","0.3009743094444275","0.3009743094444275"
"99811","499052","499052","499052","0.20721203088760376","0.20721203088760376","0.20721203088760376"
"99840","499197","499197","499197","0.2549034357070923","0.2549034357070923","0.2549034357070923"
"99844","499217","499217","499217","0.09242263436317444","0.09242263436317444","0.09242263436317444"
"99855","499272","499272","499272","0.13365253806114197","0.13365253806114197","0.13365253806114197"
"99879","499392","499392","499392","0.09576573967933655","0.09576573967933655","0.09576573967933655"
"99885","499422","499422","499422","0.5046066045761108","0.5046066045761108","0.5046066045761108"
"99892","499457","499457","499457","0.21800024807453156","0.21800024807453156","0.21800024807453156"
"99910","499547","499547","499547","0.24561133980751038","0.24561133980751038","0.24561133980751038"
"99917","499582","499582","499582","0.3426804840564728","0.3426804840564728","0.3426804840564728"
"99919","499592","499592","499592","0.1448821872472763","0.1448821872472763","0.1448821872472763"
"99931","499652","499652","499652","0.29559746384620667","0.29559746384620667","0.29559746384620667"
"99934","499667","499667","499667","0.10830293595790863","0.10830293595790863","0.10830293595790863"
"99941","499702","499702","499702","0.35852161049842834","0.35852161049842834","0.35852161049842834"
"99951","499752","499752","499752","0.17986121773719788","0.17986121773719788","0.17986121773719788"
"99975","499872","499872","499872","0.1719542145729065","0.1719542145729065","0.1719542145729065"
"99976","499877","499877","499877","0.4233420491218567","0.4233420491218567","0.4233420491218567"
"100013","500062","500062","500062","0.5955047011375427","0.5955047011375427","0.5955047011375427"
"100019","500092","500092","500092","0.4118194282054901","0.4118194282054901","0.4118194282054901"
"100038","500187","500187","500187","0.09909197688102722","0.09909197688102722","0.09909197688102722"
"100077","500382","500382","500382","0.42775800824165344","0.42775800824165344","0.42775800824165344"
"100079","500392","500392","500392","0.23582637310028076","0.23582637310028076","0.23582637310028076"
"100117","500582","500582","500582","0.13448631763458252","0.13448631763458252","0.13448631763458252"
"100120","500597","500597","500597","0.12851563096046448","0.12851563096046448","0.12851563096046448"
"100123","500612","500612","500612","0.1267692744731903","0.1267692744731903","0.1267692744731903"
"100127","500632","500632","500632","0.10153485089540482","0.10153485089540482","0.10153485089540482"
"100137","500682","500682","500682","0.13743218779563904","0.13743218779563904","0.13743218779563904"
"100145","500722","500722","500722","0.3800511956214905","0.3800511956214905","0.3800511956214905"
"100159","500792","500792","500792","0.08883321285247803","0.08883321285247803","0.08883321285247803"
"100168","500837","500837","500837","0.10086870193481445","0.10086870193481445","0.10086870193481445"
"100177","500882","500882","500882","0.17993347346782684","0.17993347346782684","0.17993347346782684"
"100192","500957","500957","500957","0.4052407145500183","0.4052407145500183","0.4052407145500183"
"100207","501032","501032","501032","0.09644734859466553","0.09644734859466553","0.09644734859466553"
"100221","501102","501102","501102","0.1660357266664505","0.1660357266664505","0.1660357266664505"
"100222","501107","501107","501107","0.2905699610710144","0.2905699610710144","0.2905699610710144"
"100223","501112","501112","501112","0.062412459403276443","0.062412459403276443","0.062412459403276443"
"100224","501117","501117","501117","0.6214456558227539","0.6214456558227539","0.6214456558227539"
"100225","501122","501122","501122","0.2710365653038025","0.2710365653038025","0.2710365653038025"
"100234","501167","501167","501167","0.16096985340118408","0.16096985340118408","0.16096985340118408"
"100238","501187","501187","501187","0.1461648941040039","0.1461648941040039","0.1461648941040039"
"100249","501242","501242","501242","0.07532696425914764","0.07532696425914764","0.07532696425914764"
"100282","501407","501407","501407","0.05618336796760559","0.05618336796760559","0.05618336796760559"
"100286","501427","501427","501427","0.14486920833587646","0.14486920833587646","0.14486920833587646"
"100295","501472","501472","501472","0.05788920074701309","0.05788920074701309","0.05788920074701309"
"100304","501517","501517","501517","0.5493993163108826","0.5493993163108826","0.5493993163108826"
"100312","501557","501557","501557","0.08375866711139679","0.08375866711139679","0.08375866711139679"
"100328","501637","501637","501637","0.37017205357551575","0.37017205357551575","0.37017205357551575"
"100329","501642","501642","501642","0.10159921646118164","0.10159921646118164","0.10159921646118164"
"100343","501712","501712","501712","0.35182857513427734","0.35182857513427734","0.35182857513427734"
"100344","501717","501717","501717","0.12038914859294891","0.12038914859294891","0.12038914859294891"
"100386","501927","501927","501927","0.2567234933376312","0.2567234933376312","0.2567234933376312"
"100391","501952","501952","501952","0.22628937661647797","0.22628937661647797","0.22628937661647797"
"100426","502127","502127","502127","0.1251179575920105","0.1251179575920105","0.1251179575920105"
"100444","502217","502217","502217","0.12907560169696808","0.12907560169696808","0.12907560169696808"
"100450","502247","502247","502247","0.08256286382675171","0.08256286382675171","0.08256286382675171"
"100451","502252","502252","502252","0.5269795060157776","0.5269795060157776","0.5269795060157776"
"100465","502322","502322","502322","0.11949712038040161","0.11949712038040161","0.11949712038040161"
"100469","502342","502342","502342","0.191372349858284","0.191372349858284","0.191372349858284"
"100480","502397","502397","502397","0.18426576256752014","0.18426576256752014","0.18426576256752014"
"100489","502442","502442","502442","0.43916070461273193","0.43916070461273193","0.43916070461273193"
"100514","502567","502567","502567","0.1954665333032608","0.1954665333032608","0.1954665333032608"
"100524","502617","502617","502617","0.11404663324356079","0.11404663324356079","0.11404663324356079"
"100531","502652","502652","502652","0.10825413465499878","0.10825413465499878","0.10825413465499878"
"100560","502797","502797","502797","0.4633922576904297","0.4633922576904297","0.4633922576904297"
"100563","502812","502812","502812","0.6988912224769592","0.6988912224769592","0.6988912224769592"
"100585","502922","502922","502922","0.2929484248161316","0.2929484248161316","0.2929484248161316"
"100590","502947","502947","502947","0.3424011468887329","0.3424011468887329","0.3424011468887329"
"100593","502962","502962","502962","0.3882538378238678","0.3882538378238678","0.3882538378238678"
"100618","503087","503087","503087","0.38800281286239624","0.38800281286239624","0.38800281286239624"
"100643","503212","503212","503212","0.2522224187850952","0.2522224187850952","0.2522224187850952"
"100670","503347","503347","503347","0.20041446387767792","0.20041446387767792","0.20041446387767792"
"100723","503612","503612","503612","0.3027300536632538","0.3027300536632538","0.3027300536632538"
"100753","503762","503762","503762","0.12264330685138702","0.12264330685138702","0.12264330685138702"
"100757","503782","503782","503782","0.16550953686237335","0.16550953686237335","0.16550953686237335"
"100767","503832","503832","503832","0.09694899618625641","0.09694899618625641","0.09694899618625641"
"100769","503842","503842","503842","0.0600428506731987","0.0600428506731987","0.0600428506731987"
"100781","503902","503902","503902","0.08099309355020523","0.08099309355020523","0.08099309355020523"
"100786","503927","503927","503927","0.0613989494740963","0.0613989494740963","0.0613989494740963"
"100814","504067","504067","504067","0.12595772743225098","0.12595772743225098","0.12595772743225098"
"100832","504157","504157","504157","0.4952327311038971","0.4952327311038971","0.4952327311038971"
"100847","504232","504232","504232","0.25511130690574646","0.25511130690574646","0.25511130690574646"
"100856","504277","504277","504277","0.18090113997459412","0.18090113997459412","0.18090113997459412"
"100867","504332","504332","504332","0.12640734016895294","0.12640734016895294","0.12640734016895294"
"100878","504387","504387","504387","0.2472834289073944","0.2472834289073944","0.2472834289073944"
"100895","504472","504472","504472","0.07286612689495087","0.07286612689495087","0.07286612689495087"
"100897","504482","504482","504482","0.08783569931983948","0.08783569931983948","0.08783569931983948"
"100915","504572","504572","504572","0.10835008323192596","0.10835008323192596","0.10835008323192596"
"100916","504577","504577","504577","0.15280336141586304","0.15280336141586304","0.15280336141586304"
"100934","504667","504667","504667","0.30461743474006653","0.30461743474006653","0.30461743474006653"
"100948","504737","504737","504737","0.3303918242454529","0.3303918242454529","0.3303918242454529"
"100950","504747","504747","504747","0.08954711258411407","0.08954711258411407","0.08954711258411407"
"100979","504892","504892","504892","0.3657374680042267","0.3657374680042267","0.3657374680042267"
"100989","504942","504942","504942","0.11244537681341171","0.11244537681341171","0.11244537681341171"
"101000","504997","504997","504997","0.08235195279121399","0.08235195279121399","0.08235195279121399"
"101004","505017","505017","505017","0.12304702401161194","0.12304702401161194","0.12304702401161194"
"101008","505037","505037","505037","0.1475524604320526","0.1475524604320526","0.1475524604320526"
"101014","505067","505067","505067","0.20814844965934753","0.20814844965934753","0.20814844965934753"
"101019","505092","505092","505092","0.47460660338401794","0.47460660338401794","0.47460660338401794"
"101041","505202","505202","505202","0.2181480973958969","0.2181480973958969","0.2181480973958969"
"101057","505282","505282","505282","0.12318965792655945","0.12318965792655945","0.12318965792655945"
"101060","505297","505297","505297","0.07676093280315399","0.07676093280315399","0.07676093280315399"
"101061","505302","505302","505302","0.132027268409729","0.132027268409729","0.132027268409729"
"101073","505362","505362","505362","0.21570365130901337","0.21570365130901337","0.21570365130901337"
"101077","505382","505382","505382","0.11743766069412231","0.11743766069412231","0.11743766069412231"
"101086","505427","505427","505427","0.17872636020183563","0.17872636020183563","0.17872636020183563"
"101112","505557","505557","505557","0.1359230875968933","0.1359230875968933","0.1359230875968933"
"101119","505592","505592","505592","0.10535653680562973","0.10535653680562973","0.10535653680562973"
"101124","505617","505617","505617","0.08690843731164932","0.08690843731164932","0.08690843731164932"
"101171","505852","505852","505852","0.1383594125509262","0.1383594125509262","0.1383594125509262"
"101185","505922","505922","505922","0.43411511182785034","0.43411511182785034","0.43411511182785034"
"101195","505972","505972","505972","0.2701813578605652","0.2701813578605652","0.2701813578605652"
"101210","506047","506047","506047","0.24217355251312256","0.24217355251312256","0.24217355251312256"
"101214","506067","506067","506067","0.3638056516647339","0.3638056516647339","0.3638056516647339"
"101224","506117","506117","506117","0.0926574170589447","0.0926574170589447","0.0926574170589447"
"101235","506172","506172","506172","0.0701928660273552","0.0701928660273552","0.0701928660273552"
"101256","506277","506277","506277","0.1893802136182785","0.1893802136182785","0.1893802136182785"
"101272","506357","506357","506357","0.10674978792667389","0.10674978792667389","0.10674978792667389"
"101276","506377","506377","506377","0.31679609417915344","0.31679609417915344","0.31679609417915344"
"101286","506427","506427","506427","0.2538425922393799","0.2538425922393799","0.2538425922393799"
"101295","506472","506472","506472","0.2669597268104553","0.2669597268104553","0.2669597268104553"
"101313","506562","506562","506562","0.15183639526367188","0.15183639526367188","0.15183639526367188"
"101317","506582","506582","506582","0.16496160626411438","0.16496160626411438","0.16496160626411438"
"101319","506592","506592","506592","0.1884034276008606","0.1884034276008606","0.1884034276008606"
"101322","506607","506607","506607","0.3708328604698181","0.3708328604698181","0.3708328604698181"
"101353","506762","506762","506762","0.16249512135982513","0.16249512135982513","0.16249512135982513"
"101374","506867","506867","506867","0.11047598719596863","0.11047598719596863","0.11047598719596863"
"101417","507082","507082","507082","0.4535481929779053","0.4535481929779053","0.4535481929779053"
"101418","507087","507087","507087","0.061005059629678726","0.061005059629678726","0.061005059629678726"
"101419","507092","507092","507092","0.1481631100177765","0.1481631100177765","0.1481631100177765"
"101423","507112","507112","507112","0.2817600667476654","0.2817600667476654","0.2817600667476654"
"101455","507272","507272","507272","0.22967500984668732","0.22967500984668732","0.22967500984668732"
"101485","507422","507422","507422","0.09490950405597687","0.09490950405597687","0.09490950405597687"
"101534","507667","507667","507667","0.3834676444530487","0.3834676444530487","0.3834676444530487"
"101535","507672","507672","507672","0.11296657472848892","0.11296657472848892","0.11296657472848892"
"101539","507692","507692","507692","0.27455008029937744","0.27455008029937744","0.27455008029937744"
"101544","507717","507717","507717","0.27855855226516724","0.27855855226516724","0.27855855226516724"
"101550","507747","507747","507747","0.2962683439254761","0.2962683439254761","0.2962683439254761"
"101558","507787","507787","507787","0.396567702293396","0.396567702293396","0.396567702293396"
"101561","507802","507802","507802","0.21336698532104492","0.21336698532104492","0.21336698532104492"
"101572","507857","507857","507857","0.1946430802345276","0.1946430802345276","0.1946430802345276"
"101578","507887","507887","507887","0.3791579604148865","0.3791579604148865","0.3791579604148865"
"101610","508047","508047","508047","0.13869690895080566","0.13869690895080566","0.13869690895080566"
"101618","508087","508087","508087","0.1585332304239273","0.1585332304239273","0.1585332304239273"
"101629","508142","508142","508142","0.11001208424568176","0.11001208424568176","0.11001208424568176"
"101637","508182","508182","508182","0.12786561250686646","0.12786561250686646","0.12786561250686646"
"101643","508212","508212","508212","0.46584612131118774","0.46584612131118774","0.46584612131118774"
"101675","508372","508372","508372","0.46981725096702576","0.46981725096702576","0.46981725096702576"
"101676","508377","508377","508377","0.05897381156682968","0.05897381156682968","0.05897381156682968"
"101677","508382","508382","508382","0.4208727777004242","0.4208727777004242","0.4208727777004242"
"101730","508647","508647","508647","0.07900901138782501","0.07900901138782501","0.07900901138782501"
"101733","508662","508662","508662","0.2854839861392975","0.2854839861392975","0.2854839861392975"
"101738","508687","508687","508687","0.0716116726398468","0.0716116726398468","0.0716116726398468"
"101748","508737","508737","508737","0.4035272002220154","0.4035272002220154","0.4035272002220154"
"101766","508827","508827","508827","0.29077333211898804","0.29077333211898804","0.29077333211898804"
"101767","508832","508832","508832","0.2013343870639801","0.2013343870639801","0.2013343870639801"
"101770","508847","508847","508847","0.0758046805858612","0.0758046805858612","0.0758046805858612"
"101775","508872","508872","508872","0.2260456681251526","0.2260456681251526","0.2260456681251526"
"101781","508902","508902","508902","0.2019346058368683","0.2019346058368683","0.2019346058368683"
"101812","509057","509057","509057","0.21667765080928802","0.21667765080928802","0.21667765080928802"
"101813","509062","509062","509062","0.195212721824646","0.195212721824646","0.195212721824646"
"101860","509297","509297","509297","0.2305409014225006","0.2305409014225006","0.2305409014225006"
"101867","509332","509332","509332","0.3418329954147339","0.3418329954147339","0.3418329954147339"
"101889","509442","509442","509442","0.14443570375442505","0.14443570375442505","0.14443570375442505"
"101899","509492","509492","509492","0.33555740118026733","0.33555740118026733","0.33555740118026733"
"101902","509507","509507","509507","0.07880592346191406","0.07880592346191406","0.07880592346191406"
"101914","509567","509567","509567","0.23961399495601654","0.23961399495601654","0.23961399495601654"
"101966","509827","509827","509827","0.6748592257499695","0.6748592257499695","0.6748592257499695"
"101969","509842","509842","509842","0.13423435389995575","0.13423435389995575","0.13423435389995575"
"101972","509857","509857","509857","0.27428609132766724","0.27428609132766724","0.27428609132766724"
"101985","509922","509922","509922","0.1147897019982338","0.1147897019982338","0.1147897019982338"
"101995","509972","509972","509972","0.14794450998306274","0.14794450998306274","0.14794450998306274"
"102009","510042","510042","510042","0.19836339354515076","0.19836339354515076","0.19836339354515076"
"102015","510072","510072","510072","0.12795571982860565","0.12795571982860565","0.12795571982860565"
"102018","510087","510087","510087","0.21478278934955597","0.21478278934955597","0.21478278934955597"
"102022","510107","510107","510107","0.12764179706573486","0.12764179706573486","0.12764179706573486"
"102027","510132","510132","510132","0.3538595736026764","0.3538595736026764","0.3538595736026764"
"102029","510142","510142","510142","0.07654741406440735","0.07654741406440735","0.07654741406440735"
"102047","510232","510232","510232","0.1189558357000351","0.1189558357000351","0.1189558357000351"
"102058","510287","510287","510287","0.3043859004974365","0.3043859004974365","0.3043859004974365"
"102066","510327","510327","510327","0.1341852843761444","0.1341852843761444","0.1341852843761444"
"102095","510472","510472","510472","0.22459666430950165","0.22459666430950165","0.22459666430950165"
"102123","510612","510612","510612","0.5145943760871887","0.5145943760871887","0.5145943760871887"
"102133","510662","510662","510662","0.37828993797302246","0.37828993797302246","0.37828993797302246"
"102141","510702","510702","510702","0.1810338795185089","0.1810338795185089","0.1810338795185089"
"102143","510712","510712","510712","0.16740411520004272","0.16740411520004272","0.16740411520004272"
"102153","510762","510762","510762","0.2679007649421692","0.2679007649421692","0.2679007649421692"
"102160","510797","510797","510797","0.0780484676361084","0.0780484676361084","0.0780484676361084"
"102163","510812","510812","510812","0.30306851863861084","0.30306851863861084","0.30306851863861084"
"102166","510827","510827","510827","0.2657095789909363","0.2657095789909363","0.2657095789909363"
"102179","510892","510892","510892","0.21006333827972412","0.21006333827972412","0.21006333827972412"
"102184","510917","510917","510917","0.13499042391777039","0.13499042391777039","0.13499042391777039"
"102193","510962","510962","510962","0.24546092748641968","0.24546092748641968","0.24546092748641968"
"102195","510972","510972","510972","0.32048553228378296","0.32048553228378296","0.32048553228378296"
"102214","511067","511067","511067","0.37406107783317566","0.37406107783317566","0.37406107783317566"
"102223","511112","511112","511112","0.1949373483657837","0.1949373483657837","0.1949373483657837"
"102236","511177","511177","511177","0.11526640504598618","0.11526640504598618","0.11526640504598618"
"102242","511207","511207","511207","0.08125588297843933","0.08125588297843933","0.08125588297843933"
"102243","511212","511212","511212","0.6783386468887329","0.6783386468887329","0.6783386468887329"
"102297","511482","511482","511482","0.16624239087104797","0.16624239087104797","0.16624239087104797"
"102299","511492","511492","511492","0.38346508145332336","0.38346508145332336","0.38346508145332336"
"102310","511547","511547","511547","0.21421390771865845","0.21421390771865845","0.21421390771865845"
"102313","511562","511562","511562","0.2622321844100952","0.2622321844100952","0.2622321844100952"
"102330","511647","511647","511647","0.3006740212440491","0.3006740212440491","0.3006740212440491"
"102335","511672","511672","511672","0.0865040272474289","0.0865040272474289","0.0865040272474289"
"102364","511817","511817","511817","0.43390506505966187","0.43390506505966187","0.43390506505966187"
"102371","511852","511852","511852","0.09599590301513672","0.09599590301513672","0.09599590301513672"
"102376","511877","511877","511877","0.18947312235832214","0.18947312235832214","0.18947312235832214"
"102379","511892","511892","511892","0.18555369973182678","0.18555369973182678","0.18555369973182678"
"102441","512202","512202","512202","0.09392879903316498","0.09392879903316498","0.09392879903316498"
"102442","512207","512207","512207","0.48912313580513","0.48912313580513","0.48912313580513"
"102447","512232","512232","512232","0.49914902448654175","0.49914902448654175","0.49914902448654175"
"102459","512292","512292","512292","0.09692494571208954","0.09692494571208954","0.09692494571208954"
"102501","512502","512502","512502","0.5325337648391724","0.5325337648391724","0.5325337648391724"
"102502","512507","512507","512507","0.09665274620056152","0.09665274620056152","0.09665274620056152"
"102514","512567","512567","512567","0.29363781213760376","0.29363781213760376","0.29363781213760376"
"102530","512647","512647","512647","0.37187933921813965","0.37187933921813965","0.37187933921813965"
"102531","512652","512652","512652","0.1430647224187851","0.1430647224187851","0.1430647224187851"
"102536","512677","512677","512677","0.11633387207984924","0.11633387207984924","0.11633387207984924"
"102604","513017","513017","513017","0.36759060621261597","0.36759060621261597","0.36759060621261597"
"102617","513082","513082","513082","0.12831495702266693","0.12831495702266693","0.12831495702266693"
"102648","513237","513237","513237","0.18438629806041718","0.18438629806041718","0.18438629806041718"
"102663","513312","513312","513312","0.41235214471817017","0.41235214471817017","0.41235214471817017"
"102665","513322","513322","513322","0.21717379987239838","0.21717379987239838","0.21717379987239838"
"102671","513352","513352","513352","0.5529335737228394","0.5529335737228394","0.5529335737228394"
"102678","513387","513387","513387","0.49315696954727173","0.49315696954727173","0.49315696954727173"
"102685","513422","513422","513422","0.3612399995326996","0.3612399995326996","0.3612399995326996"
"102699","513492","513492","513492","0.07596917450428009","0.07596917450428009","0.07596917450428009"
"102705","513522","513522","513522","0.19313302636146545","0.19313302636146545","0.19313302636146545"
"102728","513637","513637","513637","0.5816072821617126","0.5816072821617126","0.5816072821617126"
"102731","513652","513652","513652","0.23275771737098694","0.23275771737098694","0.23275771737098694"
"102745","513722","513722","513722","0.13128454983234406","0.13128454983234406","0.13128454983234406"
"102753","513762","513762","513762","0.2828863263130188","0.2828863263130188","0.2828863263130188"
"102765","513822","513822","513822","0.10327558219432831","0.10327558219432831","0.10327558219432831"
"102766","513827","513827","513827","0.26275137066841125","0.26275137066841125","0.26275137066841125"
"102779","513892","513892","513892","0.4182223081588745","0.4182223081588745","0.4182223081588745"
"102792","513957","513957","513957","0.2128576934337616","0.2128576934337616","0.2128576934337616"
"102799","513992","513992","513992","0.08009790629148483","0.08009790629148483","0.08009790629148483"
"102816","514077","514077","514077","0.4274185597896576","0.4274185597896576","0.4274185597896576"
"102828","514137","514137","514137","0.32601672410964966","0.32601672410964966","0.32601672410964966"
"102829","514142","514142","514142","0.07519927620887756","0.07519927620887756","0.07519927620887756"
"102864","514317","514317","514317","0.15162226557731628","0.15162226557731628","0.15162226557731628"
"102881","514402","514402","514402","0.1325484812259674","0.1325484812259674","0.1325484812259674"
"102898","514487","514487","514487","0.10380014032125473","0.10380014032125473","0.10380014032125473"
"102931","514652","514652","514652","0.05917974188923836","0.05917974188923836","0.05917974188923836"
"102971","514852","514852","514852","0.13414710760116577","0.13414710760116577","0.13414710760116577"
"102993","514962","514962","514962","0.15387094020843506","0.15387094020843506","0.15387094020843506"
"103013","515062","515062","515062","0.14681008458137512","0.14681008458137512","0.14681008458137512"
"103073","515362","515362","515362","0.09034557640552521","0.09034557640552521","0.09034557640552521"
"103082","515407","515407","515407","0.29671385884284973","0.29671385884284973","0.29671385884284973"
"103088","515437","515437","515437","0.16785651445388794","0.16785651445388794","0.16785651445388794"
"103102","515507","515507","515507","0.26045283675193787","0.26045283675193787","0.26045283675193787"
"103117","515582","515582","515582","0.32362422347068787","0.32362422347068787","0.32362422347068787"
"103131","515652","515652","515652","0.08283384889364243","0.08283384889364243","0.08283384889364243"
"103149","515742","515742","515742","0.32148391008377075","0.32148391008377075","0.32148391008377075"
"103162","515807","515807","515807","0.2551221549510956","0.2551221549510956","0.2551221549510956"
"103172","515857","515857","515857","0.08679096400737762","0.08679096400737762","0.08679096400737762"
"103193","515962","515962","515962","0.078654944896698","0.078654944896698","0.078654944896698"
"103205","516022","516022","516022","0.291945219039917","0.291945219039917","0.291945219039917"
"103209","516042","516042","516042","0.20187672972679138","0.20187672972679138","0.20187672972679138"
"103226","516127","516127","516127","0.22070002555847168","0.22070002555847168","0.22070002555847168"
"103235","516172","516172","516172","0.20767006278038025","0.20767006278038025","0.20767006278038025"
"103240","516197","516197","516197","0.11664599180221558","0.11664599180221558","0.11664599180221558"
"103244","516217","516217","516217","0.10853483527898788","0.10853483527898788","0.10853483527898788"
"103271","516352","516352","516352","0.32346993684768677","0.32346993684768677","0.32346993684768677"
